Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.205718,-0.41064,0.268156,0.0709937,0.441228,-0.408582,-0.270003,-0.316734,-0.430472,0.349533,0.225578,-0.00433477,-0.174345,-0.251225,0.119843,-0.224108,0.00375298,0.0985346,0.267813,0.167237,-0.261004,-0.00846021,-0.303849,-0.333559,0.440837;0.885786,4.5855,-1.01056,1.9048
1;-0.216161,-0.636949,0.45482,-0.47893,0.418003,-0.408582,0.05474,-0.285949,-0.748377,-0.0135107,0.388533,0.321128,-0.271803,0.374886,0.00172357,0.0675567,-0.0776158,0.639447,0.499107,-0.464096,-0.0869822,-0.00936269,-0.25303,0.188592,-0.0214111;-0.699,6.67779,-2.22447,1.24632
2;-0.697187,-0.626951,0.460683,-0.382827,0.448116,-0.408582,0.278272,-0.257701,-0.683076,0.334427,0.0397922,0.426079,-0.145319,0.369155,0.0136854,0.0363472,-0.360879,0.651905,0.624486,-0.0119465,-0.337935,0.0372367,0.106339,0.64064,-0.3192;2.13378,1.02432,-4.96817,2.43406
3;-0.649248,-0.639886,0.433505,0.200196,0.44494,-0.408582,0.233574,-0.255704,-0.690268,0.548277,-0.36475,0.600834,-0.0286354,0.584958,0.160069,-0.601242,-0.368361,0.403536,0.600033,0.229044,-0.42061,0.0334569,0.162778,0.448553,-0.312324;2.44177,-5.30581,-6.03374,6.2274
4;-0.612681,-0.583207,0.157627,-0.144979,0.408365,0.0659771,0.578101,-0.505983,-0.773081,0.00732419,0.210592,0.439472,-0.283135,0.847863,-0.200005,-0.513183,0.280788,0.698207,0.33503,-0.438476,-0.481858,0.309297,0.449439,0.657839,0.181814;-1.15618,-4.41021,-5.70199,2.77939
5;-0.843405,-0.217929,0.224788,-0.422566,0.417649,0.0659771,0.613876,-0.510335,-0.183583,-0.288813,0.241045,0.0284597,-0.232142,0.804336,-0.324909,-0.699939,0.249634,0.75893,0.159232,0.42879,-0.623019,0.386583,0.725952,0.317336,0.192987;0.870447,-2.33376,-3.93787,-0.108484
6;-0.652402,-0.454888,0.348683,0.389425,0.362051,0.0392606,-0.585017,-0.0429294,-0.254482,0.613952,-0.530504,0.409272,0.537013,0.738548,0.532994,-0.640314,-0.083857,0.554004,0.476683,0.394347,-0.21235,-0.132933,0.438969,-0.631567,0.125787;-0.0157519,-3.14747,-0.307194,9.50652
7;-0.162247,-0.488637,-0.556594,0.255476,0.399569,0.492429,-0.191877,-0.340696,-0.854768,-0.0376195,0.130115,0.489837,-0.0613405,0.868704,0.179676,0.478396,0.497337,0.737046,0.65598,-0.869494,-0.291295,-0.013215,0.337354,0.097697,0.530417;-5.06681,-4.40635,-2.4509,8.07748
8;-0.648072,-0.468072,-0.615107,-0.229275,0.77414,0.702491,0.266795,0.117874,-0.503004,-0.742397,0.78957,0.674264,0.0869565,0.952678,0.507814,-0.0316621,-0.116645,0.594154,0.801319,-0.177997,0.226976,-0.304334,0.633635,-0.203683,0.481981;-2.65409,-6.52086,0.397516,5.33355
9;-0.539131,-0.00283578,-0.229855,0.540282,0.353343,0.397094,-0.445971,0.392942,-0.636121,-0.596125,0.789525,0.829186,0.605997,0.857519,0.117691,-0.490091,-0.729152,0.395163,0.964013,-0.727717,0.166642,0.154199,0.705793,-0.118787,0.0834149;0.643592,-12.5396,-6.67253,5.00811
10;0.22487,-0.336749,-0.280388,0.603056,0.301338,0.397094,-0.345057,0.377175,-0.527096,0.0117947,0.822915,0.84785,0.465442,0.81595,-0.0136093,0.0953738,-0.586226,-0.423177,0.899617,-0.800003,-0.41082,0.217975,0.82951,0.18641,0.370807;2.47485,-14.6767,-8.21214,6.01054
11;0.752182,-0.315296,-0.447836,-0.573683,0.367392,0.397094,-0.415264,0.381641,-0.410924,-0.219026,0.950439,0.821162,0.482128,0.905475,-0.0130183,-0.687841,-0.552549,-0.101845,0.856568,-0.508616,-0.0390635,0.272271,0.618047,-0.21005,0.568264;2.31016,-13.698,-3.58659,0.0937045
12;0.717508,-0.659458,0.197833,-0.699695,0.688991,0.355933,-0.453166,0.363616,-0.386817,-0.226736,0.866474,0.87878,0.355391,0.844577,0.636732,-0.464852,-0.742261,-0.64768,0.870685,-0.749361,0.257628,-0.537309,0.0217162,-0.684576,0.0786561;3.16765,-6.31973,-0.0325842,4.49747
13;0.844081,-0.666882,0.183638,-0.596611,0.70359,0.355933,-0.47,0.369589,-0.828977,-0.268607,0.858687,0.870169,0.36219,0.845324,0.653202,0.14896,-0.767947,-0.0163204,0.958319,-0.965595,0.800893,-0.630139,-0.792457,-0.429674,-0.137292;2.12554,-0.212271,0.0683429,4.81174
14;0.520262,-0.667526,-0.119912,-0.682568,0.740864,0.355933,-0.167124,0.376368,-0.834749,-0.131934,0.885224,0.882084,0.359255,0.714682,0.651059,0.748484,-0.764195,0.4076,0.969098,-0.943214,0.670504,-0.63235,-0.640895,0.446873,-0.240554;1.4845,-2.16087,-1.02561,4.42168
15;0.116736,-0.667248,-0.386849,-0.420468,0.773344,0.355933,-0.164752,0.377046,-0.834008,-0.071466,0.805898,0.885797,0.454427,0.772044,0.672205,0.429019,-0.781851,0.314454,0.970713,-0.6214,0.546548,-0.631993,-0.453436,0.490811,-0.239424;1.66949,-7.24798,-2.67673,5.49904
16;-0.0168303,-0.611567,-0.717497,-0.34848,0.771613,0.702491,0.237265,0.104165,-0.844923,-0.580795,0.865569,0.841438,0.241938,0.932106,0.343721,0.577149,-0.480507,0.568855,0.939267,-0.828044,0.369448,-0.403102,-0.0757114,0.56616,0.165235;0.249135,-8.97306,-3.20789,4.82578
17;-0.438662,-0.363831,-0.694075,-0.415467,0.779121,0.702491,0.246709,0.117334,-0.499394,-0.730736,0.833017,0.816334,0.3486,0.945366,0.373662,0.225352,-0.443596,0.5071,0.887087,-0.662766,0.190115,-0.334022,0.289148,0.195203,-0.00831904;-0.013851,-9.84589,-2.43442,4.83765
18;0.100705,-0.0850514,-0.709099,-0.00693989,0.165927,0.526824,-0.366461,0.161292,-0.46468,-0.542531,0.947283,0.829634,0.610555,0.667017,-0.187474,-0.206882,-0.847428,0.763841,0.96817,-0.416935,0.0675036,0.613638,0.507466,0.599572,0.538358;3.7286,-15.3124,-7.9675,-0.347658
19;-0.11185,-0.53219,-0.606837,-0.389073,0.736816,0.702491,-0.0317044,0.0999646,-0.103848,-0.532515,0.861997,0.853195,0.17626,0.92507,0.258954,0.293707,-0.339382,-0.420254,0.624623,-0.56482,-0.524999,-0.244551,0.878134,-0.150136,0.454529;0.653041,-11.5054,-2.83729,5.31688
20;0.500184,-0.0180868,-0.378888,-0.282052,0.388993,0.397094,-0.658049,0.372699,-0.436968,-0.544227,0.912251,0.717644,0.548033,0.93711,0.0567839,-0.635394,-0.72871,0.446827,0.927812,-0.780349,0.370887,0.220088,0.285735,-0.465854,0.376036;0.642573,-10.2595,-3.69347,1.40015
21;0.109118,-0.327943,-0.208961,-0.527331,0.284454,0.397094,-0.486532,0.37756,-0.475238,-0.182236,0.969139,0.83253,0.400201,0.759241,-0.0541822,0.378114,-0.760892,-0.129057,0.92123,-0.910621,-0.430321,0.23381,0.854995,0.431238,0.392799;3.24774,-11.7624,-6.54987,0.941977
22;0.711444,-0.651477,-0.26009,-0.156554,0.753723,0.355933,-0.412233,0.375496,-0.346284,-0.0879309,0.637753,0.875322,0.353071,0.907286,0.625659,-0.445099,-0.746742,-0.740758,0.861884,-0.381403,0.300804,-0.529116,-0.0308305,-0.742441,0.124532;2.64214,-9.90426,-1.69669,7.02077
23;0.863073,-0.666662,0.174769,-0.586661,0.704856,0.355933,-0.484305,0.368257,-0.824995,-0.305862,0.857283,0.88623,0.376028,0.846995,0.687962,0.0513714,-0.654772,0.00635886,0.938503,-0.972266,0.813874,-0.628778,-0.811127,-0.481481,-0.134267;1.44511,-0.0296796,0.646866,4.91398
24;0.511562,-0.668835,-0.0768196,-0.680287,0.735217,0.355933,-0.169867,0.373767,-0.846351,-0.133661,0.888778,0.87671,0.34292,0.704396,0.649932,0.77269,-0.759213,0.430157,0.970914,-0.936284,0.672814,-0.637666,-0.630911,0.477491,-0.253307;1.49485,-1.74673,-1.04121,4.37989
25;0.0812099,-0.665697,-0.389575,-0.414116,0.774578,0.355933,-0.156035,0.378343,-0.833617,-0.0624209,0.803205,0.886559,0.453141,0.770254,0.671273,0.426889,-0.781874,0.310474,0.970838,-0.596424,0.547567,-0.631763,-0.446085,0.487265,-0.238626;1.68317,-7.23248,-2.70951,5.5244
26;0.281282,-0.67605,-0.298463,0.089633,0.756388,0.355933,-0.159557,0.370577,-0.840877,-0.0743196,0.622995,0.901392,0.459383,0.814644,0.68265,0.32623,-0.733944,0.195921,0.966698,-0.596705,0.537054,-0.635167,-0.50092,0.275141,-0.241954;1.52488,-7.59441,-2.99106,7.9232
27;0.397944,-0.676628,-0.252854,-0.147137,0.75086,0.355933,-0.142743,0.37002,-0.844627,-0.0741703,0.718954,0.900505,0.453897,0.812335,0.704314,0.330155,-0.619564,0.247527,0.95564,-0.708373,0.576547,-0.636454,-0.555525,0.28446,-0.237368;1.00579,-6.12237,-1.82936,7.01422
28;0.349264,-0.67612,-0.251705,-0.261822,0.751078,0.355933,-0.145286,0.369512,-0.851547,-0.0807012,0.764877,0.89332,0.448329,0.798359,0.693414,0.327727,-0.674411,0.288042,0.963444,-0.635441,0.573978,-0.639715,-0.533103,0.359876,-0.243652;1.43407,-6.22913,-1.91949,6.2859
29;0.0139127,-0.610914,-0.689592,-0.558047,0.766352,0.702491,0.253347,0.104218,-0.851688,-0.583027,0.90856,0.83813,0.237058,0.926696,0.353128,0.570085,-0.425109,0.6146,0.936531,-0.839011,0.397521,-0.4071,-0.0992167,0.606838,0.165601;0.17035,-8.19392,-2.47023,3.926
30;-0.137304,-0.395408,-0.849297,-0.688802,0.668365,0.776996,0.340494,-0.122054,-0.432911,-0.854796,0.944216,0.818091,0.327591,0.833462,0.0907074,0.255049,-0.648194,0.809375,0.92627,-0.362575,0.332807,0.180722,0.0785964,0.535019,0.485123;3.51504,-10.0634,-4.32823,0.450309
31;-0.625962,0.12632,-0.676753,-0.619261,0.490668,0.492429,-0.0822235,-0.290121,-0.0976018,-0.291706,0.52479,0.704331,0.340712,0.884475,-0.14816,0.614789,-0.0747519,0.674893,0.659077,-0.610744,-0.524489,0.0953311,0.680838,0.424213,-0.39391;-0.0682699,-7.78942,-5.42425,3.90592
32;-0.366927,-0.519948,-0.749979,0.623743,0.780994,0.702491,-0.316079,0.0862901,-0.178378,-0.0776164,0.580565,0.705611,0.193049,0.970264,0.441516,-0.164626,-0.448297,-0.240804,0.636574,-0.383472,-0.291001,-0.268255,0.675683,-0.35634,0.454595;-1.32792,-14.6853,-6.03034,10.2248
33;0.345326,-0.0209533,-0.222238,0.197159,0.338465,0.397094,-0.609938,0.372088,-0.589041,-0.525719,0.866014,0.742359,0.478176,0.917978,0.0732208,-0.439741,-0.467627,0.533295,0.910978,-0.892209,0.403055,0.174359,0.361276,-0.403272,0.466783;-1.31053,-7.95222,-3.4087,3.64947
34;-0.0232637,-0.317253,-0.252103,-0.37427,0.307145,0.397094,-0.383234,0.381334,-0.489587,-0.292441,0.959694,0.818759,0.389843,0.728952,-0.0499921,0.291929,-0.659887,-0.159546,0.908263,-0.822185,-0.408349,0.230027,0.858824,0.443958,0.400819;2.90471,-12.2294,-6.62,1.18027
35;0.718213,-0.650458,-0.21797,0.00675956,0.748952,0.355933,-0.400094,0.374832,-0.350473,-0.106639,0.563669,0.876419,0.376746,0.905688,0.632976,-0.446894,-0.715139,-0.74389,0.851492,-0.287525,0.323885,-0.530445,-0.0546771,-0.761189,0.0695647;2.85461,-9.62374,-1.80991,7.65215
36;0.869597,-0.668902,0.161708,-0.587893,0.704741,0.355933,-0.47894,0.365849,-0.827635,-0.261861,0.85885,0.888101,0.376805,0.839294,0.698763,0.0724092,-0.611648,0.0285052,0.933167,-0.971437,0.809863,-0.629953,-0.812212,-0.480171,-0.131844;1.15517,0.249083,0.871184,5.03802
37;0.494852,-0.668908,-0.0869863,-0.67964,0.736443,0.355933,-0.167928,0.373266,-0.849801,-0.137197,0.889975,0.875358,0.340266,0.704252,0.650093,0.75592,-0.758653,0.437328,0.971611,-0.930171,0.671168,-0.639207,-0.622881,0.486148,-0.243749;1.43938,-1.9349,-1.06449,4.3552
38;0.0709526,-0.665445,-0.381526,-0.397867,0.773724,0.355933,-0.153439,0.378563,-0.833673,-0.0720865,0.797939,0.887011,0.453672,0.771255,0.671187,0.424965,-0.781875,0.30582,0.970905,-0.589591,0.546759,-0.631784,-0.443607,0.482843,-0.24123;1.71568,-7.21199,-2.7341,5.57959
39;0.286486,-0.676099,-0.297793,0.101219,0.756283,0.355933,-0.159149,0.370558,-0.840848,-0.0722735,0.617456,0.901685,0.460158,0.814668,0.683476,0.330633,-0.730801,0.193962,0.966354,-0.599901,0.538264,-0.635165,-0.503149,0.270762,-0.24411;1.50751,-7.56578,-2.99102,7.9911
40;0.400276,-0.6767,-0.255238,-0.152385,0.751104,0.355933,-0.142503,0.36994,-0.844896,-0.0722833,0.721153,0.900299,0.453729,0.811934,0.705073,0.328864,-0.616496,0.249148,0.955392,-0.709344,0.577161,-0.636578,-0.55638,0.286133,-0.236966;0.985694,-6.12247,-1.80966,6.99392
41;0.347563,-0.676104,-0.25107,-0.263765,0.751006,0.355933,-0.145202,0.3695,-0.851784,-0.0811466,0.765725,0.893221,0.448115,0.798198,0.693146,0.326309,-0.675556,0.288829,0.963626,-0.632389,0.573934,-0.639827,-0.532449,0.361046,-0.243616;1.4457,-6.23228,-1.92084,6.27036
42;0.306161,-0.675583,-0.248478,-0.214497,0.750865,0.355933,-0.142552,0.370571,-0.848016,-0.0762611,0.745899,0.89836,0.452798,0.800824,0.687204,0.328752,-0.701842,0.268914,0.965417,-0.615899,0.558282,-0.638047,-0.516483,0.340821,-0.243181;1.57273,-6.41911,-2.12201,6.50878
