Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.322432,-0.181776,0.0446746,0.480135,-0.437997;-3.02184,0.118387,-5.63504,4.49838
1;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;-2.92423,-0.145108,-5.29295,4.58382
2;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;-2.92423,-0.145108,-5.29295,4.58382
3;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;-2.92423,-0.145108,-5.29295,4.58382
4;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;-2.92423,-0.145108,-5.29295,4.58382
5;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;-2.92423,-0.145108,-5.29295,4.58382
6;-0.0747138,-0.402973,-0.129129,0.681688,-0.344156;-3.51914,-0.419386,-5.16866,4.5916
7;-0.0747138,-0.402973,-0.129129,0.631327,-0.322266;-3.32391,-0.711515,-4.92801,4.51264
8;-0.463791,0.647794,0.451568,0.829348,-0.41786;-0.587743,9.82969,-10.9359,3.08698
9;-0.556562,-0.277494,0.239601,0.88191,-0.601771;-6.01818,0.981624,-8.06192,4.89546
10;-0.560291,0.159622,0.362556,0.733467,-0.825505;-4.06117,4.82872,-8.53168,5.08874
11;-0.560291,0.159622,0.362556,0.804541,-0.825623;-4.25958,5.19684,-8.91077,5.09321
12;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;-5.08643,1.90403,-8.18177,4.76957
13;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
14;-0.556562,-0.277494,0.239601,0.803373,-0.617159;-5.83783,0.597117,-7.62313,4.94444
15;-0.685622,0.137714,0.672095,0.751786,-0.33314;-3.7792,4.04202,-9.61494,2.87685
16;-0.277437,-0.0977213,-0.215574,0.908084,-0.376431;-3.14494,2.7882,-8.14883,4.69912
17;-0.556562,-0.277494,0.239601,0.795248,-0.589822;-5.74667,0.515827,-7.61482,4.84898
18;-0.560291,0.159622,0.362556,0.733467,-0.825505;-4.06117,4.82872,-8.53168,5.08874
19;-0.560291,0.159622,0.362556,0.804541,-0.825623;-4.25958,5.19684,-8.91077,5.09321
20;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;-5.08643,1.90403,-8.18177,4.76957
21;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
22;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
23;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
24;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
25;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
26;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;-4.97447,1.67124,-7.92054,4.79369
