Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.322432,-0.181776,0.0446746,0.480135,-0.437997;0.113022,-0.934129,-5.52606,0.795487
1;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.0563776,-0.844865,-5.41736,0.795347
2;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.0563776,-0.844865,-5.41736,0.795347
3;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.0563776,-0.844865,-5.41736,0.795347
4;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.0563776,-0.844865,-5.41736,0.795347
5;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.0563776,-0.844865,-5.41736,0.795347
6;-0.0747138,-0.402973,-0.129129,0.681688,-0.344156;-0.107305,-2.18551,-4.75615,0.920418
7;-0.0747138,-0.402973,-0.129129,0.631327,-0.322266;-0.131226,-2.0401,-4.68216,0.92732
8;-0.463791,0.647794,0.451568,0.829348,-0.41786;1.31066,0.130556,-9.05237,0.409435
9;-0.272753,-0.474264,0.73007,0.87569,0.435531;0.427987,-0.658918,-3.71442,0.697708
10;-0.277761,-0.0694824,0.787323,0.680486,0.0169735;0.470668,-0.195453,-4.7836,0.523476
11;-0.277761,-0.0694824,0.787323,0.75831,0.0164757;0.526755,-0.368835,-4.9134,0.518123
12;-0.492489,-0.265655,0.801729,0.596438,0.329433;0.565021,0.613912,-4.45463,0.620827
13;-0.492489,-0.265655,0.801729,0.543415,0.310271;0.515621,0.702011,-4.35716,0.621367
14;-0.277761,-0.0694824,0.787323,0.722863,-0.00486922;0.488833,-0.323082,-4.84428,0.517123
15;-0.277761,-0.0694824,0.787323,0.75831,0.0164757;0.526755,-0.368835,-4.9134,0.518123
16;-0.492489,-0.265655,0.801729,0.596438,0.329433;0.565021,0.613912,-4.45463,0.620827
17;-0.272753,-0.474264,0.73007,0.757759,0.433216;0.341236,-0.40091,-3.51631,0.705331
18;-0.454125,-0.184269,0.685661,0.898337,0.450002;0.926051,0.116349,-5.52202,0.647386
19;-0.279059,-0.00363485,0.413935,0.661121,-0.0131061;0.575214,-0.293288,-5.84823,0.65691
20;-0.272753,-0.474264,0.73007,0.799033,0.450292;0.380928,-0.466159,-3.59318,0.705255
21;-0.277761,-0.0694824,0.787323,0.680486,0.0169735;0.470668,-0.195453,-4.7836,0.523476
22;-0.277761,-0.0694824,0.787323,0.75831,0.0164757;0.526755,-0.368835,-4.9134,0.518123
