Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.103797,-0.288822,-0.492499,-0.473349,-0.379797,-0.859328,-0.238955,-0.0111876,-0.157026,-0.0835779,-0.848747,0.51121,-0.835029,0.370262,-0.0190596,0.364496,-0.300593,-0.219281,0.113242,-0.366115,0.711345,-0.414128,0.408957,-0.820762,0.16106;-4.73706,-4.01634,2.77786,2.56323
1;-0.476452,0.109513,-0.948106,-0.672634,-0.477154,-0.462229,-0.462377,0.560558,0.385834,-0.0825393,-0.885917,-0.307991,-0.412064,-0.272891,0.49248,-0.0146016,0.206741,-0.100931,0.683525,-0.656034,0.50892,-0.400256,-0.625677,-0.405143,0.661831;3.62371,-7.75197,5.12406,5.66942
2;-0.954341,0.678712,-0.644986,-0.912947,-0.658307,-0.263479,-0.140302,0.597671,-0.724032,-0.580421,-0.978575,-0.52116,-0.807153,-0.719005,-0.233859,-0.0143622,0.252421,0.548039,0.243491,-0.957579,0.397223,0.301501,-0.629766,-0.722055,0.848416;-0.613211,-2.69159,6.60597,9.12293
3;-0.987271,-0.00484422,-0.886538,-0.611514,-0.617923,-0.360329,0.374217,-0.338726,-0.936002,-0.167834,-0.970518,-0.86108,-0.848921,-0.238872,0.913532,0.874798,-0.364412,0.244679,-0.204697,-0.952173,0.277458,0.720876,-0.0879051,-0.812968,0.701863;0.706729,0.727191,6.50543,8.45285
4;-0.976063,0.804632,-0.955157,-0.61016,-0.631242,-0.578892,0.0435279,-0.667294,-0.70832,-0.1005,-0.97747,-0.87149,-0.869151,-0.190583,0.957383,0.943327,-0.688966,-0.397631,-0.204697,-0.944984,-0.210749,0.839202,0.103461,-0.76465,0.681012;2.36684,3.36758,7.63282,6.74224
5;-0.57201,0.473112,-0.979724,0.329024,-0.345027,-0.0945475,-0.0661082,-0.152553,-0.434879,-0.132609,-0.948903,-0.227669,-0.578479,-0.464229,0.902407,0.938632,-0.399541,-0.663231,0.505316,-0.572816,0.173061,0.77576,0.208804,-0.132529,0.277964;2.607,-2.08126,2.90506,5.65228
6;-0.671747,0.301142,-0.974682,0.0974752,-0.588351,-0.133383,-0.202485,0.706367,0.45436,0.204146,-0.891552,0.379935,-0.50004,-0.498478,0.804373,0.671013,0.0645205,0.0387007,0.79794,-0.404345,0.507679,0.195232,0.396054,-0.334032,0.562741;2.52797,-12.9318,-0.888272,5.54792
7;-0.498036,0.494072,-0.947909,-0.34866,-0.775373,-0.399861,-0.565328,0.868267,-0.473905,-0.273441,-0.903909,0.0774827,-0.523502,-0.805469,-0.227561,-0.220433,0.154974,0.342054,0.683525,-0.909361,0.697783,-0.0520529,-0.0032443,-0.493962,0.694769;-1.62211,-7.01409,4.44491,6.40177
8;-0.929333,-0.0630079,-0.884462,-0.854181,-0.666342,-0.156351,-0.119321,0.597671,-0.81876,-0.366934,-0.981651,-0.546336,-0.858815,-0.226649,0.63738,0.101853,0.21271,0.180677,0.243491,-0.943279,0.364114,0.118759,-0.157772,-0.715877,0.848416;1.10666,-1.9613,5.80455,8.49151
9;-0.977702,0.707501,-0.951432,-0.786472,-0.607564,-0.448387,0.260299,-0.338726,-0.910221,-0.137897,-0.970344,-0.852239,-0.824024,-0.302544,0.930828,0.890838,-0.374252,-0.0783578,-0.204697,-0.961984,0.248125,0.778457,-0.268179,-0.78285,0.701863;0.973164,1.35812,7.20739,8.85093
10;-0.980758,0.832206,-0.949297,-0.587045,-0.627409,-0.588636,0.07456,-0.667294,-0.75018,-0.108752,-0.977716,-0.868136,-0.840731,-0.280713,0.95503,0.940902,-0.633866,-0.287147,-0.204697,-0.951721,-0.218349,0.794115,0.0682361,-0.767173,0.681012;2.04148,2.95483,7.70256,6.77497
11;-0.588056,0.463893,-0.977805,0.348795,-0.347767,-0.0905079,-0.0736942,-0.152553,-0.434097,-0.119278,-0.949393,-0.23161,-0.615563,-0.437629,0.909018,0.940891,-0.425889,-0.649285,0.505316,-0.571616,0.215855,0.771405,0.257307,-0.149972,0.277964;2.48086,-2.22076,2.68297,5.70066
12;-0.343303,-0.0929921,-0.97146,0.411735,-0.102089,-0.295913,-0.0332948,0.511082,0.186705,-0.218553,-0.834607,0.271503,-0.135786,-0.677013,0.807373,0.767045,-0.116613,-0.41385,0.505316,-0.428679,0.364694,0.289631,-0.120151,-0.271168,0.335296;2.91032,-8.01464,1.38725,3.52224
13;-0.462108,-0.0589537,-0.915545,0.494147,0.0598126,-0.221083,-0.147834,0.511082,0.352773,-0.399484,-0.695956,0.155869,0.0325893,-0.879684,0.335381,0.231991,-0.0772475,-0.175883,0.505316,-0.491917,0.545839,-0.25018,-0.598105,-0.514166,0.335296;2.26713,-8.37466,2.64308,2.07475
14;-0.67114,-0.344696,-0.796394,0.438625,-0.0189099,-0.134632,-0.208963,0.511082,-0.108176,-0.443658,-0.747392,-0.0693575,0.144552,-0.916473,0.150257,0.245174,-0.00726422,0.153456,0.505316,-0.343349,0.551728,0.194897,-0.654574,-0.609131,0.335296;2.78129,-7.31325,1.43396,3.68532
15;-0.643962,-0.509311,-0.705718,0.721082,-0.15626,-0.113156,-0.237824,0.511082,-0.296085,-0.31637,-0.726264,-0.149128,-0.0600993,-0.809902,0.580869,0.601557,0.126936,0.191555,0.505316,-0.273184,0.595382,0.538798,-0.503518,-0.653072,0.335296;3.45001,-8.54559,-0.795281,4.50083
16;-0.564053,-0.188563,-0.722175,0.805698,-0.138627,-0.174685,-0.345429,0.511082,-0.0598649,-0.260643,-0.710343,-0.175214,-0.0734217,-0.714284,0.691886,0.699562,0.18902,0.0886607,0.505316,-0.354909,0.658778,0.633549,-0.562864,-0.561582,0.335296;3.47193,-9.98466,-1.61265,4.73643
17;-0.448854,-0.585632,-0.790572,0.578308,-0.447486,-0.605253,-0.337705,0.335993,-0.099481,0.134643,-0.828613,0.237651,-0.376076,-0.564289,0.241281,0.532379,-0.0641408,0.238864,0.354819,-0.5496,0.840581,0.0135493,-0.428414,-0.73913,0.0133416;-0.037673,-9.51839,1.00234,2.32225
18;-0.417198,-0.770839,-0.842675,-0.278971,-0.602792,-0.87405,-0.622966,0.334242,-0.346363,-0.0515344,-0.931591,-0.0636049,-0.511122,-0.498993,0.106915,0.220748,-0.289022,0.29824,0.113242,-0.77703,0.75201,-0.465894,-0.314847,-0.724534,0.191711;-1.58025,-4.23643,6.13713,2.94448
19;-0.822181,0.036365,-0.914068,-0.672938,-0.698741,-0.461546,-0.527634,0.560558,-0.296007,-0.0214527,-0.965983,-0.275797,-0.537184,-0.516395,0.637062,0.534054,0.326219,0.38176,0.683525,-0.690972,0.525958,-0.0139205,-0.157315,-0.537369,0.661831;1.07871,-7.37022,3.12159,8.17464
20;-0.925269,0.728805,-0.806995,-0.825998,-0.769508,-0.291319,-0.211061,0.597671,-0.744082,-0.41567,-0.979386,-0.57685,-0.888832,-0.297044,0.474959,0.309975,0.289976,0.281984,0.243491,-0.961408,0.485523,0.402522,-0.337724,-0.678994,0.848416;-0.0101104,-3.67814,4.53385,9.69146
21;-0.982232,0.598548,-0.935072,-0.727253,-0.605861,-0.428954,0.303335,-0.338726,-0.907233,-0.161521,-0.972033,-0.846865,-0.792812,-0.343099,0.916045,0.888174,-0.309325,0.0466015,-0.204697,-0.96398,0.3053,0.708345,-0.460768,-0.781245,0.701863;0.767594,0.770962,7.31688,8.79548
22;-0.984629,0.818475,-0.928691,-0.59689,-0.629227,-0.580961,0.0692903,-0.667294,-0.741896,-0.109707,-0.977701,-0.870626,-0.840398,-0.30916,0.953568,0.940168,-0.657259,-0.160121,-0.204697,-0.948978,-0.16767,0.799311,0.0179607,-0.776576,0.681012;1.68623,2.60252,7.49753,7.10351
