Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.112953,-0.452111,0.35685,0.0516463,0.223043,-0.310951,-0.0174853,-0.119637,0.0899748,-0.0439001,0.0779385,-0.205539,0.308302,-0.302624,-0.0199015,0.345582,-0.523759,0.340735,-0.114471,-0.147797,0.322384,0.0762275,-0.481661,0.0465681,0.151449;-1.39706,-1.42441,1.29186,2.23916
1;-0.598603,-0.426212,0.199042,-0.0129319,0.28642,-0.111251,-0.363502,-0.237871,-0.319346,-0.335438,0.0366325,-0.20156,0.297972,-0.679432,-0.311881,0.425048,-0.586835,0.0177125,-0.29551,0.108897,0.354537,-0.259754,-0.478918,0.109042,0.164896;-1.5732,-4.50266,0.545117,3.42791
2;-0.752373,-0.698547,0.208309,-0.0766492,0.28285,0.294333,-0.386193,-0.0579146,-0.359934,-0.665661,0.130994,-0.203669,0.295553,-0.567428,-0.170306,0.427804,-0.251657,0.0947499,-0.246844,0.139511,0.202563,-0.124647,-0.435084,-0.219003,0.466217;-0.384691,-4.90459,-3.02162,2.85458
3;-0.559733,-0.649574,-0.0873118,0.0204053,0.319977,0.452062,-0.382919,0.41946,-0.361759,-0.674132,-0.0220262,-0.198847,0.329433,-0.436198,-0.117273,0.452758,0.0182739,0.162731,-0.2253,-0.0248135,0.186802,-0.131023,-0.539714,-0.238769,0.494018;-1.5836,-4.5786,-2.79039,2.80023
4;-0.306343,-0.505282,-0.118842,0.271307,0.313368,0.477404,-0.422132,0.523653,-0.382123,-0.580117,0.0560089,-0.206662,0.311834,-0.513821,0.163454,0.339944,0.320555,0.0311294,-0.34869,-0.156598,0.186091,0.147229,-0.558424,-0.23758,0.499854;-0.88966,-3.68004,-3.97368,2.21347
5;-0.0992026,-0.421928,-0.115301,0.322609,0.293723,0.505588,-0.407719,0.499219,-0.320188,-0.502279,0.0915895,-0.20268,0.294311,-0.560729,0.193229,0.238974,0.27914,-0.212972,-0.209505,-0.297636,0.178144,0.170638,-0.568091,-0.269794,0.507886;-1.38519,-3.35953,-4.26224,0.867605
6;-0.525856,-0.399945,0.0626948,0.00781701,0.436871,0.689606,0.0161932,-0.0373271,-0.645243,-0.142518,0.386621,0.0629507,-0.200198,-0.768544,0.223865,0.237228,-0.170808,-0.370269,0.0385696,0.140471,0.595953,0.541963,-0.79192,-0.436565,0.761243;-0.592284,1.20325,-2.97561,-0.452875
7;-0.755509,-0.233268,-0.057209,0.422766,0.702392,0.505739,-0.181916,0.505196,-0.293507,-0.766523,0.424098,-0.48649,-0.327019,-0.0625954,0.278391,0.125442,0.35819,0.693434,0.175916,-0.468706,-0.481302,-0.286625,-0.761722,-0.507321,0.235871;0.112926,-1.42602,-7.14058,4.05733
8;-0.523388,0.492575,0.499563,0.405799,0.771988,0.952275,0.193147,-0.263361,-0.506415,-0.389776,0.700407,-0.256905,-0.691128,-0.604619,0.31164,-0.0482309,0.475456,0.380279,0.591685,-0.328637,0.0987592,0.250713,-0.9053,-0.628664,0.259179;0.614889,0.834341,-7.3619,2.0559
9;-0.548605,0.232034,0.499087,0.0154146,0.724177,0.802072,0.416525,-0.12414,-0.12866,-0.494135,0.828627,-0.243109,-0.741478,-0.534138,-0.191973,0.10602,-0.185075,0.636569,0.871776,-0.379189,0.0131428,-0.244994,-0.911684,-0.438037,0.228461;-2.56776,1.19195,-4.53683,1.28052
