Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.112953,-0.452111,0.35685,0.0516463,0.223043,-0.310951,-0.0174853,-0.119637,0.0899748,-0.0439001,0.0779385,-0.205539,0.308302,-0.302624,-0.0199015,0.345582,-0.523759,0.340735,-0.114471,-0.147797,0.322384,0.0762275,-0.481661,0.0465681,0.151449;-2.28987,4.54834,-4.90099,8.16612
1;-0.598603,-0.426212,0.199042,-0.0129319,0.28642,-0.111251,-0.363502,-0.237871,-0.319346,-0.335438,0.0366325,-0.20156,0.297972,-0.679432,-0.311881,0.425048,-0.586835,0.0177125,-0.29551,0.108897,0.354537,-0.259754,-0.478918,0.109042,0.164896;-5.97919,2.55277,-7.82008,8.16948
2;-0.752373,-0.698547,0.208309,-0.0766492,0.28285,0.294333,-0.386193,-0.0579146,-0.359934,-0.665661,0.130994,-0.203669,0.295553,-0.567428,-0.170306,0.427804,-0.251657,0.0947499,-0.246844,0.139511,0.202563,-0.124647,-0.435084,-0.219003,0.466217;-7.05375,1.12408,-11.48,7.20528
3;-0.559733,-0.649574,-0.0873118,0.0204053,0.319977,0.452062,-0.382919,0.41946,-0.361759,-0.674132,-0.0220262,-0.198847,0.329433,-0.436198,-0.117273,0.452758,0.0182739,0.162731,-0.2253,-0.0248135,0.186802,-0.131023,-0.539714,-0.238769,0.494018;-7.25287,-0.787988,-11.404,1.9069
4;-0.306343,-0.505282,-0.118842,0.271307,0.313368,0.477404,-0.422132,0.523653,-0.382123,-0.580117,0.0560089,-0.206662,0.311834,-0.513821,0.163454,0.339944,0.320555,0.0311294,-0.34869,-0.156598,0.186091,0.147229,-0.558424,-0.23758,0.499854;-6.87476,0.260835,-8.42487,-0.687251
5;0.267069,-0.477956,-0.530988,0.187349,0.120421,0.78029,-0.43121,0.771597,-0.0665581,-0.0355038,0.343741,-0.413219,0.0796603,-0.582582,0.600469,-0.0811754,0.643014,-0.630602,-0.544195,-0.20462,0.290829,0.0336778,-0.149733,-0.0763706,0.473658;-3.65109,2.96726,-0.339016,-11.1028
6;-0.547594,-0.518246,0.124896,0.153721,0.443645,0.529439,0.272011,0.247955,-0.420112,0.104487,0.147978,0.0763146,-0.139865,-0.525323,0.544138,0.165817,-0.282694,-0.0495985,0.148606,-0.0379685,0.657969,0.754693,-0.754389,-0.387543,0.612563;-2.94879,2.54225,-11.3738,1.25862
7;-0.652482,0.0172286,0.0648611,0.540709,0.711269,0.625534,-0.230773,0.419711,-0.31191,-0.703806,0.2837,-0.496132,-0.310154,-0.167626,0.194157,0.065777,0.473646,0.568899,-0.224979,-0.424567,-0.408496,-0.335027,-0.761214,-0.309426,0.0699268;-9.82438,0.204839,-8.20734,3.04284
8;-0.316268,0.387098,0.616377,0.366518,0.756364,0.943365,0.175692,-0.247912,-0.510174,-0.381655,0.772301,-0.263875,-0.70603,-0.565704,0.171672,-0.0542428,0.371297,0.255237,0.583465,-0.378425,0.0913982,0.12165,-0.887678,-0.653935,0.280235;-6.52197,5.36805,-10.5393,7.95889
9;-0.699497,-0.172015,0.706401,-0.44911,0.357881,0.825461,0.187312,0.325188,-0.288283,-0.103845,0.907218,-0.488392,-0.80102,-0.69688,0.286499,0.267501,-0.599377,0.8217,0.945365,-0.0155781,0.312157,-0.0480073,-0.788001,-0.756653,-0.210615;-2.61563,5.90506,-13.6225,11.1711
10;-0.906359,-0.0514683,0.682412,-0.212787,-0.101661,0.822436,0.45566,0.687948,-0.547042,0.389833,0.935577,-0.82516,-0.760128,-0.414098,0.653993,-0.0810254,-0.0437407,0.960797,0.67345,0.638142,0.738904,-0.183151,-0.412365,-0.582318,0.176553;0.54322,10.2276,-10.1839,4.67746
11;-0.872605,-0.824788,0.731168,0.0219404,0.413833,0.671759,0.603879,0.375814,-0.343152,-0.292018,0.816939,-0.481743,-0.756152,-0.0890854,0.20817,0.47156,0.475133,0.948863,0.899804,0.186818,0.298664,-0.105795,-0.726932,-0.464923,0.0770274;-5.49598,6.70665,-16.0338,9.07302
