Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.528388,0.424395,-0.147988,0.536083,-0.342733;0.0367206,-0.370871,-0.662496,0.831766
1;-0.641441,0.424395,-0.147988,0.5659,-0.353659;0.0196639,-0.227855,-0.589864,0.766645
2;-0.64467,0.424395,-0.147988,0.5659,-0.353659;0.0197334,-0.224345,-0.587396,0.765311
3;-0.64467,0.424395,-0.147988,0.5659,-0.353659;0.0197334,-0.224345,-0.587396,0.765311
4;-0.64467,0.424395,-0.147988,0.5659,-0.353659;0.0197334,-0.224345,-0.587396,0.765311
5;-0.64467,0.424395,-0.147988,0.5659,-0.353659;0.0197334,-0.224345,-0.587396,0.765311
6;-0.521947,0.560867,-0.0295507,0.490214,-0.449126;0.12765,-0.093144,-0.720541,0.939791
7;-0.556066,0.560867,-0.0295507,0.463741,-0.452312;0.147506,-0.0426872,-0.687195,0.952138
8;-0.966484,0.768247,0.378835,0.0125363,-0.791913;0.9168,1.52971,-0.275742,1.4559
9;-0.725593,0.483329,-0.153408,0.70296,-0.650582;-0.0956875,0.517399,-0.725964,0.82503
10;-0.863003,0.604667,-0.335827,0.677504,-0.801368;-0.427734,0.825483,-0.851373,0.855935
11;-0.88117,0.604667,-0.335827,0.705053,-0.802637;-0.446595,0.842429,-0.846817,0.824502
12;-0.804723,0.333057,-0.267484,0.829048,-0.576717;-0.218013,0.391715,-0.638967,0.643921
13;-0.760764,0.333057,-0.267484,0.822761,-0.571381;-0.215278,0.332336,-0.668496,0.66359
14;-0.66861,0.483329,-0.153408,0.785731,-0.643167;-0.156338,0.419827,-0.793225,0.767892
15;-0.881678,0.266873,0.0621758,0.472546,-0.821383;0.604107,1.44301,-0.335734,1.18443
16;-0.841494,0.799313,0.359722,0.605944,-0.327806;0.373992,0.108506,-0.414805,0.596867
17;-0.595071,0.483329,-0.153408,0.705747,-0.651107;-0.10039,0.376233,-0.826804,0.876849
18;-0.86307,0.604667,-0.335827,0.677504,-0.801368;-0.427733,0.825556,-0.851321,0.855907
19;-0.88117,0.604667,-0.335827,0.705053,-0.802637;-0.446595,0.842429,-0.846817,0.824502
20;-0.804723,0.333057,-0.267484,0.829048,-0.576717;-0.218013,0.391715,-0.638967,0.643921
21;-0.760764,0.333057,-0.267484,0.822761,-0.571381;-0.215278,0.332336,-0.668496,0.66359
22;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
23;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
24;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
25;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
26;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
27;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
28;-0.759629,0.333057,-0.267484,0.822761,-0.571381;-0.215302,0.331102,-0.669363,0.664059
