Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.528388,0.424395,-0.147988,0.536083,-0.342733;-1.16646,-0.0795236,-1.39437,-0.0120119
1;-0.641441,0.424395,-0.147988,0.5659,-0.353659;-1.18246,-0.27475,-1.2463,0.183843
2;-0.64467,0.424395,-0.147988,0.5659,-0.353659;-1.18265,-0.280279,-1.24167,0.190631
3;-0.64467,0.424395,-0.147988,0.5659,-0.353659;-1.18265,-0.280279,-1.24167,0.190631
4;-0.64467,0.424395,-0.147988,0.5659,-0.353659;-1.18265,-0.280279,-1.24167,0.190631
5;-0.64467,0.424395,-0.147988,0.5659,-0.353659;-1.18265,-0.280279,-1.24167,0.190631
6;-0.521947,0.560867,-0.0295507,0.490214,-0.449126;-0.964218,0.384765,-1.74098,0.181096
7;-0.841355,0.723834,0.251528,0.682704,-0.230764;-0.827806,-0.00935441,-0.982902,2.30699
8;-0.806087,0.723834,0.251528,0.636825,-0.235279;-0.807181,0.0709313,-1.05029,2.2388
9;-0.731022,0.799313,0.359722,0.570111,-0.339703;-0.641082,0.49571,-1.42668,2.19745
10;-0.842675,0.266873,0.0621758,0.349471,-0.824372;-1.0014,-0.614275,-1.62737,-0.251377
11;-0.958848,0.419138,-0.131727,0.243297,-0.903173;-0.95886,-0.273616,-1.84006,-0.488604
12;-0.751078,0.483329,-0.153408,0.770228,-0.644644;-1.16976,-0.138569,-1.6499,-0.402667
13;-0.867854,0.723834,0.251528,0.701377,-0.228612;-0.837001,-0.0630817,-0.937457,2.36114
14;-0.729454,0.799313,0.359722,0.570111,-0.339703;-0.640987,0.498395,-1.42893,2.19416
15;-0.59893,0.483329,-0.153408,0.705747,-0.651107;-1.13453,0.150002,-1.89218,-0.714467
16;-0.868656,0.723834,0.251528,0.701377,-0.228612;-0.83705,-0.0644543,-0.936305,2.36282
17;-0.805707,0.723834,0.251528,0.636825,-0.235279;-0.807158,0.0715821,-1.05083,2.238
18;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
19;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
20;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
21;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
22;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
23;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
24;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
25;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
26;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
27;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
28;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
29;-0.806883,0.723834,0.251528,0.636825,-0.235279;-0.807229,0.0695693,-1.04914,2.24047
30;-0.731022,0.799313,0.359722,0.570111,-0.339703;-0.641082,0.49571,-1.42668,2.19745
31;-0.909114,0.687333,0.532373,0.102198,-0.634589;-0.389075,0.269781,-1.62855,2.25584
32;-0.950389,0.419138,-0.131727,0.11173,-0.905418;-0.907533,-0.210768,-1.8807,-0.460051
33;-0.75157,0.483329,-0.153408,0.770228,-0.644644;-1.16979,-0.139413,-1.64919,-0.401632
