0.00000000, 0.00195404, 0.00152586, 0.00278107, 0.00091906, 0.00195289, 0.00105757, 0.00099569, 0.00111430, 0.00155587, 0.00080612, 0.00082209, 0.00174756, 0.00195817, 0.00235816, 0.00123510, 0.00185907, 0.00220150, 0.00189303, 0.00229073, 0.00247035, 0.00231369, 0.00355000, 0.00219778
0.00195404, 0.00000000, 0.00096759, 0.00085789, 0.00115370, 0.00192368, 0.00770471, 0.00086278, 0.00109681, 0.00103139, 0.00063648, 0.00183468, 0.00229423, 0.00135001, 0.00105132, 0.00230643, 0.00104027, 0.00126838, 0.00273861, 0.00225751, 0.00111725, 0.00165684, 0.00201301, 0.00135232
0.00152586, 0.00096759, 0.00000000, 0.00102371, 0.00239055, 0.00120797, 0.00883383, 0.00157988, 0.00179354, 0.00093780, 0.00102336, 0.00076170, 0.00126120, 0.00072066, 0.00142988, 0.00105068, 0.00143906, 0.00145829, 0.00118106, 0.00145829, 0.00137088, 0.00073553, 0.00153572, 0.00138003
0.00278107, 0.00085789, 0.00102371, 0.00000000, 0.00166624, 0.00100676, 0.00185359, 0.00118085, 0.00198369, 0.00071844, 0.00105368, 0.00176978, 0.00156160, 0.00099511, 0.00076758, 0.00058708, 0.00077665, 0.00167958, 0.00111195, 0.00115233, 0.00141379, 0.00088970, 0.00132480, 0.00169143
0.00091906, 0.00115370, 0.00239055, 0.00166624, 0.00000000, 0.00089111, 0.00258010, 0.00074852, 0.00133277, 0.00049749, 0.00083537, 0.00069387, 0.00083257, 0.00135207, 0.00109826, 0.00070815, 0.00091479, 0.00104479, 0.00115048, 0.00171199, 0.00147393, 0.00096705, 0.00094660, 0.00100977
0.00195289, 0.00192368, 0.00120797, 0.00100676, 0.00089111, 0.00000000, 0.00238406, 0.00103533, 0.00080349, 0.00202294, 0.00102158, 0.00086860, 0.00119611, 0.00120269, 0.00124698, 0.00109843, 0.00083368, 0.00103288, 0.00354409, 0.00155582, 0.00135876, 0.00100418, 0.00131963, 0.00092536
0.00105757, 0.00770471, 0.00883383, 0.00185359, 0.00258010, 0.00238406, 0.00000000, 0.00193696, 0.00194474, 0.00176338, 0.00220641, 0.00121054, 0.00189138, 0.00096468, 0.00111893, 0.00331533, 0.00130415, 0.00187615, 0.00329333, 0.00227879, 0.00155723, 0.00230364, 0.00211383, 0.00267404
0.00099569, 0.00086278, 0.00157988, 0.00118085, 0.00074852, 0.00103533, 0.00193696, 0.00000000, 0.00310216, 0.00217163, 0.00272994, 0.00191724, 0.00160546, 0.00130277, 0.00055068, 0.00088573, 0.00163382, 0.00135767, 0.00157496, 0.00165117, 0.00175717, 0.00164212, 0.00216107, 0.00168144
0.00111430, 0.00109681, 0.00179354, 0.00198369, 0.00133277, 0.00080349, 0.00194474, 0.00310216, 0.00000000, 0.00179695, 0.00573145, 0.00248482, 0.00093225, 0.00122858, 0.00098707, 0.00066492, 0.00056651, 0.00072334, 0.00261832, 0.00214881, 0.00453698, 0.00143928, 0.00148192, 0.00185255
0.00155587, 0.00103139, 0.00093780, 0.00071844, 0.00049749, 0.00202294, 0.00176338, 0.00217163, 0.00179695, 0.00000000, 0.00319291, 0.00162925, 0.00276613, 0.00125541, 0.00113888, 0.00077272, 0.00096237, 0.00224770, 0.00192563, 0.00137597, 0.00136339, 0.00252832, 0.00131722, 0.00149167
