Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.106903,-0.44586,0.0919177,0.404433,0.473755,-0.41656,0.0072049,-0.236599,-0.250283,-0.15599,0.461559,-0.0399568,-0.299573,-0.500209,-0.22259,0.53161,-0.0349014,0.471641,-0.27564,-0.320881,0.517414,-0.236439,0.133441,0.433618,0.0784483,-0.516758,0.328775,-0.0044674,0.212651,0.012646,-0.217923,-0.475188,0.151011,-0.389562,-0.00403347,0.519385,0.266192,-0.236038,-0.385426,-0.272902,0.0456576,0.324164,-0.451078,-0.0643588,0.212595,-0.383683,0.408344,0.171725,0.34562,-0.167407;-2.12246,-4.60629,3.01227,1.56814
1;-0.284261,-0.566753,0.165931,-0.304215,0.614994,-0.0838844,-0.0393936,-0.568646,-0.27189,-0.326699,0.212484,0.269399,-0.773633,-0.592769,-0.159605,0.532119,0.461674,0.286512,-0.340268,-0.249329,0.482125,-0.00946763,-0.0737088,0.58703,0.264808,-0.552207,-0.177457,-0.0612082,0.218026,0.220361,-0.408807,-0.611271,0.173214,-0.215697,-0.00403347,0.605996,-0.261031,-0.0487232,-0.521148,-0.207756,0.111935,0.0199386,-0.87716,0.126922,0.181756,-0.685819,0.603721,0.49489,0.628557,-0.0783716;-1.59713,-6.48142,2.48163,2.43674
2;-0.183825,-0.487619,0.123909,-0.352106,0.804181,0.0512808,-0.110482,-0.443427,-0.327354,-0.390932,0.297906,0.232603,-0.769702,-0.488538,-0.374051,0.558573,0.555684,0.0454908,-0.183464,-0.423196,0.506068,-0.00276925,-0.446082,0.654776,0.436509,-0.755815,-0.126559,0.181451,0.304213,-0.371379,-0.22165,-0.747939,-0.0399846,-0.333845,-0.00403347,0.64794,-0.125622,-0.448807,-0.432184,0.00831905,-0.414029,0.153005,-0.915313,0.0798832,0.125119,-0.558296,0.631079,0.369476,0.582674,-0.00708783;-3.41654,-4.46673,3.56488,2.80258
3;-0.294934,-0.707671,0.0952781,-0.466954,0.782684,0.46306,-0.149493,-0.431896,-0.461972,-0.140282,-0.0378505,0.221609,-0.668285,-0.406662,-0.410997,0.54551,0.544261,0.171324,-0.187508,-0.59009,0.54251,0.365647,-0.433162,0.638406,0.315476,-0.669131,-0.00524192,0.302743,0.0503894,-0.443652,-0.0686948,-0.76074,0.0402817,-0.294876,-0.00403347,0.742008,-0.0959471,-0.30262,-0.476665,0.180916,-0.300436,-0.044698,-0.888955,0.151817,0.120854,-0.40794,0.55591,0.501617,0.72503,-0.110663;-3.97472,-4.98349,2.56896,2.9049
4;-0.311556,-0.796782,0.0837943,-0.474745,0.732152,0.408235,-0.0925037,-0.370678,-0.501751,-0.292314,0.0551797,0.122646,-0.717966,-0.36612,-0.486981,0.480106,0.367452,-0.0662937,-0.1536,-0.617621,0.557953,0.308451,-0.624985,0.537835,0.222854,-0.668856,-0.106462,0.277491,0.0182202,-0.648535,-0.120731,-0.785827,-0.0257724,-0.320536,-0.00403347,0.784542,-0.0193965,-0.296855,-0.525607,0.153751,-0.501509,-0.112598,-0.915321,0.117896,0.0949095,-0.142448,0.500696,0.546077,0.757404,0.102078;-4.32853,-4.14192,2.80018,2.89614
5;0.205726,-0.942283,-0.477884,-0.0857642,0.841561,0.404526,-0.408692,-0.13981,-0.758459,0.273429,0.561482,0.460365,-0.318383,0.00762635,0.0472633,0.551044,0.543602,-0.377636,0.323058,-0.579527,0.0652469,0.199017,-0.196945,0.634465,0.626305,-0.542209,-0.0997164,0.712677,0.303725,-0.115723,-0.455807,-0.771035,-0.270241,-0.648997,-0.0479536,0.611304,-0.478475,-0.277895,-0.639819,0.443009,-0.478874,-0.163248,-0.673863,0.433435,-0.309391,-0.352548,0.223131,0.607576,0.431165,-0.204142;0.571484,-11.7108,1.62109,3.2231
6;0.437797,-0.896366,-0.366557,0.32983,0.929857,0.0100814,-0.515434,0.0719717,-0.733376,0.186404,0.250797,0.811126,-0.577818,0.435111,0.167938,0.539469,-0.0391559,-0.24927,0.345675,-0.368159,0.30939,0.262759,0.0295407,0.807817,0.544494,-0.776254,-0.0290644,0.684011,0.501328,0.0504507,-0.174848,-0.868179,0.0226553,0.0685031,-0.0479536,0.515878,-0.604335,0.0387778,-0.641431,0.64283,-0.374265,0.402855,0.175947,0.366181,-0.312994,-0.188821,0.0929783,0.474678,-0.401597,-0.159977;0.693788,-15.252,-0.466967,4.64351
7;0.731124,-0.991275,-0.313289,0.815768,0.884918,-0.316177,0.403559,0.370892,-0.36141,0.470888,0.141767,0.781317,-0.712324,0.832864,0.242295,-0.429692,-0.380229,0.442829,-0.327233,0.331213,0.4393,-0.772217,0.645426,0.749276,0.675596,-0.79327,-0.0201606,0.91974,0.960621,0.943792,-0.294563,-0.122515,-0.0629078,0.0526079,-0.0342642,-0.115313,-0.802043,-0.785987,-0.600293,0.186609,0.638173,0.607953,0.84664,0.560567,-0.503404,-0.934147,0.275477,0.465385,0.225505,-0.217595;6.09549,-12.7764,-0.750272,2.02658
8;0.636558,-0.530947,-0.303976,0.910214,0.929577,-0.469064,-0.474699,0.0516065,0.192878,-0.0240423,0.237586,0.137491,-0.952377,0.831137,0.327369,0.806478,0.258698,0.244487,-0.734557,0.800438,-0.407526,-0.0190413,0.864068,0.985969,0.291259,-0.648831,0.0608807,0.650891,0.951364,0.952152,-0.128848,-0.626864,0.289958,-0.161853,-0.490169,-0.143988,-0.860576,-0.464017,-0.0328808,0.536758,0.756251,0.796375,0.148022,0.173858,-0.0327401,-0.478125,0.736309,-0.576601,-0.855482,0.640242;-2.0347,-16.7706,-1.59948,3.75065
9;0.900536,-0.650372,-0.543586,0.757704,0.852638,-0.756191,-0.143019,-0.381268,0.579372,0.211456,0.22264,0.0979897,-0.97663,0.83814,0.40597,0.693426,0.536929,0.707008,-0.868712,0.744272,0.409097,-0.705527,0.849504,0.941144,0.192502,-0.670325,0.386334,0.535625,0.977263,0.948346,-0.570103,-0.810485,-0.0294071,-0.223877,-0.788081,-0.622255,-0.911431,-0.494571,0.0129248,0.222303,0.988732,0.765101,0.754002,-0.176413,-0.36327,-0.815095,0.825312,-0.521391,-0.520246,-0.784794;0.823594,-14.4899,-1.1367,2.42653
