Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.241056,0.322865,0.41703,-0.464911,0.0779775,-0.158684,0.35664,0.101262,0.342299,0.501489,-0.524008,0.335087,0.2679,-0.119214,-0.095596,-0.416002,0.380666,0.129605,0.348336,0.421976,-0.260105,-0.0983496,0.0782759,-0.172734,0.519107,-0.181202,0.348761,0.424185,0.131904,-0.400477,-0.154685,0.259893,-0.399664,0.487547,-0.221729,0.492078,0.489274,-0.213922,0.273703,0.0254634,-0.00983621,-0.404817,-0.470237,-0.477883,0.297425,0.278097,-0.270789,0.20473,0.505431,0.0708906;0.562894,-3.83818,-1.5692,2.38907
1;-0.0710969,0.280443,0.364076,-0.288224,-0.0847269,-0.442535,0.158441,0.107316,0.593298,0.549148,-0.52847,0.0880395,0.189629,-0.539169,-0.399362,-0.458532,-0.206283,0.423307,0.219504,0.737118,0.0609077,0.316496,-0.0718159,-0.192319,0.399808,-0.12117,0.108076,0.259571,0.0440765,-0.0811018,-0.317745,0.656671,-0.156898,0.458418,-0.169631,-0.31104,0.545626,0.0108614,0.200024,0.191356,-0.114983,-0.432688,-0.475451,-0.454271,0.277006,0.277699,-0.483039,0.191352,0.10767,-0.260879;-0.620427,-8.40806,-6.22832,2.31968
2;-0.0683201,0.0399783,0.148061,-0.310196,0.0581689,-0.378742,-0.00417675,0.118125,0.604212,0.601631,-0.623992,0.191876,0.0683816,-0.385686,-0.240149,-0.43992,0.269985,0.590625,-0.246148,0.528018,-0.393555,0.341458,0.307055,-0.156685,0.539549,0.21865,-0.0185744,0.432685,0.108972,0.106974,-0.113365,0.723384,-0.225932,0.380346,-0.189305,0.166157,0.5356,0.0128037,0.257396,0.336356,-0.213165,-0.429185,-0.466267,-0.446588,0.0313553,0.357599,-0.271706,0.187114,-0.00638966,-0.24482;-0.2788,-6.71923,-7.51924,3.65131
3;0.0374619,0.228843,0.259189,-0.436184,-0.11338,-0.435916,0.110665,0.115698,0.569062,0.592943,-0.419447,0.470665,0.177658,-0.236972,-0.249596,-0.485912,0.513127,0.53031,0.0790778,0.506558,-0.182927,0.00837552,0.31134,-0.248569,0.562054,0.304271,-0.0814701,0.505209,0.0817764,-0.176566,-0.124811,0.689258,-0.24398,0.39493,-0.101789,-0.227942,0.649107,0.0543388,0.230613,0.344152,-0.223444,-0.433783,-0.473012,-0.51846,0.195223,0.541431,-0.482911,0.163416,-0.0653126,-0.296866;0.926015,-7.64922,-7.36517,2.69972
4;0.0657663,0.270158,0.109862,-0.52075,-0.216033,-0.398791,0.000350642,0.117873,0.626978,0.441667,-0.503634,0.325775,0.336291,-0.379004,-0.408836,-0.512735,0.319205,0.505881,0.21423,0.53151,-0.372736,0.261933,0.30855,-0.283464,0.524237,0.257214,-0.0939649,0.463456,0.00826832,-0.299465,-0.25263,0.710463,-0.286969,0.378903,-0.0324767,-0.486766,0.618782,-0.0346478,-0.167932,0.257672,-0.183622,-0.384123,-0.47919,-0.459645,0.290085,0.449868,-0.593546,0.178896,-0.0563922,-0.171058;1.60303,-8.36693,-7.81835,2.43408
5;0.0496527,0.239893,-0.035762,-0.438415,-0.102401,-0.366986,-0.0715852,0.116461,0.662011,0.533011,-0.717403,0.195193,0.235995,-0.499238,-0.346576,-0.554291,0.179818,0.541533,0.0736499,0.591419,-0.497272,0.290881,0.377325,-0.253912,0.553386,0.346111,-0.100967,0.380292,0.0465329,-0.246261,-0.313955,0.732728,-0.260853,0.416958,-0.107421,-0.448013,0.626823,0.00199159,0.00974977,0.20588,-0.23063,-0.37605,-0.409293,-0.416981,0.302982,0.337082,-0.460808,0.189149,-0.0394649,-0.215815;0.751749,-8.32896,-8.37555,3.27557
6;-0.366136,0.242204,0.426341,0.218458,-0.544899,-0.326542,-0.501674,0.330959,0.343713,0.468574,-0.435489,0.523995,-0.466534,-0.473686,-0.596579,-0.100677,-0.062465,0.416035,0.00556082,0.587168,-0.366272,-0.0587303,0.666776,-0.51734,0.676404,0.747466,-0.179227,0.22132,0.498441,-0.307652,0.164017,0.319732,0.280747,0.419787,-0.416971,-0.471194,0.279831,0.299614,-0.0489426,0.386815,-0.425913,0.215665,-0.520447,-0.669563,-0.222154,0.693714,-0.0957567,0.224777,0.289255,-0.685825;-0.511251,-12.3153,-4.39349,2.92332
7;-0.290764,0.177151,0.137158,-0.39766,-0.541636,-0.479794,-0.282492,0.32957,0.0774279,0.359104,0.269843,0.712079,-0.462621,-0.0244775,-0.79946,-0.40161,0.0613933,0.421336,0.178762,0.2884,-0.315132,0.200275,0.585338,-0.381696,0.470232,0.455271,0.236867,0.510226,0.430344,0.290971,0.387168,-0.189218,0.32421,0.321448,-0.372204,-0.506353,0.31685,0.18423,-0.0816721,0.271292,-0.34415,0.500702,-0.432326,-0.693999,-0.163617,0.864439,-0.100481,0.200835,0.614361,-0.617954;0.965237,-11.2421,-3.85839,0.496002
8;0.292181,0.758048,-0.338425,-0.703391,0.119873,-0.374783,0.618489,0.0351681,0.104331,0.868752,-0.178168,0.450799,0.573113,0.135693,-0.205468,-0.778266,0.344142,0.228783,0.0139511,0.817452,-0.551435,0.123756,0.428481,-0.061243,0.212079,-0.0706729,0.0981726,0.560542,-0.276943,0.228502,0.416059,0.127225,0.149472,0.612034,-0.608856,0.190938,0.666594,-0.0243561,-0.350862,-0.00353041,-0.0554376,0.0130699,-0.0807534,-0.694931,-0.113878,0.807041,-0.0189726,0.63496,0.768594,-0.112514;0.966952,-8.60206,-4.32345,1.93027
9;-0.24115,0.65974,0.637618,0.236428,-0.591686,-0.250835,0.212493,0.253615,-0.199024,0.859873,-0.691544,0.674892,0.0323636,0.0593662,-0.348017,-0.174289,-0.0681901,0.0131473,-0.257724,0.918012,-0.0126389,-0.287196,0.737389,-0.524871,0.473586,0.58818,-0.241523,-0.194313,0.24571,-0.14436,0.140978,0.498455,0.418466,0.686885,-0.755661,-0.0102264,0.284984,0.366805,-0.364014,0.00503067,-0.0921089,0.396659,-0.1538,-0.870709,-0.360682,0.882981,0.350404,0.699361,0.714485,-0.665462;-2.16479,-15.5035,0.893675,3.7864
10;0.109424,0.610035,0.493407,-0.268326,0.120666,-0.828254,0.167418,0.637708,-0.469051,0.910665,-0.0753571,0.25124,-0.294065,0.194022,-0.848834,-0.0404091,-0.624185,-0.10564,-0.157529,0.883253,-0.439284,0.633796,0.782289,0.0064262,0.723017,-0.359053,-0.245189,0.0406411,0.454745,0.252028,0.709001,-0.291288,0.796699,0.818583,-0.709547,-0.597737,0.530619,0.718146,-0.248938,-0.294141,-0.541082,0.798526,0.222819,-0.904152,-0.39385,0.816434,0.786506,0.588539,0.717698,-0.862216;-2.37983,-10.5886,-3.64914,-0.626598
