Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;4
6;1
7;1
8;3
9;3
10;2
11;3
12;3
13;4
14;1
15;1
16;3
17;3
18;3
19;3
20;4
21;1
22;1
23;3
24;3
25;2
26;3
27;3
28;4
29;1
30;1
31;3
32;3
33;2
34;3
35;3
36;4
37;1
38;1
39;3
40;3
41;2
42;3
43;3
44;4
45;1
46;1
47;3
48;3
49;2
50;3
51;3
52;4
53;1
54;1
55;3
56;3
57;3
58;3
59;3
60;4
61;1
62;1
63;3
64;3
65;2
66;3
67;3
68;4
69;1
70;1
71;3
72;3
73;3
74;3
75;3
76;4
77;1
78;1
79;3
80;3
81;2
82;3
83;3
84;4
85;1
86;1
87;3
88;3
89;2
90;3
91;3
92;4
93;1
94;1
95;3
96;3
97;2
98;3
99;3
100;4
101;1
102;1
103;3
104;3
105;2
106;3
107;3
108;4
109;1
110;1
111;3
112;3
113;3
114;3
115;4
116;1
117;1
118;3
119;3
120;2
121;3
122;3
123;4
124;1
125;1
126;3
127;3
128;2
129;3
130;3
131;4
132;1
133;1
134;3
135;3
136;4
137;1
138;1
139;3
140;3
141;2
142;3
143;3
144;4
145;1
146;1
147;3
148;3
149;2
150;3
151;3
152;4
153;1
154;1
155;3
156;3
157;2
158;3
159;3
160;4
161;1
162;1
163;3
164;3
165;2
166;3
167;3
168;4
169;1
170;1
171;3
172;3
173;2
174;3
175;3
176;4
177;1
178;1
179;3
180;3
181;3
182;4
183;1
184;1
185;3
186;3
187;2
188;3
189;3
190;4
191;1
192;1
193;3
194;3
195;2
196;3
197;3
198;4
199;1
200;1
201;3
202;3
203;3
204;4
205;1
206;1
207;3
208;3
209;2
210;3
211;3
212;4
213;1
214;1
215;3
216;3
217;2
218;3
219;3
220;4
221;1
222;1
223;3
224;3
225;2
226;3
227;3
228;4
229;1
230;1
231;3
232;3
233;2
234;3
235;3
236;4
237;1
238;1
239;3
240;3
241;2
242;3
243;3
244;4
245;1
246;1
247;3
248;3
249;4
250;1
251;1
252;3
253;3
254;2
255;3
256;3
257;4
258;1
259;1
260;3
261;3
262;2
263;3
264;3
265;4
266;1
267;1
268;3
269;3
270;3
271;3
272;4
273;1
274;1
275;3
276;3
277;2
278;3
279;3
280;4
281;1
282;1
283;3
284;3
285;2
286;3
287;3
288;4
289;1
290;1
291;3
292;3
293;2
294;3
295;3
296;4
297;1
298;1
299;3
300;0
