Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.408423,0.211371,-0.408758,-0.710902,-0.00695811,0.444341,-0.791163,-0.15186,0.360886,0.196771,0.41147,0.453872,-0.0644754,-0.75484,0.259409,0.695842,0.0942777,0.0517376,-0.73057,0.131801,0.594701,0.198707,-0.428391,0.385284,0.421669;-6.49384,-3.36793,4.54119,-0.917376
1;-0.803288,0.42542,0.187766,0.268669,0.651576,0.537143,0.294579,-0.274559,-0.803643,0.506709,0.0426938,-0.373889,-0.361109,-0.377072,0.46674,0.660776,-0.287292,0.794189,-0.299957,0.29598,0.0475977,-0.438437,0.177015,-0.0259269,0.468631;-7.54942,-4.98552,-3.17068,1.6201
2;-0.673978,0.403945,0.30007,-0.082629,0.681216,0.0827632,-0.348583,-0.0598397,-0.57281,0.518487,0.255722,0.552865,-0.361109,-0.82302,-0.872267,0.660776,0.71198,0.694836,-0.184017,0.00654816,0.325841,-0.426563,0.177015,-0.0706123,0.258264;-2.05703,-2.75383,2.77565,5.69806
3;-0.937481,0.499665,0.304782,0.376574,0.284574,0.831509,0.635961,-0.0212917,-0.672987,0.701394,0.492914,0.451681,-0.434308,-0.54896,-0.306694,0.878153,0.50001,0.726495,-0.899516,0.853749,0.436232,0.330544,0.594121,0.226023,0.175467;-10.0582,-9.14297,-1.74877,5.6426
4;-0.798524,0.634263,0.237962,0.411609,-0.383081,0.518604,0.858926,-0.187635,-0.731092,0.384965,0.383599,0.594909,-0.156687,-0.549864,-0.845823,0.823179,0.892111,0.670078,-0.677627,0.40804,-0.055887,-0.336015,0.488033,0.387829,0.646528;-2.34628,-6.33385,-1.63912,3.55804
5;-0.588807,0.379471,0.101161,0.411287,0.218718,0.720222,0.928335,0.110457,-0.869177,0.707418,0.678537,0.789035,0.0885216,-0.337912,-0.524261,0.595163,0.913714,0.791798,-0.628521,0.611772,0.344163,0.214431,0.13883,-0.188019,0.836897;-5.17724,-10.1526,0.812483,1.77478
6;-0.661486,0.226777,-0.0850422,0.600069,0.285818,0.76592,0.955343,-0.00693129,-0.883249,0.618488,0.610408,0.740573,0.0885216,-0.377933,-0.748733,0.595163,0.946966,0.755884,-0.46075,0.600944,0.352828,0.268154,0.13883,-0.262293,0.886928;-3.6155,-10.4435,1.22268,-0.0460431
7;-0.857693,0.457438,0.0127843,0.527451,0.553999,0.748191,0.193413,0.282343,-0.572757,0.688281,-0.0299082,0.62738,-0.115556,-0.828726,-0.653128,0.478363,0.758672,0.37847,-0.859455,-0.375949,-0.25014,0.527527,-0.0991936,0.0302525,0.540303;-4.08599,-7.44193,1.71701,3.26107
8;-0.888444,0.285291,0.173391,0.252989,0.679464,0.579466,0.223344,-0.0293329,-0.824122,0.863468,0.146954,0.506968,-0.361109,-0.879344,-0.51255,0.660776,0.665043,0.826293,-0.78385,0.280484,-0.240986,0.295389,0.177015,0.0987892,0.473183;-5.35216,-6.17956,0.53927,4.79936
9;-0.885507,0.403945,0.136849,0.478253,0.676114,0.562459,0.222432,-0.0120615,-0.812142,0.833842,0.367521,0.453903,-0.361109,-0.876318,-0.640663,0.660776,0.824076,0.807787,-0.803378,0.261165,-0.0994976,0.126876,0.177015,-0.0645138,0.370391;-4.72398,-7.11995,0.884992,3.88176
10;-0.920137,0.499665,0.261386,0.586006,0.201258,0.686696,0.627074,0.0972562,-0.661931,0.760833,0.476415,0.764482,-0.434308,-0.808799,-0.671219,0.878153,0.743644,0.797221,-0.900026,0.61282,-0.0119481,0.467382,0.594121,0.175542,0.253766;-7.95184,-9.0398,-0.772531,5.47242
11;-0.798,0.634263,0.174038,0.416579,-0.290597,0.699275,0.9008,-0.197021,-0.798115,0.499346,0.413322,0.659938,-0.156687,-0.6502,-0.751413,0.823179,0.898629,0.716767,-0.798823,0.548442,-0.11386,-0.131242,0.488033,0.415045,0.661359;-3.59849,-7.18478,-1.45765,3.48689
12;-0.564158,0.379471,0.0987306,0.499038,0.218222,0.726807,0.935278,0.110166,-0.878599,0.728651,0.6461,0.79499,0.0885216,-0.387814,-0.567475,0.595163,0.933436,0.829815,-0.613445,0.506402,0.26502,0.270678,0.13883,-0.211998,0.847569;-5.03211,-9.97573,0.623581,1.62119
13;-0.652643,0.226777,-0.0914752,0.562612,0.305543,0.774578,0.954476,-0.020779,-0.88376,0.636848,0.599393,0.770134,0.0885216,-0.436116,-0.749276,0.595163,0.949224,0.767991,-0.481053,0.596503,0.341289,0.301141,0.13883,-0.239109,0.889474;-3.65322,-10.2781,1.35645,0.0919455
14;-0.856458,0.457438,0.0152922,0.527369,0.560577,0.758898,0.206612,0.277764,-0.583652,0.691018,-0.0381343,0.613289,-0.115556,-0.825029,-0.650729,0.478363,0.764588,0.40792,-0.859884,-0.386287,-0.268598,0.533575,-0.0991936,0.0314674,0.544976;-4.06119,-7.33371,1.61081,3.2476
15;-0.741906,0.386497,0.0389078,-0.264121,0.403795,0.640855,-0.152353,0.379762,-0.527417,0.687474,-0.098286,0.390819,-0.115556,-0.781635,-0.45713,0.478363,0.652785,0.56987,-0.854462,0.0585124,-0.639504,0.513233,-0.0991936,0.340625,0.514583;-4.74314,-3.82577,1.53677,4.86411
16;-0.631651,0.386497,-0.0610958,-0.0526936,0.381952,0.524343,-0.306495,0.323378,-0.438887,0.576663,-0.0889061,-0.299732,-0.115556,-0.445302,-0.233894,0.478363,0.626645,0.521542,-0.814491,0.282035,-0.583523,0.5484,-0.0991936,0.235721,0.518672;-5.71205,-3.58587,0.193651,1.97628
17;-0.613151,0.386497,-0.0424034,0.0996296,0.325059,0.00318271,-0.629895,0.266843,-0.110068,0.425491,-0.119815,-0.150587,-0.115556,-0.525765,-0.488714,0.478363,0.530021,0.338923,-0.783747,0.223116,-0.517322,0.46413,-0.0991936,0.172285,0.52968;-3.95023,-3.46793,1.97166,1.38939
18;-0.587545,0.386497,-0.0227976,-0.00502842,0.354294,0.146875,-0.579419,0.257161,-0.184217,0.306898,0.0339887,-0.0720604,-0.115556,-0.553695,-0.148937,0.478363,0.234563,0.22114,-0.789288,0.573146,-0.485434,0.386452,-0.0991936,0.145725,0.519818;-6.111,-5.17609,2.04073,1.64752
19;-0.395658,0.514204,-0.3143,-0.372138,0.203319,0.222362,-0.802313,0.175272,0.288032,0.387945,0.46157,0.256042,-0.0644754,-0.78653,0.377238,0.695842,0.403143,0.371803,-0.834484,0.34813,0.139664,0.0587718,-0.428391,0.156199,0.40819;-7.06532,-4.12843,4.8566,-1.46957
20;-0.832176,0.42542,0.252145,0.534552,0.635241,0.385126,0.199022,-0.281178,-0.766356,0.345712,-0.0774819,-0.270698,-0.361109,-0.562794,0.227706,0.660776,-0.108775,0.759074,-0.442725,0.574867,-0.0279114,-0.433864,0.177015,-0.094191,0.449656;-7.2663,-5.84194,-1.89324,1.89635
21;-0.750252,0.499665,0.34003,0.250883,0.265487,0.370172,0.101053,0.0674947,-0.38164,0.348656,0.484415,0.822098,-0.434308,-0.720886,-0.838523,0.878153,0.510138,0.718314,-0.534927,0.557088,0.394718,0.0235191,0.594121,0.0669947,0.161822;-6.6777,-6.89488,1.04582,6.04688
22;-0.777732,0.720782,-0.0903629,-0.181915,-0.41223,0.791785,0.743912,-0.351074,-0.523384,0.599913,0.745149,0.689744,-0.106078,-0.739178,-0.0264585,0.906036,0.827734,0.698787,-0.890388,0.673724,0.673072,-0.477671,0.173305,0.491481,0.536036;-5.49384,-6.78487,0.672376,1.30625
23;-0.626052,0.552158,-0.0556754,0.230132,-0.0164321,0.737604,0.861588,0.0276408,-0.706204,0.627155,0.811705,0.786618,0.13935,-0.60261,0.145043,0.771473,0.93713,0.8721,-0.688278,0.129121,0.658543,-0.527915,-0.215251,-0.125435,0.790574;-5.18247,-8.61965,1.57124,-0.847478
24;-0.95244,0.470126,0.342603,0.665859,0.745552,0.693965,0.589528,-0.158162,-0.859595,0.623957,-0.0747973,0.515321,-0.361109,-0.850685,-0.498701,0.660776,0.675272,0.781116,-0.644354,-0.089001,-0.00894076,-0.398875,0.177015,-0.084498,0.403661;-3.63634,-6.16658,-0.452005,4.71337
25;-0.918649,0.499665,0.338645,0.291429,0.253515,0.74306,0.530066,0.134357,-0.675095,0.755242,0.444604,0.857963,-0.434308,-0.828374,-0.80368,0.878153,0.68565,0.818345,-0.869659,0.494893,0.0829848,0.368703,0.594121,0.262167,0.158495;-7.57416,-7.75937,-0.632074,7.42609
26;-0.804194,0.634263,0.172663,0.301976,-0.327982,0.742352,0.908903,-0.197824,-0.814536,0.57951,0.397563,0.486458,-0.156687,-0.507555,-0.707916,0.823179,0.899831,0.732505,-0.799715,0.597876,-0.112473,-0.0825342,0.488033,0.459659,0.651364;-3.84066,-6.77243,-2.18494,3.67155
27;-0.564805,0.379471,0.0990434,0.523991,0.18081,0.641095,0.919339,0.113603,-0.856385,0.727497,0.640313,0.761035,0.0885216,-0.353563,-0.623032,0.595163,0.942045,0.804105,-0.605598,0.464013,0.257951,0.270734,0.13883,-0.218659,0.84987;-4.5806,-9.82284,0.563097,1.50396
28;-0.654799,0.226777,-0.0929082,0.546958,0.301408,0.762619,0.952339,-0.0204157,-0.879751,0.628344,0.616834,0.776013,0.0885216,-0.448922,-0.740654,0.595163,0.947392,0.745886,-0.498222,0.630711,0.33955,0.292079,0.13883,-0.23565,0.889466;-3.67773,-10.3909,1.45642,0.111911
29;-0.855809,0.457438,0.0150572,0.542914,0.559482,0.758523,0.217043,0.278881,-0.586232,0.684669,-0.0329987,0.605365,-0.115556,-0.820377,-0.645836,0.478363,0.760689,0.411333,-0.858883,-0.379174,-0.272864,0.530706,-0.0991936,0.0219283,0.543711;-4.08195,-7.39821,1.56868,3.17546
30;-0.739883,0.386497,0.0382757,-0.262017,0.402515,0.636979,-0.155062,0.37945,-0.524406,0.685772,-0.0985661,0.402168,-0.115556,-0.784166,-0.466663,0.478363,0.651116,0.568488,-0.853366,0.054635,-0.63749,0.513002,-0.0991936,0.33926,0.514243;-4.70191,-3.82599,1.57628,4.87404
31;-0.631246,0.386497,-0.0608518,-0.0561856,0.382537,0.531369,-0.300207,0.322359,-0.443585,0.579113,-0.0889264,-0.29861,-0.115556,-0.445714,-0.224295,0.478363,0.624558,0.521724,-0.815102,0.286093,-0.583241,0.550417,-0.0991936,0.236438,0.518761;-5.76363,-3.60458,0.174624,1.98915
32;-0.612314,0.386497,-0.0421257,0.100912,0.325044,0.00384559,-0.62948,0.266631,-0.110674,0.4239,-0.122266,-0.151592,-0.115556,-0.524922,-0.492184,0.478363,0.533765,0.341175,-0.782085,0.216745,-0.517457,0.462888,-0.0991936,0.171791,0.529963;-3.92206,-3.43861,1.96346,1.38595
