Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.408423,0.211371,-0.408758,-0.710902,-0.00695811,0.444341,-0.791163,-0.15186,0.360886,0.196771,0.41147,0.453872,-0.0644754,-0.75484,0.259409,0.695842,0.0942777,0.0517376,-0.73057,0.131801,0.594701,0.198707,-0.428391,0.385284,0.421669;-6.81573,-2.58364,0.0273116,4.14993
1;-0.554172,0.690961,-0.201478,-0.551334,-0.328318,0.753238,-0.168388,0.185552,0.292372,0.038622,0.483921,0.206153,-0.150447,-0.271973,0.813496,0.892207,-0.278617,0.542354,-0.825817,0.329037,0.21941,-0.136918,0.0471527,0.484577,0.319985;-9.20968,-6.32611,-1.96603,5.24658
2;-0.126048,0.772786,-0.525921,-0.781816,-0.0159311,0.166293,0.0873121,0.167378,0.643754,-0.276579,-0.156708,0.619108,0.0275695,-0.208367,0.791463,0.933661,-0.229025,-0.100675,-0.885343,-0.245189,-0.330714,-0.527845,-0.0971807,0.302536,-0.336244;-7.93423,-8.19199,-1.54145,3.28928
3;0.568075,0.634823,-0.666961,-0.869639,-0.117441,0.52189,0.371625,0.297959,0.193337,-0.244892,0.19316,0.68828,0.267639,0.31317,0.812871,0.835239,-0.392097,0.0243673,-0.759904,0.172826,-0.162868,-0.377877,-0.455194,-0.0257374,0.130536;-9.50322,-7.45556,0.333025,0.786887
4;0.633024,0.589341,-0.718259,-0.782874,0.0586583,0.519621,0.52203,-0.082564,0.180496,-0.135468,-0.330155,0.64973,0.267639,0.407781,0.776818,0.835239,-0.157593,-0.150344,-0.622647,-0.125328,0.00279145,0.0124408,-0.455194,-0.204748,0.285305;-8.44065,-6.44581,0.576111,-0.890436
5;0.354873,0.387081,0.0516211,-0.24414,-0.18743,0.658406,0.881527,-0.600216,-0.875777,-0.241259,-0.236676,0.040009,0.0885216,0.684893,-0.553901,0.595163,0.292905,0.525663,0.61329,0.372186,0.383724,-0.346005,0.13883,0.024537,0.910213;-4.21477,-7.05311,1.44669,-4.7745
6;-0.697806,0.457438,0.256976,-0.0136238,0.588973,0.61487,-0.531374,-0.273711,-0.229484,0.581127,-0.61847,0.321385,-0.115556,-0.344472,-0.665623,0.478363,0.337747,-0.151199,-0.666181,-0.590929,0.591713,0.585265,-0.0991936,0.0745341,0.520024;-6.35298,-3.38171,-0.352136,1.09998
7;-0.904359,0.285291,0.366183,-0.20319,0.638525,0.397311,-0.205177,-0.118621,-0.761997,0.845253,0.0911101,0.241372,-0.361109,-0.799415,-0.223581,0.660776,0.447751,0.695069,-0.65481,0.357018,-0.119653,0.047605,0.177015,0.146671,0.491004;-9.27448,-1.63072,-0.631629,2.18036
8;-0.881244,0.499665,0.215784,0.417388,0.285777,0.623957,0.453771,0.107738,-0.590499,0.570608,0.574569,0.419772,-0.434308,-0.581697,-0.529157,0.878153,0.729892,0.754379,-0.80009,0.755223,0.114726,0.231949,0.594121,0.113374,0.239;-9.17516,-1.12376,-0.263073,0.967121
9;-0.805904,0.634263,0.181661,0.492084,-0.32184,0.538536,0.862618,-0.217933,-0.720878,0.401671,0.409885,0.554722,-0.156687,-0.519672,-0.808368,0.823179,0.854842,0.646529,-0.779073,0.567894,0.0263794,-0.227738,0.488033,0.383563,0.638817;-9.31191,-4.21251,1.71245,-1.94423
