Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.455745,0.053801,-0.125877,-0.434159,0.155347,0.432374,-0.476299,-0.0812864,-0.144858,-0.0208533,-0.0892846,0.088776,-0.115556,-0.369693,-0.285159,0.478363,-0.125949,-0.0288686,-0.461932,0.321137,0.100644,0.448227,-0.0991936,0.30976,0.523041;-7.24777,-1.66574,-2.43689,0.798407
1;-0.377601,0.386497,-0.0899512,-0.330043,0.39343,0.422015,-0.46238,0.172866,-0.286018,0.408684,0.0010027,-0.29207,-0.115556,-0.10295,0.00995985,0.478363,-0.056177,0.337013,-0.52137,0.127273,-0.177542,0.352655,-0.0991936,0.154918,0.526951;-5.2871,-0.537696,-0.0584967,0.827409
2;-0.290224,0.514204,-0.271716,-0.695334,0.175044,0.0918548,-0.849775,0.0590628,0.400431,0.435653,0.274407,0.0712775,-0.0644754,-0.707411,0.139194,0.695842,0.522112,0.213682,-0.74606,0.0399686,0.231215,-0.00983756,-0.428391,0.28162,0.41719;-6.7736,0.0805024,-4.99566,1.25876
3;-0.67112,0.622629,-0.147969,-0.454179,0.192753,0.391545,-0.72394,0.0100335,0.186191,0.183282,0.180981,-0.230004,-0.0644754,-0.646356,0.680198,0.695842,0.0348045,0.416362,-0.853882,0.256932,0.0450691,-0.430476,-0.428391,0.301049,0.382739;-7.01677,0.0581128,-7.63935,2.00169
4;-0.431307,0.690961,-0.0360439,-0.559083,-0.397673,0.358941,-0.598279,0.323309,0.571501,-0.244936,0.429318,0.335205,-0.150447,-0.363068,0.468174,0.892207,-0.174462,0.48248,-0.764739,0.448326,0.156014,-0.280875,0.0471527,0.46366,0.195207;-9.40669,-1.00554,-6.94272,2.84876
5;-0.227748,0.772786,-0.554048,-0.735092,-0.0492116,0.303347,0.143836,0.0995983,0.604808,-0.285798,-0.108245,0.518806,0.0275695,-0.0502809,0.911829,0.933661,-0.568037,-0.15733,-0.917576,0.309325,-0.214004,-0.457041,-0.0971807,0.272741,-0.350272;-9.98317,1.10083,-7.8637,3.56584
6;0.694983,0.634823,-0.651916,-0.826109,-0.169488,0.426759,0.334849,0.349105,0.241354,-0.241813,0.211776,0.726408,0.267639,0.31006,0.783618,0.835239,-0.372198,-0.0156219,-0.627597,0.00331614,-0.0807413,-0.359225,-0.455194,-0.151044,0.134955;-10.4422,1.67005,-3.59206,2.08315
7;0.602409,0.589341,-0.721147,-0.819558,0.0967767,0.582863,0.544513,-0.152856,0.167818,-0.170304,-0.372549,0.652057,0.267639,0.394554,0.810581,0.835239,-0.189753,-0.183432,-0.635901,-0.0124969,0.0688189,-0.0242021,-0.455194,-0.171399,0.297712;-8.65735,1.81265,-2.44392,1.40356
8;0.0620028,0.698602,-0.55197,-0.773347,0.397883,0.202859,-0.417168,-0.531474,0.23711,-0.230917,-0.789637,0.422325,0.11411,-0.425137,0.468681,0.805031,-0.243284,-0.463295,-0.748981,-0.845716,-0.313181,-0.58772,-0.538897,0.173132,0.00123379;-5.54059,2.04399,-7.61404,2.98239
9;0.185823,0.686984,-0.453403,-0.935385,0.391242,0.132326,-0.64151,-0.28079,0.345352,-0.189696,-0.603769,0.435299,0.11411,-0.51941,0.703891,0.805031,-0.354186,-0.155756,-0.813757,-0.691676,-0.504381,-0.665492,-0.538897,0.398665,-0.191628;-7.31695,2.89277,-8.18098,2.64943
