Passo;A  o
0;2
1;3
2;3
3;3
4;3
5;4
6;2
7;3
8;3
9;3
10;3
11;3
12;4
13;2
14;3
15;3
16;3
17;2
18;2
19;2
20;3
21;3
22;3
23;2
24;3
25;3
26;3
27;4
28;2
29;3
30;3
31;3
32;2
33;2
34;2
35;3
36;3
37;3
38;4
39;2
40;3
41;3
42;3
43;2
44;2
45;2
46;3
47;3
48;3
49;4
50;2
51;3
52;3
53;3
54;2
55;2
56;2
57;3
58;3
59;3
60;4
61;2
62;3
63;3
64;3
65;3
66;3
67;4
68;2
69;3
70;3
71;3
72;2
73;2
74;2
75;3
76;3
77;3
78;2
79;3
80;3
81;3
82;4
83;2
84;3
85;3
86;3
87;2
88;2
89;2
90;3
91;3
92;3
93;4
94;2
95;3
96;3
97;3
98;2
99;2
100;2
101;3
102;3
103;3
104;4
105;2
106;3
107;3
108;3
109;2
110;2
111;2
112;3
113;3
114;3
115;4
116;2
117;3
118;3
119;3
120;3
121;3
122;4
123;2
124;3
125;3
126;3
127;2
128;2
129;2
130;3
131;3
132;3
133;2
134;3
135;3
136;3
137;4
138;2
139;3
140;3
141;3
142;2
143;2
144;2
145;3
146;3
147;3
148;4
149;2
150;3
151;3
152;3
153;2
154;2
155;2
156;3
157;3
158;3
159;4
160;2
161;3
162;3
163;3
164;2
165;2
166;2
167;3
168;3
169;3
170;4
171;2
172;3
173;3
174;3
175;3
176;3
177;4
178;2
179;3
180;3
181;3
182;2
183;2
184;2
185;3
186;3
187;3
188;2
189;3
190;3
191;3
192;4
193;2
194;3
195;3
196;3
197;2
198;2
199;2
200;3
201;3
202;3
203;4
204;2
205;3
206;3
207;3
208;2
209;2
210;2
211;3
212;3
213;3
214;4
215;2
216;3
217;3
218;3
219;2
220;2
221;2
222;3
223;3
224;3
225;4
226;2
227;3
228;3
229;3
230;3
231;3
232;4
233;2
234;3
235;3
236;3
237;2
238;2
239;2
240;3
241;3
242;3
243;2
244;3
245;3
246;3
247;4
248;2
249;3
250;3
251;3
252;2
253;2
254;2
255;3
256;3
257;3
258;4
259;2
260;3
261;3
262;3
263;2
264;2
265;2
266;3
267;3
268;3
269;4
270;2
271;3
272;3
273;3
274;2
275;2
276;2
277;3
278;3
279;3
280;4
281;2
282;3
283;3
284;3
285;3
286;3
287;4
288;2
289;3
290;3
291;3
292;2
293;2
294;2
295;3
296;3
297;3
298;2
299;3
300;0
