Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;1
9;3
10;0
11;2
12;3
13;3
14;3
15;3
16;3
17;4
18;2
19;3
20;2
21;3
22;3
23;0
24;0
25;3
26;4
27;2
28;3
29;3
30;4
31;2
32;3
33;2
34;3
35;3
36;0
37;0
38;3
39;4
40;2
41;3
42;3
43;4
44;2
45;3
46;2
47;3
48;3
49;0
50;0
51;3
52;4
53;2
54;3
55;3
56;4
57;2
58;3
59;2
60;3
61;3
62;0
63;0
64;3
65;4
66;2
67;3
68;3
69;4
70;2
71;3
72;2
73;3
74;3
75;0
76;0
77;3
78;4
79;2
80;3
81;3
82;4
83;2
84;3
85;2
86;3
87;3
88;0
89;0
90;3
91;4
92;2
93;3
94;3
95;4
96;2
97;3
98;2
99;3
100;3
101;0
102;0
103;3
104;4
105;2
106;3
107;3
108;4
109;2
110;3
111;2
112;3
113;3
114;0
115;0
116;3
117;4
118;2
119;3
120;3
121;4
122;2
123;3
124;2
125;3
126;3
127;0
128;0
129;3
130;4
131;2
132;3
133;3
134;4
135;2
136;3
137;2
138;3
139;3
140;0
141;0
142;3
143;4
144;2
145;3
146;3
147;4
148;2
149;3
150;2
151;3
152;3
153;0
154;0
155;3
156;4
157;2
158;3
159;3
160;4
161;2
162;3
163;2
164;3
165;3
166;0
167;0
168;3
169;4
170;2
171;3
172;3
173;4
174;2
175;3
176;2
177;3
178;3
179;0
180;0
181;3
182;4
183;2
184;3
185;3
186;4
187;2
188;3
189;2
190;3
191;3
192;0
193;0
194;3
195;4
196;2
197;3
198;3
199;4
200;2
201;3
202;2
203;3
204;3
205;0
206;0
207;3
208;4
209;2
210;3
211;3
212;4
213;2
214;3
215;2
216;3
217;3
218;0
219;0
220;3
221;4
222;2
223;3
224;3
225;4
226;2
227;3
228;2
229;3
230;3
231;0
232;0
233;3
234;4
235;2
236;3
237;3
238;4
239;2
240;3
241;2
242;3
243;3
244;0
245;0
246;3
247;4
248;2
249;3
250;3
251;4
252;2
253;3
254;2
255;3
256;3
257;0
258;0
259;3
260;4
261;2
262;3
263;3
264;4
265;2
266;3
267;2
268;3
269;3
270;0
271;0
272;3
273;4
274;2
275;3
276;3
277;4
278;2
279;3
280;2
281;3
282;3
283;0
284;0
285;3
286;4
287;2
288;3
289;3
290;4
291;2
292;3
293;2
294;3
295;3
296;0
297;0
298;3
299;4
300;0
