Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.332314,0.478443,0.493531,0.16034,0.460256,0.154976,-0.275465,-0.341908,0.301858,-0.444978,0.498118,0.353357,0.283695,0.27813,-0.293256,0.136308,0.499709,0.337743,0.219536,0.199676;-0.287149,1.38633,-2.3951,5.469
1;0.266491,0.389116,0.407518,0.16034,0.413955,0.465578,-0.633019,-0.486307,0.126094,-0.229292,0.385227,0.47383,0.419345,0.27813,-0.435152,0.380166,0.499709,0.07046,0.662391,0.336701;-0.641011,0.970447,-4.67704,5.62216
2;0.238332,0.263529,0.286762,0.16034,0.3139,0.699448,-0.479005,-0.486307,0.126094,-0.148807,0.407356,0.37182,0.613487,0.27813,-0.46155,0.242156,0.499709,0.279112,0.698275,-0.0500089;-1.99107,1.91899,-4.07589,5.71543
3;0.227717,0.12213,0.142882,0.16034,0.305438,0.717133,-0.411841,-0.486307,0.126094,-0.21713,0.437672,0.292371,0.667732,0.27813,-0.470718,0.242156,0.499709,0.394865,0.657436,0.00273196;-1.81836,1.76582,-1.98793,6.25516
4;0.236731,0.0814463,0.119268,0.16034,0.315065,0.696936,-0.46918,-0.486307,0.126094,-0.268943,0.470651,0.207629,0.656671,0.27813,-0.459679,0.242156,0.499709,0.39045,0.606343,0.0540434;-1.70833,1.61432,-1.09094,6.18149
5;0.24354,0.0897688,0.137053,0.16034,0.327018,0.670018,-0.510206,-0.486307,0.126094,-0.322535,0.479907,0.189123,0.65003,0.27813,-0.454558,0.242156,0.499709,0.380918,0.590617,0.115161;-1.48586,1.58848,-0.850409,6.07207
6;0.384873,0.530272,-0.286074,-0.338359,0.531597,0.600587,-0.836684,-0.57835,-0.233812,-0.734524,0.246755,0.498671,0.850404,0.201536,0.087068,-0.14563,0.621887,0.712461,0.783034,0.0392358;-3.38923,4.69613,-4.25459,1.75788
7;0.464966,-0.414986,0.212591,-0.384564,0.286824,0.836579,-0.533162,0.0356253,0.503351,-0.360695,0.303103,0.818778,-0.213929,0.354605,-0.62362,-0.14611,0.190438,-0.0241097,0.531033,0.435289;-1.08134,0.581234,-2.40489,8.30982
8;0.360561,0.4725,0.707012,-0.384564,0.345945,0.856563,-0.202195,0.0858458,0.542037,-0.154511,0.530434,0.223334,0.0856731,0.354605,-0.61273,0.458438,0.190438,0.886963,-0.454879,-0.132949;-1.95466,-0.514151,1.97887,11.8156
9;0.460966,0.658436,0.181846,-0.725603,0.699727,0.217114,-0.523638,-0.0426841,0.23743,-0.820959,0.0613722,0.807711,0.338333,0.281565,0.0399374,0.134493,0.355695,0.924976,0.355112,0.351449;-1.30268,1.45543,-2.49206,5.85619
