Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.332314,0.478443,0.493531,0.16034,0.460256,0.154976,-0.275465,-0.341908,0.301858,-0.444978,0.498118,0.353357,0.283695,0.27813,-0.293256,0.136308,0.499709,0.337743,0.219536,0.199676;-3.78358,-9.18086,-2.88247,0.402325
1;0.266491,0.389116,0.407518,0.16034,0.413955,0.465578,-0.633019,-0.486307,0.126094,-0.229292,0.385227,0.47383,0.419345,0.27813,-0.435152,0.380166,0.499709,0.07046,0.662391,0.336701;-1.30795,-9.00526,-3.06706,0.871654
2;0.238332,0.263529,0.286762,0.16034,0.3139,0.699448,-0.479005,-0.486307,0.126094,-0.148807,0.407356,0.37182,0.613487,0.27813,-0.46155,0.242156,0.499709,0.279112,0.698275,-0.0500089;-1.64575,-7.29843,-3.48894,-0.23965
3;0.227717,0.12213,0.142882,0.16034,0.305438,0.717133,-0.411841,-0.486307,0.126094,-0.21713,0.437672,0.292371,0.667732,0.27813,-0.470718,0.242156,0.499709,0.394865,0.657436,0.00273196;-2.04884,-6.25967,-3.67773,0.378726
4;0.236731,0.0814463,0.119268,0.16034,0.315065,0.696936,-0.46918,-0.486307,0.126094,-0.268943,0.470651,0.207629,0.656671,0.27813,-0.459679,0.242156,0.499709,0.39045,0.606343,0.0540434;-1.95094,-6.0182,-3.78892,0.767497
5;0.24354,0.0897688,0.137053,0.16034,0.327018,0.670018,-0.510206,-0.486307,0.126094,-0.322535,0.479907,0.189123,0.65003,0.27813,-0.454558,0.242156,0.499709,0.380918,0.590617,0.115161;-1.99566,-6.26674,-3.8044,1.12337
6;0.384873,0.530272,-0.286074,-0.338359,0.531597,0.600587,-0.836684,-0.57835,-0.233812,-0.734524,0.246755,0.498671,0.850404,0.201536,0.087068,-0.14563,0.621887,0.712461,0.783034,0.0392358;-3.37593,-7.33598,-3.05463,3.47381
7;0.4623,0.233531,-0.337294,-0.338359,0.494637,0.621974,-0.927376,-0.115294,0.324382,-0.619305,0.12188,0.79435,0.582996,0.201536,-0.0641572,-0.430376,0.621887,0.573352,0.884354,0.124868;-4.72275,-10.1933,-3.14758,3.9102
8;0.244855,0.172381,-0.0795638,-0.461789,0.109423,0.853881,-0.964179,-0.318636,-0.242111,-0.556379,-0.0310066,0.727646,0.334839,-0.226374,0.586013,0.399941,-0.305478,0.771694,0.859685,-0.565647;-0.109903,-1.69062,-4.56879,-1.35482
9;0.596059,0.473984,-0.176871,-0.665121,0.0862953,0.69803,-0.97536,-0.557917,-0.0552491,-0.379093,0.411434,0.637762,0.457857,-0.690225,0.299605,-0.612809,0.694912,0.945958,0.824195,-0.446532;-0.628482,-10.2581,-5.46299,0.901652
10;0.341458,0.155046,0.112269,-0.294651,0.268493,0.433577,-0.984031,-0.409483,0.230367,-0.0073531,-0.115483,0.516539,0.00394274,-0.654807,0.519521,-0.119284,0.533739,0.851794,0.969316,0.797347;0.116967,-7.73609,-2.54517,2.60746
11;0.279174,0.57397,0.339836,-0.294651,0.233026,0.624168,-0.965668,-0.685405,-0.190054,-0.0911415,-0.0222594,0.451472,0.19967,-0.654807,0.647577,0.12837,0.533739,0.877383,0.943027,0.219159;1.61352,-6.83536,-2.35608,-0.408749
12;0.59113,0.172851,0.2632,-0.280262,-0.18196,0.789325,-0.806219,-0.593734,0.116521,0.000710484,0.52829,0.591762,-0.0219011,-0.645219,-0.235159,-0.267621,0.590371,0.715436,0.873722,0.466017;0.998365,-11.4834,-6.32157,1.77695
13;0.579665,0.390549,0.384416,-0.280262,-0.164426,0.812427,-0.770038,-0.603805,0.100134,0.0976597,0.607948,3.00761e-05,0.13801,-0.645219,-0.34589,-0.00709592,0.590371,0.87489,0.774065,0.741397;0.11218,-7.80718,-5.76423,1.85464
14;0.663028,0.654523,-0.171296,-0.665121,0.108415,0.729322,-0.907039,-0.679337,-0.258515,-0.717972,0.356801,0.402043,0.5425,-0.690225,0.244444,-0.392807,0.694912,0.939544,0.912031,0.698175;-1.79228,-10.2226,-3.99109,5.961
15;0.795724,0.11953,-0.169772,-0.878483,0.0744218,0.858708,-0.956821,-0.367258,0.0312858,-0.701234,0.214242,0.860942,-0.200547,-0.643038,0.0556621,-0.668621,0.463111,0.82195,0.868588,0.8286;-1.40148,-11.8513,-4.12285,6.2562
16;0.711226,0.13965,0.739902,-0.574085,0.468717,0.762958,-0.98977,0.222222,0.494453,0.178278,-0.401815,0.0669825,-0.41513,-0.283411,0.0698593,-0.215122,0.446121,0.965387,0.946265,0.603327;-2.88542,-4.58045,-0.51329,0.467058
17;0.532214,0.44499,0.727384,-0.574085,0.452758,0.856778,-0.937716,-0.105763,0.188822,-0.354201,-0.406762,0.086118,-0.255072,-0.283411,0.116539,0.183063,0.446121,0.975284,0.865362,-0.737794;-1.28591,-3.42861,-0.499368,-4.88173
18;0.490425,0.487264,0.563927,-0.280262,-0.162304,0.820137,-0.883224,-0.361405,0.412901,-0.247347,0.555068,0.326901,-0.156514,-0.645219,-0.398256,0.0558616,0.590371,0.94387,0.656437,-0.587355;-0.0214581,-9.96605,-6.33397,-4.37229
19;0.599075,0.578323,0.603843,0.16034,0.3153,0.755136,-0.49337,-0.0503926,0.561189,-0.246595,0.383018,0.436928,0.291929,0.27813,-0.600473,0.459784,0.499709,0.855669,0.674344,0.727201;-6.45733,-9.23833,-3.5832,0.713285
20;0.240606,0.430611,0.368878,0.16034,0.311087,0.788278,-0.492777,-0.486307,0.126094,-0.173724,0.35995,0.400089,0.596717,0.27813,-0.5631,0.555486,0.499709,0.718602,0.546665,-0.539555;-2.39226,-5.67618,-3.43875,-3.69948
21;0.36999,-0.0485689,0.27279,-0.384564,0.342351,0.811714,-0.0101947,-0.468799,-0.0209678,-0.41863,0.329461,0.647499,0.34345,0.354605,-0.539485,0.165001,0.190438,0.357824,0.425705,0.188158;-2.82583,-4.97548,-1.82921,1.21199
22;0.367569,-0.0226716,0.466147,-0.384564,0.369896,0.739127,-0.259329,0.0858458,0.542037,-0.267811,0.448688,0.455368,-0.0317035,0.354605,-0.58123,0.0383286,0.190438,0.576201,0.150245,0.370517;-4.75912,-5.21649,-2.06842,0.112393
23;0.349239,0.365775,0.626612,-0.384564,0.430207,0.726082,-0.107814,0.0858458,0.542037,-0.386523,0.442588,0.45147,-0.135013,0.354605,-0.544289,0.484654,0.190438,0.80083,-0.288112,0.117117;-5.59788,-3.9098,-0.150863,-3.19873
24;0.142526,0.637575,0.356593,-0.461789,0.393279,0.202099,-0.942457,-0.272638,-0.191376,-0.698972,-0.0697702,0.644957,0.301275,-0.226374,0.719342,0.546433,-0.305478,0.940125,0.834781,-0.300899;-2.27459,-2.23651,-4.42294,-1.31256
