Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.332314,0.478443,0.493531,0.16034,0.460256,0.154976,-0.275465,-0.341908,0.301858,-0.444978,0.498118,0.353357,0.283695,0.27813,-0.293256,0.136308,0.499709,0.337743,0.219536,0.199676;-8.50964,6.61142,1.61671,2.85557
1;0.266491,0.389116,0.407518,0.16034,0.413955,0.465578,-0.633019,-0.486307,0.126094,-0.229292,0.385227,0.47383,0.419345,0.27813,-0.435152,0.380166,0.499709,0.07046,0.662391,0.336701;-11.5575,4.73646,0.879722,4.1625
2;0.238332,0.263529,0.286762,0.16034,0.3139,0.699448,-0.479005,-0.486307,0.126094,-0.148807,0.407356,0.37182,0.613487,0.27813,-0.46155,0.242156,0.499709,0.279112,0.698275,-0.0500089;-9.97754,4.74824,1.91866,5.26739
3;0.227717,0.12213,0.142882,0.16034,0.305438,0.717133,-0.411841,-0.486307,0.126094,-0.21713,0.437672,0.292371,0.667732,0.27813,-0.470718,0.242156,0.499709,0.394865,0.657436,0.00273196;-9.7577,4.94255,1.79463,5.82304
4;0.372281,0.520559,-0.316482,-0.338359,0.518979,0.641174,-0.800564,-0.57835,-0.233812,-0.699797,0.237802,0.507391,0.857459,0.201536,0.0783031,-0.14563,0.621887,0.732164,0.79046,-0.0407675;-10.0924,2.60967,0.782916,4.86679
5;0.458484,0.228469,-0.347772,-0.338359,0.493173,0.626458,-0.922137,-0.115294,0.324382,-0.615564,0.124691,0.790541,0.596299,0.201536,-0.0634197,-0.430376,0.621887,0.605014,0.883072,0.113823;-10.2506,5.00242,1.83022,2.4872
6;0.451863,-0.127501,0.35291,-0.384564,0.262703,0.913929,-0.43868,0.0356253,0.503351,-0.17356,0.381346,0.713983,-0.170588,0.354605,-0.651318,0.326894,0.190438,0.409096,0.0228401,-0.0697161;-12.9558,-2.98891,2.69418,2.57874
7;0.328886,0.615211,0.264215,0.0830502,-0.0950993,0.57952,-0.760052,-0.145527,0.257492,-0.292309,0.709545,-0.127988,0.525393,-0.290221,-0.124039,0.553318,0.122829,0.947312,0.449304,-0.601701;-10.0059,2.56534,1.9101,4.90629
8;0.674793,0.633455,-0.562985,-0.405933,0.0421361,0.70429,-0.936799,-0.655901,-0.565237,-0.900715,0.379536,0.731507,0.819505,-0.362819,0.431437,0.0151287,0.293699,0.839029,0.896106,-0.284302;-13.3909,-3.55423,-2.05668,4.48977
9;0.664576,0.0913979,-0.419263,-0.665121,0.0768589,0.640633,-0.987901,-0.598465,-0.119112,-0.376799,0.292981,0.743449,0.40818,-0.690225,0.121283,-0.759501,0.694912,0.802224,0.938974,0.399924;-17.2985,-2.17857,-3.40788,2.0263
10;0.341175,0.178214,0.145789,-0.294651,0.240497,0.500612,-0.983955,-0.409483,0.230367,0.065823,-0.00355662,0.245774,0.0060104,-0.654807,0.513358,-0.173735,0.533739,0.850698,0.954873,0.78238;-14.5357,3.57527,-3.28765,0.245938
