Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.332314,0.478443,0.493531,0.16034,0.460256,0.154976,-0.275465,-0.341908,0.301858,-0.444978,0.498118,0.353357,0.283695,0.27813,-0.293256,0.136308,0.499709,0.337743,0.219536,0.199676;-3.91281,-1.48263,-5.58834,5.47538
1;0.266491,0.389116,0.407518,0.16034,0.413955,0.465578,-0.633019,-0.486307,0.126094,-0.229292,0.385227,0.47383,0.419345,0.27813,-0.435152,0.380166,0.499709,0.07046,0.662391,0.336701;-4.95865,-1.83882,-5.86719,4.64419
2;0.238332,0.263529,0.286762,0.16034,0.3139,0.699448,-0.479005,-0.486307,0.126094,-0.148807,0.407356,0.37182,0.613487,0.27813,-0.46155,0.242156,0.499709,0.279112,0.698275,-0.0500089;-5.84975,0.112238,-7.8162,4.68667
3;0.227717,0.12213,0.142882,0.16034,0.305438,0.717133,-0.411841,-0.486307,0.126094,-0.21713,0.437672,0.292371,0.667732,0.27813,-0.470718,0.242156,0.499709,0.394865,0.657436,0.00273196;-5.59195,0.46508,-7.4536,4.9424
4;0.236731,0.0814463,0.119268,0.16034,0.315065,0.696936,-0.46918,-0.486307,0.126094,-0.268943,0.470651,0.207629,0.656671,0.27813,-0.459679,0.242156,0.499709,0.39045,0.606343,0.0540434;-5.30502,0.518927,-7.07873,4.97382
5;0.24354,0.0897688,0.137053,0.16034,0.327018,0.670018,-0.510206,-0.486307,0.126094,-0.322535,0.479907,0.189123,0.65003,0.27813,-0.454558,0.242156,0.499709,0.380918,0.590617,0.115161;-5.19063,0.38739,-6.83125,4.99533
6;0.384873,0.530272,-0.286074,-0.338359,0.531597,0.600587,-0.836684,-0.57835,-0.233812,-0.734524,0.246755,0.498671,0.850404,0.201536,0.087068,-0.14563,0.621887,0.712461,0.783034,0.0392358;-8.77136,4.57605,-4.73301,0.204926
7;0.464966,-0.414986,0.212591,-0.384564,0.286824,0.836579,-0.533162,0.0356253,0.503351,-0.360695,0.303103,0.818778,-0.213929,0.354605,-0.62362,-0.14611,0.190438,-0.0241097,0.531033,0.435289;-5.98969,-3.72766,-3.72867,9.36312
8;0.360561,0.4725,0.707012,-0.384564,0.345945,0.856563,-0.202195,0.0858458,0.542037,-0.154511,0.530434,0.223334,0.0856731,0.354605,-0.61273,0.458438,0.190438,0.886963,-0.454879,-0.132949;-7.76536,-3.00684,-7.71407,10.8344
9;0.460966,0.658436,0.181846,-0.725603,0.699727,0.217114,-0.523638,-0.0426841,0.23743,-0.820959,0.0613722,0.807711,0.338333,0.281565,0.0399374,0.134493,0.355695,0.924976,0.355112,0.351449;-8.77916,-0.435633,-2.98866,4.13094
10;0.810578,0.201673,-0.0858787,-0.653094,0.301795,0.842976,-0.973255,0.481524,0.338983,-0.660928,-0.0271659,0.70181,-0.192762,0.111685,-0.0670804,-0.17465,0.184944,0.704379,0.901271,-0.764029;-13.4946,1.49713,-3.82662,5.62287
11;0.576894,0.372098,0.580894,-0.275112,0.335056,0.878824,-0.983267,0.395909,0.313946,-0.391792,-0.343117,0.305816,0.16547,0.175048,0.0743251,0.329922,-0.0747956,0.977714,0.860496,-0.939303;-14.1271,1.3308,-7.58885,3.80674
12;0.52964,0.204096,0.345819,-0.275112,0.344463,0.866629,-0.970864,0.00634187,-0.110261,-0.596988,-0.386527,0.453763,0.433429,0.175048,0.21672,0.310338,-0.0747956,0.949006,0.899472,-0.969855;-14.5732,5.24036,-8.1095,0.109428
13;0.763956,0.114817,0.222601,-0.605751,0.639056,0.875114,-0.881944,0.238651,0.314113,-0.61826,-0.193175,0.653017,0.418494,0.602215,-0.565342,-0.482913,0.545929,0.880729,0.662412,-0.838243;-14.1224,7.79949,-10.6619,5.69253
14;0.285628,-0.0614299,0.456571,-0.384564,0.315429,0.868792,-0.440945,0.316194,0.697264,-0.264257,0.409522,0.521179,-0.322472,0.354605,-0.744169,0.318877,0.190438,0.742883,-0.328716,-0.665229;-11.5016,-2.22668,-7.05492,11.6064
15;0.472933,0.812046,0.454033,-0.725603,0.682542,0.390845,-0.601627,-0.0426841,0.23743,-0.741255,0.214968,0.62363,0.378556,0.281565,0.0285035,0.264188,0.355695,0.972773,-0.141842,0.00129327;-9.40539,0.260809,-4.84631,4.81088
16;0.750586,0.12063,0.285339,-0.605751,0.773177,0.44247,-0.911239,0.62606,0.688079,-0.540185,-0.357758,0.784481,-0.268425,0.602215,-0.418651,-0.220078,0.545929,0.66628,0.834945,-0.0164702;-11.5856,0.593199,-5.21708,7.86834
