Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.0647489,0.522855,-0.211039,0.167153,-0.202309,0.0503678,0.405474,-0.516009,0.15899,-0.023562,0.0960378,-0.19464,-0.230963,-0.457774,0.369187,0.123389,-0.205714,-0.325498,0.108612,-0.0363681,-0.105897,-0.451003,-0.448432,0.492887,0.462825;4.7526,-2.72435,9.15172,47.7601
1;0.00405535,0.824387,-0.249475,-0.409963,-0.357432,0.0281237,0.473092,0.229788,0.46439,-0.023562,-0.206914,-0.199159,-0.230963,-0.380682,0.471623,0.143634,-0.292976,-0.25461,-0.0164775,0.10509,0.0857628,-0.575503,-0.6642,0.524716,0.512387;6.63087,-0.584738,6.30385,49.747
2;-0.163288,0.856286,-0.166281,-0.378347,-0.458643,-0.0422353,0.404924,0.191786,0.535235,-0.023562,-0.0445114,-0.198175,-0.230963,-0.383647,0.429093,0.106917,-0.312717,-0.242689,-0.112249,0.238445,-0.0420374,-0.63695,-0.670702,0.539533,0.345853;5.68744,1.33212,3.71129,50.933
3;-0.269384,0.746904,0.389544,-0.38986,-0.304255,-0.28742,0.405573,0.183786,0.28759,0.434055,0.408617,-0.531533,-0.528592,-0.385097,0.605325,0.564817,-0.225121,0.00452221,0.298469,0.575354,0.0378428,-0.356291,-0.800218,0.0746611,0.69451;-1.51897,10.9129,3.11977,53.2786
4;-0.238112,0.629221,0.446949,-0.528973,-0.0542111,-0.179147,0.450564,-0.197895,0.0825842,0.434055,0.628936,-0.528967,-0.528592,-0.231451,0.454029,0.554136,0.227682,0.283916,0.383048,0.457257,-0.0634562,-0.393974,-0.85083,0.0869874,0.822206;-4.85647,12.8975,8.17717,48.5423
5;-0.553235,0.674677,0.67383,-0.796484,0.127607,0.0890763,0.143292,-0.559794,-0.443865,0.774062,-0.148902,-0.769248,-0.820092,0.0465177,0.0120801,0.182783,0.423117,0.69671,0.72499,0.139388,-0.227849,0.3021,-0.883645,-0.112495,0.904751;-8.16498,22.8851,-0.815809,42.8739
6;-0.641579,0.715669,0.684503,-0.896106,0.508876,0.411935,0.601599,-0.501486,-0.906942,0.791505,-0.389506,-0.669904,-0.766399,0.105953,-0.0525231,0.427225,0.0861815,0.0550524,0.680497,0.135763,-0.483933,-0.214791,-0.876363,0.110712,0.905279;-3.13489,26.3477,12.5713,36.065
7;-0.817397,0.920596,0.774479,-0.820539,0.31748,0.763957,0.928854,-0.450848,-0.494256,0.896213,-0.166214,-0.868667,-0.575129,-0.446402,-0.0856754,0.595355,0.0120509,0.175838,0.849036,0.510173,-0.674975,0.329117,-0.727665,0.0297274,0.816763;-6.67179,34.531,-4.21,43.289
8;-0.837008,0.898037,0.587434,-0.915616,0.604003,0.771099,0.905298,-0.0779778,-0.74194,0.896213,-0.0281415,-0.868238,-0.575129,-0.36447,-0.36759,0.61883,0.0666155,0.275879,0.812363,0.554851,-0.585096,0.233862,-0.813407,0.0154897,0.861282;-7.46345,39.5588,-0.723752,31.7702
9;-0.549483,0.804351,-0.0639415,-0.626171,0.884719,0.378849,0.949946,0.476981,-0.935293,0.956747,-0.461151,-0.971277,-0.914522,0.594173,-0.910077,0.768271,-0.47645,-0.440813,0.86805,0.541225,-0.924794,-0.388898,-0.957634,0.341537,0.787128;2.77219,56.6357,11.7668,24.0013
