Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;2
9;3
10;1
11;3
12;4
13;2
14;3
15;3
16;1
17;1
18;1
19;1
20;3
21;3
22;4
23;2
24;4
25;2
26;3
27;3
28;1
29;1
30;1
31;1
32;3
33;3
34;4
35;2
36;4
37;2
38;3
39;3
40;1
41;1
42;1
43;1
44;3
45;3
46;4
47;2
48;4
49;2
50;3
51;3
52;1
53;1
54;1
55;1
56;3
57;3
58;4
59;2
60;4
61;2
62;3
63;3
64;1
65;1
66;1
67;1
68;3
69;3
70;4
71;2
72;4
73;2
74;3
75;3
76;1
77;1
78;1
79;1
80;3
81;3
82;4
83;2
84;4
85;2
86;3
87;3
88;1
89;1
90;1
91;1
92;3
93;3
94;4
95;2
96;4
97;2
98;3
99;3
100;1
101;1
102;1
103;1
104;3
105;3
106;4
107;2
108;4
109;2
110;3
111;3
112;1
113;1
114;1
115;1
116;3
117;3
118;4
119;2
120;4
121;2
122;3
123;3
124;1
125;1
126;1
127;1
128;3
129;3
130;4
131;2
132;4
133;2
134;3
135;3
136;1
137;1
138;1
139;1
140;3
141;3
142;4
143;2
144;4
145;2
146;3
147;3
148;1
149;1
150;1
151;1
152;3
153;3
154;4
155;2
156;4
157;2
158;3
159;3
160;1
161;1
162;1
163;1
164;3
165;3
166;4
167;2
168;4
169;2
170;3
171;3
172;1
173;1
174;1
175;1
176;3
177;3
178;4
179;2
180;4
181;2
182;3
183;3
184;1
185;1
186;1
187;1
188;3
189;3
190;4
191;2
192;4
193;2
194;3
195;3
196;1
197;1
198;1
199;1
200;3
201;3
202;4
203;2
204;4
205;2
206;3
207;3
208;1
209;1
210;1
211;1
212;3
213;3
214;4
215;2
216;4
217;2
218;3
219;3
220;1
221;1
222;1
223;1
224;3
225;3
226;4
227;2
228;4
229;2
230;3
231;3
232;1
233;1
234;1
235;1
236;3
237;3
238;4
239;2
240;4
241;2
242;3
243;3
244;1
245;1
246;1
247;1
248;3
249;3
250;4
251;2
252;4
253;2
254;3
255;3
256;1
257;1
258;1
259;1
260;3
261;3
262;4
263;2
264;4
265;2
266;3
267;3
268;1
269;1
270;1
271;1
272;3
273;3
274;4
275;2
276;4
277;2
278;3
279;3
280;1
281;1
282;1
283;1
284;3
285;3
286;4
287;2
288;4
289;2
290;3
291;3
292;1
293;1
294;1
295;1
296;3
297;3
298;4
299;2
300;0
