Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.314063,0.076014,-0.15682,0.352835,0.502887,0.364372,-0.382875,-0.325958,0.507616,-0.0499623;0.715826,0.158954,-4.87899,2.33164
1;0.35956,0.135423,-0.15682,0.394845,0.502887,0.364372,-0.435013,-0.32794,0.427617,-0.0499623;0.685566,0.442714,-4.87275,2.19292
2;0.372468,0.141944,-0.15682,0.400445,0.502887,0.364372,-0.435358,-0.32794,0.411124,-0.0499623;0.680235,0.476868,-4.8627,2.16061
3;0.374179,0.145512,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.409296,-0.0499623;0.67771,0.492803,-4.85716,2.15695
4;0.37419,0.145774,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.408295,-0.0499623;0.676819,0.493791,-4.85683,2.1554
5;0.37419,0.145775,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.408222,-0.0499623;0.676761,0.493787,-4.85682,2.15529
6;0.568576,0.518482,-0.0335583,-0.0565355,0.0368163,0.713404,-0.672369,-0.47221,0.666228,0.0807912;-0.783598,2.68459,-3.87888,2.96907
7;0.390598,0.374856,-0.0335583,-0.0263511,0.0368163,0.713404,-0.699114,-0.467685,0.628439,0.0807912;-0.740582,1.9824,-4.23117,3.00208
8;0.661113,0.837754,0.0379364,0.107063,-0.541841,0.792076,-0.430335,-0.00972147,0.413339,0.164182;0.0511889,4.4708,-2.2719,1.51345
9;0.641698,0.353327,-0.515076,-0.233518,-0.544958,0.939765,-0.649064,-0.426135,0.477207,-0.33237;-6.33182,1.99079,-9.11492,2.02986
10;0.808927,0.11075,-0.500736,0.148129,-0.579204,0.837246,-0.831074,-0.00477074,0.251088,0.147502;-3.93021,1.27756,-5.57053,1.29931
11;0.856516,0.208221,-0.500736,0.170759,-0.579204,0.837246,-0.82508,0.0165425,0.332229,0.147502;-3.81339,1.73162,-5.41494,1.34782
