Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.350581,0.497304,0.199112,0.338555,-0.0466246,0.127686,-0.37916,0.443955,-0.200063,0.383336,-0.410458,0.206015,0.180708,-0.348894,-0.485518,-0.0211075,-0.0273988,0.145959,-0.284233,-0.52583,-0.45968,-0.0253654,-0.435982,0.371227,0.0376267;4.73979,-10.5714,-5.40629,-1.38972
1;-0.438741,0.497304,0.444069,0.522409,-0.213013,0.127686,-0.240397,0.443955,-0.14618,0.382135,-0.39986,0.285546,0.366731,0.0894623,-0.14787,0.00415487,-0.0277795,-0.194199,-0.541888,-0.52583,-0.400162,-0.352218,-0.565856,0.757422,0.34233;3.61218,-11.2649,-6.58008,0.655578
2;-0.512016,0.497304,0.643993,0.655904,-0.559381,0.127686,-0.103483,0.443955,-0.137664,0.382291,-0.18842,0.264459,0.717855,0.200266,-0.155166,0.432682,-0.310722,-0.314787,-0.679426,-0.52583,-0.377532,-0.344446,-0.0914152,0.828301,0.498488;1.55382,-12.217,-6.19758,3.56737
3;-0.548376,0.497304,0.566436,0.714112,-0.670168,0.127686,0.188106,0.443955,0.116403,0.38235,-0.508937,0.261103,0.838783,0.249459,-0.153233,0.0988132,-0.32154,0.14493,-0.765466,-0.52583,-0.310571,-0.180638,-0.362797,0.871639,0.724976;0.0988132,-11.4554,-8.2532,2.17413
4;-0.840644,0.644121,0.603957,0.84109,-0.803933,0.200464,0.690982,0.427266,-0.0901598,0.524363,-0.518345,-0.367399,0.756482,-0.0593098,-0.635055,-0.194827,-0.591125,0.358542,-0.606788,-0.785056,-0.0180653,-0.708614,0.144244,0.941243,0.268073;1.65967,-14.4303,-7.66551,1.78343
5;-0.822659,0.644121,0.672521,0.7998,-0.746192,0.200464,0.744594,0.427266,0.148389,0.525012,-0.0137286,-0.289442,0.481296,-0.0999653,-0.517248,-0.767701,-0.411239,0.730899,-0.645897,-0.785056,0.124897,-0.712502,-0.298921,0.942687,0.509426;4.28098,-12.3507,-8.24609,-0.0877077
6;-0.355753,0.433521,0.715169,0.861705,-0.487507,-0.304711,0.197616,0.160772,0.377665,0.712156,0.816866,0.290682,0.847702,0.659994,0.514282,-0.281791,0.0586326,0.24072,-0.828758,-0.795772,-0.216452,0.0826816,0.53142,0.749551,0.449421;-2.71379,-3.14438,-5.27083,8.29294
7;-0.767799,0.593914,0.522409,0.936239,-0.794453,-0.235379,0.747225,0.140643,-0.350534,0.789395,0.148427,-0.330061,0.681022,0.301908,-0.246117,-0.355544,-0.527297,0.838141,-0.901968,-0.915587,-0.20249,0.329202,0.727659,0.836383,-0.346214;-3.93274,-8.5298,-7.91884,6.97369
8;-0.908255,0.595576,0.447115,0.93905,-0.75257,-0.19034,0.943228,-0.415854,0.0737625,0.485332,0.079357,-0.382505,-0.490374,0.478948,-0.497236,-0.8529,0.30387,0.942007,-0.777553,-0.963463,-0.423277,0.176495,-0.37965,0.914346,-0.0775169;-0.253832,-5.46536,-7.73738,2.31266
9;-0.947703,0.647889,0.729854,0.86475,-0.222438,-0.620314,0.877549,-0.272595,-0.726183,0.785314,0.785374,-0.448232,-0.0708498,0.76654,-0.750099,-0.114776,0.662468,0.593618,-0.263034,-0.94533,-0.451332,-0.201394,0.146625,0.779593,-0.547328;3.83252,-4.45261,-9.37017,6.47613
10;-0.924545,0.647889,0.507843,0.7166,-0.230858,-0.620314,0.882703,-0.272595,-0.865914,0.785281,0.59565,-0.142816,-0.302428,0.769603,-0.728195,-0.496101,0.79879,0.718241,-0.77457,-0.94533,-0.120759,0.367142,-0.594185,0.88745,-0.504165;6.17958,-3.30523,-12.3141,3.38306
11;-0.713828,0.435607,0.760354,0.878128,-0.24913,-0.261315,0.817625,-0.398674,-0.737746,0.337139,0.327582,0.345522,-0.279663,0.798659,0.0758293,0.273068,0.818253,-0.317578,-0.913803,-0.908352,-0.0739492,0.755597,0.141219,0.577661,-0.467828;1.54271,-4.00942,-8.10788,5.81837
12;-0.738043,0.435607,0.585681,0.901246,-0.251365,-0.261315,0.595583,-0.398674,-0.766676,0.337266,-0.409445,0.296872,-0.0412827,0.810791,-0.139937,0.170807,0.0503353,0.575035,-0.844688,-0.908352,-0.556504,0.642325,-0.417405,0.623932,-0.456534;-1.34613,-6.68743,-11.2948,5.43196
13;-0.726247,0.435607,0.526932,0.890342,-0.32303,-0.261315,0.596807,-0.398674,-0.198098,0.335956,-0.386394,0.307999,-0.171657,0.809719,-0.135456,0.473529,0.498483,0.0991608,-0.792875,-0.908352,-0.42904,0.145888,-0.325122,0.532843,-0.0452072;0.633482,-5.39859,-8.42821,5.3744
14;-0.717114,0.435607,0.512362,0.881434,-0.215381,-0.261315,0.634582,-0.398674,-0.577939,0.336302,-0.288587,0.0774495,0.21018,0.808134,-0.136481,0.419216,-0.0763645,0.18896,-0.771938,-0.908352,-0.432325,0.164664,-0.408129,0.498963,-0.407053;0.0349374,-5.93907,-10.5486,6.89062
15;-0.899507,0.595576,0.380332,0.925492,-0.519244,-0.19034,0.840524,-0.415854,-0.299509,0.484794,-0.391742,-0.297442,-0.522942,0.57738,-0.611554,-0.00975588,-0.33841,0.542606,-0.650916,-0.963463,-0.187515,-0.184277,-0.583375,0.764274,-0.535279;3.63776,-8.68165,-9.42981,4.84234
16;-0.89066,0.595576,0.791244,0.910302,-0.318412,-0.19034,0.902723,-0.415854,-0.0330473,0.485367,0.134029,-0.400793,-0.686563,0.571143,-0.498533,-0.27051,-0.189048,0.449054,-0.599863,-0.963463,-0.00330888,-0.265958,-0.555032,0.709139,-0.418331;5.92856,-8.94094,-7.79264,4.32472
17;-0.340873,0.433521,0.86378,0.851926,0.12096,-0.304711,0.215769,0.160772,0.187034,0.711963,0.434743,0.359341,0.360769,0.658844,0.492903,0.317758,-0.0223201,-0.276762,-0.916018,-0.795772,0.197354,0.203328,0.0793542,0.218884,0.373708;4.00218,-5.08047,-8.30436,7.46913
18;-0.780655,0.593914,0.302643,0.94431,-0.459402,-0.235379,0.421711,0.140643,-0.249953,0.789872,-0.36683,-0.256339,0.718052,0.320642,-0.252163,-0.00954088,-0.81977,0.644209,-0.924218,-0.915587,-0.187821,0.0229776,0.257418,0.868227,-0.181926;-1.58725,-10.0546,-8.93456,7.16635
19;-0.909678,0.595576,0.456436,0.941117,-0.767147,-0.19034,0.901827,-0.415854,0.379455,0.485366,-0.0100648,-0.418255,-0.481921,0.514122,-0.502429,-0.70861,-0.122521,0.858588,-0.685977,-0.963463,-0.409683,-0.24653,-0.562135,0.881096,-0.0263094;0.932459,-6.88981,-7.64104,3.56287
20;-0.94416,0.647889,0.711443,0.845079,-0.201227,-0.620314,0.880365,-0.272595,-0.444803,0.78533,0.835653,-0.545471,-0.00939522,0.759792,-0.748628,0.0477082,0.519679,0.463501,-0.270897,-0.94533,-0.430161,-0.271817,0.036452,0.782451,-0.275883;4.42882,-4.47565,-8.77685,7.08498
21;-0.924964,0.647889,0.484374,0.719644,-0.257283,-0.620314,0.87866,-0.272595,-0.822735,0.785306,0.54018,-0.257035,-0.0367003,0.748318,-0.723878,-0.426766,0.715725,0.660917,-0.767814,-0.94533,-0.126073,0.402881,-0.63785,0.884336,-0.430639;5.24448,-3.23277,-12.413,3.5715
22;-0.712606,0.435607,0.689381,0.876886,-0.346346,-0.261315,0.824931,-0.398674,-0.695646,0.337124,0.258362,0.329323,-0.225618,0.777798,0.0864829,0.297249,0.785026,-0.356066,-0.910228,-0.908352,-0.0906149,0.735026,0.0437527,0.565238,-0.432053;1.14265,-3.77725,-8.40543,5.76523
23;-0.737443,0.435607,0.55707,0.900709,-0.265879,-0.261315,0.646264,-0.398674,-0.749763,0.337221,-0.411947,0.280533,-0.0664825,0.807718,-0.138446,0.241663,-0.0313286,0.506556,-0.825231,-0.908352,-0.570997,0.607118,-0.442517,0.588669,-0.479962;-1.16182,-6.74947,-11.5815,5.90545
24;-0.722847,0.435607,0.511063,0.887074,-0.290873,-0.261315,0.604686,-0.398674,-0.116124,0.335916,-0.412581,0.301504,-0.219079,0.806792,-0.133949,0.488729,0.444514,0.0743773,-0.783038,-0.908352,-0.431543,0.143843,-0.410098,0.516545,-0.00546429;1.02805,-5.52204,-8.56799,5.40583
25;-0.715352,0.435607,0.519531,0.879668,-0.186398,-0.261315,0.617982,-0.398674,-0.536629,0.336295,-0.296449,0.0428722,0.239558,0.80603,-0.135883,0.474932,-0.138945,0.106351,-0.766054,-0.908352,-0.434753,0.143325,-0.407817,0.489536,-0.382876;0.137497,-6.19469,-10.4264,7.15802
26;-0.712288,0.435607,0.286214,0.87656,-0.342252,-0.261315,0.560105,-0.398674,-0.0101585,0.336286,-0.289271,0.217409,-0.145007,0.754629,-0.111973,0.475078,0.0894172,0.108592,-0.769298,-0.908352,-0.433973,0.236678,-0.623269,0.494581,0.0467192;1.20442,-4.60271,-9.273,6.21352
27;-0.899322,0.595576,0.531816,0.925189,-0.40855,-0.19034,0.869427,-0.415854,-0.432273,0.48479,-0.459523,-0.498344,-0.281373,0.618403,-0.619714,0.15012,-0.558724,0.374713,-0.516808,-0.963463,-0.237525,-0.184828,-0.436484,0.679743,-0.716102;2.6303,-10.0895,-9.53394,5.90783
28;-0.880001,0.595576,0.693925,0.890034,-0.349489,-0.19034,0.883765,-0.415854,0.178179,0.48525,0.0173085,-0.352577,-0.718156,0.501627,-0.484224,-0.362039,-0.312658,0.557771,-0.680576,-0.963463,0.028903,-0.317698,-0.736409,0.76349,-0.158921;6.24728,-8.8122,-8.12713,3.67556
29;-0.366845,0.433521,0.881068,0.868673,0.0893774,-0.304711,0.24079,0.160772,0.314679,0.712012,0.510644,0.279093,0.517339,0.666911,0.489468,0.423622,-0.0547291,-0.433779,-0.900613,-0.795772,0.144013,0.10835,0.273168,0.144953,0.389201;3.26087,-5.12934,-7.69546,8.47708
30;-0.778431,0.593914,0.149813,0.942961,-0.462711,-0.235379,0.443517,0.140643,-0.230786,0.789811,-0.377034,-0.306093,0.731892,0.305328,-0.245095,-0.174176,-0.864285,0.743417,-0.926473,-0.915587,-0.180378,0.0861214,0.131849,0.871534,-0.144838;-1.6996,-9.01585,-9.69092,6.77608
