Passo;A  o
0;3
1;2
2;3
3;3
4;3
5;3
6;0
7;3
8;0
9;3
10;2
11;3
12;2
13;3
14;2
15;3
16;4
17;1
18;4
19;1
20;3
21;2
22;0
23;4
24;0
25;3
26;2
27;3
28;2
29;3
30;2
31;3
32;4
33;1
34;4
35;1
36;3
37;2
38;0
39;4
40;0
41;3
42;2
43;3
44;2
45;3
46;2
47;3
48;4
49;1
50;4
51;1
52;3
53;2
54;0
55;4
56;0
57;3
58;2
59;3
60;2
61;3
62;2
63;3
64;4
65;1
66;4
67;1
68;3
69;2
70;0
71;4
72;0
73;3
74;2
75;3
76;2
77;3
78;2
79;3
80;4
81;1
82;4
83;1
84;3
85;2
86;0
87;4
88;0
89;3
90;2
91;3
92;2
93;3
94;2
95;3
96;4
97;1
98;4
99;1
100;3
101;1
102;3
103;3
104;3
105;3
106;0
107;0
108;4
109;0
110;3
111;2
112;3
113;2
114;3
115;2
116;0
117;3
118;1
119;4
120;2
121;2
122;3
123;2
124;3
125;2
126;3
127;4
128;1
129;4
130;1
131;3
132;2
133;0
134;4
135;0
136;3
137;2
138;3
139;2
140;3
141;2
142;3
143;4
144;1
145;4
146;1
147;3
148;2
149;0
150;4
151;0
152;3
153;2
154;3
155;2
156;3
157;2
158;3
159;4
160;1
161;4
162;1
163;3
164;2
165;0
166;4
167;0
168;3
169;2
170;3
171;2
172;3
173;2
174;3
175;4
176;1
177;4
178;1
179;3
180;1
181;3
182;3
183;3
184;3
185;0
186;0
187;4
188;1
189;4
190;2
191;2
192;3
193;2
194;3
195;2
196;0
197;3
198;0
199;3
200;2
201;3
202;2
203;3
204;2
205;3
206;4
207;1
208;4
209;1
210;3
211;2
212;0
213;4
214;0
215;3
216;2
217;3
218;2
219;3
220;2
221;3
222;4
223;1
224;4
225;1
226;3
227;2
228;0
229;4
230;0
231;3
232;2
233;3
234;2
235;3
236;2
237;3
238;4
239;1
240;4
241;1
242;3
243;2
244;0
245;4
246;0
247;3
248;2
249;3
250;2
251;3
252;2
253;3
254;4
255;1
256;4
257;1
258;3
259;2
260;0
261;4
262;0
263;3
264;2
265;3
266;2
267;3
268;2
269;3
270;4
271;1
272;4
273;1
274;3
275;2
276;0
277;4
278;0
279;3
280;2
281;3
282;2
283;3
284;2
285;3
286;4
287;1
288;4
289;1
290;3
291;2
292;0
293;4
294;0
295;3
296;2
297;3
298;2
299;3
300;0
