Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.388387,0.041175,0.432201,-0.343612,-0.0997038,-0.354057,0.0931884,0.212564,-0.476807,0.496811,-0.383268,0.459232,-0.103031,-0.420365,-0.491328,0.527337,-0.0330984,-0.230167,-0.43743,-0.515085,-0.455191,-0.271265,-0.505545,-0.512876,-0.285481,0.212998,0.480882,0.349091,0.0211987,0.28988,0.33314,-0.113451,-0.397534,-0.446876,-0.288997,-0.0936435,-0.341247,-0.193624,0.378208,-0.433046,-0.358539,-0.515563,-0.502068,-0.0848807,-0.153762,-0.428913,-0.4108,0.320166,0.00950716,-0.189833;3.33807,-3.53945,3.12908,1.9092
1;0.501314,-0.404177,0.378168,-0.632395,0.00861003,-0.429311,-0.371256,0.476349,-0.729696,0.332711,-0.34849,0.395809,-0.17799,-0.229228,0.0678719,0.374037,0.0614118,-0.392347,-0.406362,-0.581973,-0.676334,-0.330728,-0.622452,-0.606322,0.0502341,0.224426,0.0207744,-0.0353934,0.177572,0.218571,0.414279,-0.337183,-0.33297,-0.164747,-0.210905,-0.161976,-0.281667,0.0485263,0.363338,0.0143928,-0.63149,-0.37615,-0.383216,0.499939,0.555016,-0.185535,-0.146559,0.589541,0.0419196,0.00433093;1.38484,-1.53977,6.65133,7.93892
2;0.600911,-0.464691,0.489314,-0.560974,-0.0608558,-0.488303,0.0210348,0.353407,-0.671296,0.348617,-0.428028,0.642162,-0.0717545,-0.442527,0.104421,0.417603,0.184628,-0.495685,-0.298828,-0.626285,-0.642982,-0.223952,-0.642042,-0.610932,0.0121643,0.293121,0.119412,0.136501,-0.0746279,0.152422,0.298019,-0.193578,-0.50652,-0.309096,-0.233819,-0.187539,-0.572433,-0.090231,0.31845,-0.254527,-0.241175,-0.291842,-0.406785,0.369467,0.141271,-0.214275,-0.0757659,0.436675,0.0457852,-0.0872807;4.18516,-2.54566,5.58024,8.17106
3;0.549622,-0.514974,0.356088,-0.599014,0.0966241,-0.474092,-0.0626979,0.440917,-0.741394,0.448129,-0.359312,0.627815,-0.192469,-0.378694,-0.104395,0.459241,0.0682454,-0.555371,-0.333302,-0.66294,-0.722506,-0.326788,-0.647373,-0.637777,-0.00839433,0.333004,0.247393,0.123732,-0.13399,0.0576577,0.443396,-0.351455,-0.490861,-0.303089,-0.298416,-0.2118,-0.424137,0.0363706,0.499073,-0.125159,-0.345302,-0.37081,-0.381783,0.292504,0.214495,-0.0226776,-0.127062,0.315276,-0.00799061,0.0978845;2.88366,-5.10046,6.6398,7.09714
4;0.705727,-0.438709,-0.109713,-0.815912,0.144787,-0.690024,0.288434,-0.0913277,-0.596469,0.696731,-0.621323,0.54922,0.460286,-0.721353,0.490063,0.3894,-0.0249337,-0.517314,-0.448664,-0.283531,-0.753651,-0.730659,-0.763718,-0.861567,0.464891,0.343162,-0.348527,0.407312,-0.461585,-0.0752119,0.571184,-0.74534,-0.496149,-0.517694,0.0915651,-0.542902,-0.776855,-0.254055,-0.0222949,-0.182638,-0.081656,0.0724626,0.0621406,-0.238133,0.675274,-0.138815,-0.538487,0.684404,-0.0213787,0.197019;4.41742,-7.78149,10.261,11.3745
5;0.785718,-0.481421,0.0213958,-0.455532,0.103379,-0.718321,-0.019227,0.0344595,-0.385193,0.839741,-0.582117,0.567984,0.497424,-0.743326,0.507606,0.327179,-0.0903774,-0.128201,-0.480241,-0.301189,-0.695233,-0.76864,-0.332613,-0.863235,0.427798,0.419353,-0.0199057,0.494363,-0.567283,-0.296771,0.792426,-0.777163,-0.451225,-0.549734,0.354336,-0.657469,-0.619001,-0.237337,0.299175,-0.172805,0.288998,0.229152,0.656207,-0.3258,0.86597,-0.114456,-0.283059,0.342345,0.156622,0.707248;2.50801,-8.24069,11.1195,9.82033
6;0.844248,-0.780902,0.345536,-0.540968,-0.198972,-0.506027,-0.320571,0.778417,-0.508195,0.813529,0.130698,0.613419,0.175048,-0.672347,-0.329784,0.771253,0.177069,0.145925,-0.160713,-0.803419,-0.587596,-0.738175,-0.289531,-0.856362,-0.535455,0.549756,0.305848,-0.0635129,0.308331,-0.400093,0.856513,-0.14901,-0.421121,-0.615058,0.0432489,0.195872,0.194609,0.229571,0.757583,0.574624,-0.430856,-0.195291,0.199675,0.361958,0.827652,0.189349,0.654947,0.529579,0.0940709,0.562154;-0.633088,4.04061,3.71996,9.73177
7;0.851142,-0.891004,0.658266,-0.107323,-0.642803,-0.811975,0.748146,0.826619,-0.639079,0.760402,0.134207,0.916575,0.595574,-0.837815,-0.0648598,0.614357,0.140333,-0.703482,0.328068,-0.762412,-0.723543,-0.891725,-0.790137,-0.959924,-0.663789,0.0313295,-0.638609,-0.551776,0.621615,-0.271178,0.709977,-0.103573,-0.449499,-0.658934,-0.25151,-0.00819292,-0.633158,-0.497463,0.26901,0.484386,-0.677977,-0.583912,-0.460743,0.831583,0.885784,0.151415,0.57765,0.70728,-0.59674,-0.591767;3.76207,7.11353,0.27024,14.7743
8;0.875111,-0.897708,0.326438,-0.286481,-0.217079,-0.568803,0.112894,0.903617,-0.566203,0.863698,-0.152471,0.972155,0.361078,-0.77158,-0.00661391,0.272701,0.709169,-0.839129,0.0352075,-0.965873,-0.772228,-0.469712,-0.864654,-0.970612,-0.532548,0.206999,-0.639697,-0.58262,-0.623508,-0.807842,0.78591,-0.553752,-0.60069,-0.739079,0.575336,-0.561015,-0.402896,-0.0954794,0.300713,0.0977711,-0.390063,-0.650029,-0.439501,0.950313,0.928227,0.231203,0.787347,-0.0218629,-0.788722,-0.693573;6.46866,0.479413,6.556,14.4701
9;0.536328,-0.770537,-0.620622,-0.91516,-0.495456,-0.757088,0.489802,0.96104,-0.486127,0.787454,-0.506376,0.989405,0.572393,-0.838501,-0.748608,0.0350988,0.914158,-0.90449,0.329809,-0.980757,-0.748245,-0.169414,-0.727249,-0.963779,-0.0308065,0.187752,-0.288583,-0.229069,0.0218322,-0.931355,0.893647,-0.762854,-0.0273989,-0.329627,0.612114,-0.653047,-0.842769,0.0162323,0.311062,0.471595,-0.381394,-0.295632,-0.861479,0.853522,0.750955,0.234039,0.489273,-0.660217,-0.372297,-0.692237;5.73106,3.23688,4.23127,7.69503
