Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.388387,0.041175,0.432201,-0.343612,-0.0997038,-0.354057,0.0931884,0.212564,-0.476807,0.496811,-0.383268,0.459232,-0.103031,-0.420365,-0.491328,0.527337,-0.0330984,-0.230167,-0.43743,-0.515085,-0.455191,-0.271265,-0.505545,-0.512876,-0.285481,0.212998,0.480882,0.349091,0.0211987,0.28988,0.33314,-0.113451,-0.397534,-0.446876,-0.288997,-0.0936435,-0.341247,-0.193624,0.378208,-0.433046,-0.358539,-0.515563,-0.502068,-0.0848807,-0.153762,-0.428913,-0.4108,0.320166,0.00950716,-0.189833;1.44962,2.89777,-0.759019,2.58421
1;0.501314,-0.404177,0.378168,-0.632395,0.00861003,-0.429311,-0.371256,0.476349,-0.729696,0.332711,-0.34849,0.395809,-0.17799,-0.229228,0.0678719,0.374037,0.0614118,-0.392347,-0.406362,-0.581973,-0.676334,-0.330728,-0.622452,-0.606322,0.0502341,0.224426,0.0207744,-0.0353934,0.177572,0.218571,0.414279,-0.337183,-0.33297,-0.164747,-0.210905,-0.161976,-0.281667,0.0485263,0.363338,0.0143928,-0.63149,-0.37615,-0.383216,0.499939,0.555016,-0.185535,-0.146559,0.589541,0.0419196,0.00433093;-3.06319,7.14437,3.86363,4.10662
2;0.600911,-0.464691,0.489314,-0.560974,-0.0608558,-0.488303,0.0210348,0.353407,-0.671296,0.348617,-0.428028,0.642162,-0.0717545,-0.442527,0.104421,0.417603,0.184628,-0.495685,-0.298828,-0.626285,-0.642982,-0.223952,-0.642042,-0.610932,0.0121643,0.293121,0.119412,0.136501,-0.0746279,0.152422,0.298019,-0.193578,-0.50652,-0.309096,-0.233819,-0.187539,-0.572433,-0.090231,0.31845,-0.254527,-0.241175,-0.291842,-0.406785,0.369467,0.141271,-0.214275,-0.0757659,0.436675,0.0457852,-0.0872807;-2.27875,4.94589,3.94241,5.72873
3;0.549622,-0.514974,0.356088,-0.599014,0.0966241,-0.474092,-0.0626979,0.440917,-0.741394,0.448129,-0.359312,0.627815,-0.192469,-0.378694,-0.104395,0.459241,0.0682454,-0.555371,-0.333302,-0.66294,-0.722506,-0.326788,-0.647373,-0.637777,-0.00839433,0.333004,0.247393,0.123732,-0.13399,0.0576577,0.443396,-0.351455,-0.490861,-0.303089,-0.298416,-0.2118,-0.424137,0.0363706,0.499073,-0.125159,-0.345302,-0.37081,-0.381783,0.292504,0.214495,-0.0226776,-0.127062,0.315276,-0.00799061,0.0978845;-2.89993,4.6407,4.11283,4.98412
4;0.592041,-0.799092,0.455583,-0.280263,-0.182338,-0.792637,0.528453,0.72483,-0.706098,0.485546,0.0905456,0.783363,0.332426,-0.807531,-0.354352,-0.0461813,0.154005,-0.813435,0.0697864,-0.663078,-0.786073,-0.637833,-0.78824,-0.876816,-0.112011,-0.0574054,-0.42655,-0.463171,0.446464,-0.0646622,0.309591,-0.618222,-0.0203377,-0.198672,-0.162564,-0.304147,-0.786052,-0.520805,0.0864652,-0.190906,-0.385808,-0.547282,-0.303657,0.679409,0.595902,-0.192567,-0.197645,0.0387414,-0.22191,-0.40133;8.34017,6.01449,-1.76637,9.18755
5;0.588418,-0.849728,0.311145,0.00457013,-0.169455,-0.759887,0.536395,0.784438,-0.720214,0.506444,-0.0739101,0.71227,-0.058399,-0.558333,-0.503534,0.177868,0.276625,-0.852218,0.218363,-0.760471,-0.811349,-0.564307,-0.646464,-0.804664,0.0536443,-0.213119,-0.186444,-0.196485,-0.142582,-0.396006,0.538604,-0.712928,0.106401,-0.720353,0.250737,-0.709008,-0.734322,-0.616479,-0.0222069,-0.400564,0.13221,-0.537865,0.0960602,0.764571,0.572977,-0.222459,0.118263,0.0692627,-0.0870307,-0.140844;9.54142,-0.431234,-0.66183,7.54644
6;0.603837,-0.821205,0.0963698,-0.834554,0.0626053,-0.412179,-0.172295,0.797879,-0.620934,0.563986,-0.0750666,0.695792,-0.446689,-0.399902,-0.545538,0.797006,0.557827,-0.407071,0.0381509,-0.906765,-0.649219,-0.370029,-0.540596,-0.70357,-0.276588,0.341599,0.463408,0.311439,-0.394659,-0.540454,0.765089,-0.59713,-0.489631,-0.854667,0.323241,-0.412052,0.086849,0.0945814,0.634514,0.1075,-0.367346,-0.314028,-0.140917,0.528942,0.816989,0.123976,0.616481,0.719499,0.227223,0.0871052;-1.38489,2.43992,3.56656,3.84452
7;0.693408,-0.906596,0.591898,-0.626218,-0.43706,-0.836326,0.502803,0.854731,-0.560828,0.690417,0.180618,0.951265,0.424932,-0.9088,-0.348281,0.499181,0.419716,-0.77,0.289439,-0.85135,-0.709032,-0.801773,-0.782512,-0.947993,-0.586628,0.0464413,-0.34066,-0.251452,0.516781,-0.323653,0.607457,-0.506637,-0.487098,-0.498516,-0.122243,-0.308605,-0.625446,-0.39159,0.308888,0.22355,-0.63623,-0.528579,-0.444115,0.823066,0.894629,-0.141682,0.382956,0.591568,-0.262741,-0.565419;7.37748,6.62459,-2.62273,8.65878
8;0.876535,-0.921536,0.169968,-0.551271,-0.1521,-0.652774,-0.122022,0.918862,-0.530466,0.87667,0.00409922,0.966643,0.252023,-0.731793,-0.136382,0.244956,0.745272,-0.860455,-0.0318731,-0.966501,-0.768611,-0.499336,-0.88035,-0.971167,-0.463164,0.233714,-0.527796,-0.518111,-0.5166,-0.79865,0.796703,-0.463847,-0.512902,-0.703886,0.650377,-0.460969,-0.482643,-0.0132598,0.251489,0.261032,-0.268268,-0.611928,-0.22098,0.957165,0.876128,0.0342417,0.761767,0.0686992,-0.665238,-0.60645;7.30809,2.30098,0.904037,14.0765
9;0.568571,-0.786469,-0.585967,-0.92265,-0.419678,-0.784868,0.485614,0.959979,-0.450384,0.788891,-0.539657,0.989338,0.52252,-0.780126,-0.776733,-0.0198961,0.914555,-0.90884,0.318958,-0.981016,-0.737978,-0.162796,-0.724051,-0.964976,-0.031134,0.20821,-0.230439,-0.214696,0.127733,-0.92724,0.891263,-0.698572,-0.0470848,-0.529431,0.593837,-0.568806,-0.868848,-0.051148,0.404805,0.517827,-0.423523,-0.3132,-0.821825,0.869253,0.715175,0.187993,0.497348,-0.585598,-0.418199,-0.74042;8.84683,-1.15777,-7.49815,10.4238
