-2.834697 -0.087161 0.472216 -2.297502 1.172945 -0.577357 0.546963 -1.744473 -2.340090 -0.531677 2.464557 0.221240 1.252418 -1.347558 1.933779 -2.571289 -1.417067 3.992961 -1.225545 -2.533822 1.001850 0.082395 -3.817176 -1.609344 0.841182 6.204689 -2.969962 1.241135 -0.542775 0.484269 -2.380047 -5.617071 1.970309 -2.369990 -3.714141 1.702191 -0.961014 -5.440936 -1.747295 0.859879 3.331617 -0.501767 -1.309254 -2.605493 0.977994 3.250304 2.750715 -2.695121 1.507851 2.509672 2.928928 -8.816884 0.173333 
-4.220894 1.309714 1.055629 -2.297502 0.803687 -1.625463 0.367209 -3.000073 1.655206 -1.110411 5.800303 -0.677181 1.252418 -1.983196 -0.228209 -4.520513 -1.417067 4.576463 0.879765 -2.186239 0.861418 0.727608 -4.681751 -1.609344 1.474071 6.265462 -2.264587 -0.293063 0.732204 0.127502 -0.949513 -5.617071 0.972574 -3.407761 -3.219180 5.342961 0.438035 -3.875749 -2.065200 -0.009376 4.058254 -0.536736 -1.117510 -3.705150 -0.442183 3.085445 2.750715 -2.702178 2.173549 2.289742 4.042572 -6.522452 0.240000 
-4.055948 -0.087161 -0.011882 -2.297502 1.172945 -1.625463 0.367209 -3.905825 2.077355 -0.361532 5.979675 0.949201 1.252418 -1.347558 1.164810 -5.450340 -1.417067 5.035262 -1.225545 -2.533822 1.001850 -1.301451 -5.199909 -0.160885 0.409921 6.265462 -2.511620 -0.293063 0.732204 0.127502 -0.949513 -5.617071 0.972574 -3.407761 -3.714141 1.949393 -1.553256 -5.440936 -1.747295 0.859879 4.058254 -0.536736 -1.117510 -3.705150 0.977994 2.731988 2.750715 -2.702178 1.553051 1.606115 2.928928 -8.816884 0.283333 
-4.220894 1.309714 1.055629 -2.297502 0.803687 -1.625463 0.367209 -3.000073 1.655206 -1.110411 5.800303 -0.677181 1.252418 -1.983196 -0.228209 -4.520513 -1.417067 4.576463 0.879765 -2.186239 0.861418 0.727608 -4.681751 -1.609344 1.474071 7.275053 -3.337539 1.886378 0.267607 -0.486865 -0.949513 -5.799750 1.507053 -1.686928 -3.219180 5.342961 0.438035 -3.875749 -2.065200 -0.009376 4.058254 -0.536736 -1.117510 -3.705150 -0.442183 3.085445 2.750715 -2.702178 2.173549 2.289742 4.042572 -6.522452 0.236667 
-2.762366 1.906912 0.542752 -0.485866 0.803687 -1.625463 1.994699 -4.167865 2.445845 -1.110411 4.083307 1.555993 2.236508 -3.522380 1.164810 -3.090343 -2.308337 4.576463 1.892418 -2.417337 1.001850 0.082395 -3.817176 0.918927 0.409921 7.474667 -2.969962 1.302826 -0.208707 0.127502 -1.839051 -3.828102 1.811144 -1.686928 -3.714141 1.949393 -0.961014 -5.440936 -1.747295 0.859879 4.313353 -0.536736 -1.117510 -3.705150 -0.442183 3.085445 2.750715 -2.702178 1.553051 1.606115 4.042572 -4.629272 0.326667 
-2.834697 -0.087161 1.731048 -0.485866 1.692989 -2.241655 0.761324 -2.898403 2.402573 -1.110411 5.800303 2.951060 1.252418 -1.983196 -0.228209 -4.520513 -0.543207 5.872875 0.922005 -2.186239 1.001850 -1.380392 -3.817176 -1.241039 0.323745 6.204689 -3.453448 1.302826 -1.577730 -0.486865 -0.949513 -5.799750 1.970309 -2.257513 -3.714141 1.949393 -0.961014 -5.440936 -1.747295 0.859879 4.313353 -0.536736 -1.117510 -3.705150 -0.442183 3.085445 2.750715 -2.702178 1.553051 2.053302 2.928928 -8.816884 0.253333 
-3.989643 1.906912 -1.262204 -0.485866 0.803687 -1.625463 1.994699 -4.167865 1.655206 -1.110411 4.083307 2.951060 1.252418 -2.433855 -0.228209 -4.520513 0.616510 5.872875 0.922005 -2.186239 1.001850 0.082395 -5.723531 -1.241039 0.323745 6.204689 -3.453448 1.302826 -1.577730 0.127502 -0.989132 -3.808616 2.944975 -1.686928 -2.873255 1.702191 1.259443 -2.682214 -1.622585 0.859879 3.331617 -0.501767 -1.309254 -4.131096 1.111248 -0.049022 1.934283 -3.089750 1.507851 2.509672 2.928928 -4.629272 0.203333 
-2.834697 1.906912 -1.262204 -0.485866 0.803687 -1.625463 1.994699 -4.167865 1.655206 -1.110411 4.083307 2.951060 1.252418 -1.983196 -0.228209 -4.520513 -0.543207 5.872875 0.922005 -2.186239 1.001850 0.082395 -3.817176 -1.241039 0.323745 6.204689 -3.453448 1.302826 -1.577730 -0.486865 -0.949513 -5.799750 1.970309 -1.686928 -3.714141 1.702191 -0.961014 -5.440936 -2.182528 0.859879 4.058254 -0.536736 -1.117510 -3.705150 0.977994 2.731988 2.750715 -2.702178 1.553051 1.606115 4.042572 -4.629272 0.243333 
-2.834697 -0.087161 1.731048 -0.485866 1.692989 -2.241655 0.761324 -2.898403 2.402573 -1.110411 5.370208 -0.677181 1.252418 -1.386942 1.100222 -4.634220 -2.308337 4.576463 1.892418 -2.533822 1.001850 0.727608 -2.813460 -0.160885 1.474071 4.923964 -2.969962 1.886378 0.267607 0.127502 -0.989132 -2.872519 2.944975 -1.686928 -2.043355 1.702191 1.259443 -2.682214 -1.622585 0.859879 3.331617 -0.501767 -1.111640 -4.131096 0.977994 1.486393 2.701170 -1.841493 1.814162 1.606115 2.103751 -9.147547 0.046667 
-2.834697 -1.530241 1.484660 -3.131052 1.220760 -1.625463 3.879655 -2.033738 1.655206 -1.110411 5.800303 -1.196831 2.211620 -1.983196 -1.961338 -4.520513 -0.111052 5.812331 0.879765 -2.081597 1.001850 0.082395 -3.817176 -1.609344 1.531113 5.221526 -4.496884 6.434045 -0.208707 1.392638 -3.780645 -4.902395 1.811144 -2.548956 -2.370135 1.702191 -0.961014 -5.440936 -1.546563 0.859879 4.058254 -0.536736 -1.117510 -3.705150 0.977994 3.250304 2.750715 -2.702178 1.553051 2.053302 4.042572 -3.465510 0.146667 
