Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.391584,0.0950625,-0.433743,-0.422551,-0.370498,0.511855,0.023497,0.119229,-0.299746,0.168539,0.0932432,-0.35637,-0.152486,-0.231287,0.150664,-0.265451,-0.406387,-0.406698,0.402542,-0.414937,-0.536754,-0.38341,0.0629165,0.376511,0.314273,0.535458,0.0413579,0.504195,0.409401,-0.134702,-0.380853,0.212915,-0.347577,-0.270218,-0.193793,-0.499596,-0.111859,0.264017,-0.175642,0.234621,-0.445122,-0.383153,0.438827,0.159408,-0.457099,-0.397319,0.0528406,0.315777,0.276012,0.246094;-0.500252,1.35816,3.39255,1.1306
1;-0.133656,0.0689548,0.427171,-0.682602,0.0538524,0.703461,0.0761897,0.373435,0.0904014,-0.174645,-0.0199551,-0.324124,0.0159275,-0.231287,0.0822276,-0.426169,-0.0206912,-0.0241549,0.332501,-0.029033,-0.449956,-0.0557804,-0.275373,0.652955,0.137066,0.664026,0.0740589,0.634188,0.483129,-0.283113,-0.40291,0.551142,-0.167595,-0.168767,-0.0224701,-0.424872,0.356272,-0.0850925,-0.639226,0.0973659,-0.431876,-0.348093,0.639788,0.496661,-0.644659,-0.323187,0.304741,0.301221,-0.0953992,-0.0671312;2.22753,-0.430793,-0.964596,3.28155
2;-0.0515418,0.113232,0.565068,-0.902502,-0.146867,0.519477,-0.126773,0.177766,0.218654,0.442341,-0.138598,-0.511831,0.0393016,-0.231287,-0.0365073,-0.208071,-0.0734657,0.481417,0.375815,-0.334712,-0.387177,-0.005955,-0.215928,0.0757651,0.464532,0.65618,-0.0359798,0.654936,0.53489,0.000912095,-0.399374,0.348328,0.181012,0.0361261,-0.423849,-0.503067,0.548759,-0.103844,-0.450777,0.508952,-0.25898,-0.4094,0.656642,0.148867,-0.041831,-0.266585,0.451467,0.287388,0.143979,-0.20242;2.09592,-0.877386,0.550919,6.6994
3;-0.828833,-0.00900854,0.243687,-0.904824,-0.573009,0.521155,0.409991,-0.172479,-0.0422673,-0.206503,0.39614,-0.608941,-0.30549,0.323647,-0.407871,-0.153722,-0.54425,0.550967,0.395107,-0.79458,0.0239439,0.334341,-0.581817,0.405549,0.49101,0.561701,0.0623432,0.721104,0.351059,0.592486,-0.635607,0.51574,0.367057,0.0270836,-0.225766,-0.775638,0.847768,-0.000551479,-0.726146,0.209877,-0.395662,-0.548191,0.43776,0.198975,-0.0989876,-0.197505,0.679257,0.47597,-0.122414,-0.410878;2.25018,-5.8406,3.10362,11.5971
4;-0.590618,-0.240976,0.645405,-0.938996,-0.316923,0.419949,0.702097,0.630374,0.308877,-0.472115,0.461319,-0.735812,-0.358482,0.323647,-0.45975,0.016953,-0.506469,0.509037,0.0912465,-0.735402,0.267449,0.173881,-0.800223,-0.281811,0.689736,0.909519,0.527244,0.407264,0.161205,0.565552,-0.623559,0.697883,0.4202,0.470084,-0.738299,-0.813127,0.667457,-0.0835612,-0.67007,0.261161,-0.31171,-0.806901,0.653581,0.765057,-0.0484507,0.106701,0.430681,0.490046,-0.439134,-0.568126;2.52576,-7.59398,1.77395,11.0458
5;0.0176418,0.156388,0.187223,-0.991504,-0.82003,0.807678,0.613692,0.706319,0.789495,-0.729084,0.340121,-0.830121,-0.618779,0.713924,-0.616037,-0.155507,-0.654953,0.3064,0.176601,-0.423257,0.418926,0.382594,-0.529661,-0.27949,0.504299,0.661453,0.161923,-0.00213576,-0.828088,0.595305,-0.736482,-0.0608522,-0.000543304,-0.495996,-0.905706,-0.626562,0.856094,0.722586,-0.895453,0.709946,-0.416055,-0.027211,0.847596,-0.378969,0.154227,0.477361,0.12189,0.638952,-0.738573,-0.291004;1.31345,-4.77399,0.595213,10.3341
6;0.208345,0.183914,0.315811,-0.992274,-0.935358,0.762276,0.522997,0.693002,0.597958,-0.980002,0.455361,-0.678137,-0.902282,0.713924,-0.625721,0.0321327,-0.742022,-0.587438,0.256118,-0.114709,0.106872,0.60369,-0.444421,-0.225377,0.316046,0.481757,0.425377,-0.348403,-0.783099,0.693718,-0.733099,-0.49611,-0.134108,-0.609167,-0.888583,-0.638609,0.82728,0.1818,-0.823913,0.400199,-0.379572,0.152261,0.783735,-0.285127,-0.217393,0.704064,0.111596,0.368989,-0.879293,0.0358916;3.90422,-8.26938,-3.27145,5.80801
7;0.531606,0.113514,0.241824,-0.984013,-0.958222,0.926901,0.267771,0.322764,0.623552,-0.962625,0.546753,-0.635986,-0.909445,0.713924,-0.629865,0.108256,-0.772576,-0.666073,0.259403,-0.00196518,0.0536088,0.624345,-0.38042,-0.148118,-0.0682956,0.475969,-0.245446,-0.342487,-0.780322,0.652847,-0.740029,-0.496811,-0.690015,-0.576689,-0.862232,-0.690266,0.806172,0.0990784,-0.67089,0.538605,-0.281095,0.148113,0.738776,-0.249982,-0.280664,0.658304,-0.229532,0.55207,-0.848615,0.545348;4.67359,-5.93356,-4.39737,3.36425
8;0.792277,-0.0816567,0.432189,-0.829772,-0.991552,0.852411,-0.50405,-0.298969,-0.34326,-0.877795,0.760101,-0.590911,-0.681251,0.734588,-0.770732,0.509405,-0.892136,-0.469815,0.0334852,-0.175944,0.379856,0.706942,0.142637,0.236788,-0.140951,0.0344714,-0.567639,-0.511298,-0.207195,0.842687,-0.776617,-0.113273,-0.544721,0.559284,-0.858342,-0.727197,0.754757,-0.0725873,-7.94421e-05,0.805625,-0.0696635,-0.260549,0.349134,0.627232,-0.184499,0.155952,-0.10477,0.565919,-0.900113,0.806916;5.28925,-6.3927,-4.32708,7.18499
9;0.764382,0.259918,0.24325,-0.545199,-0.997774,0.971259,-0.416143,0.211654,0.26638,-0.852288,0.820905,-0.645676,-0.505227,0.855562,-0.625775,0.0363167,-0.793272,-0.633276,0.549025,0.375291,-0.027359,0.77021,-0.182585,0.66916,-0.0613882,0.106062,-0.696345,-0.491521,-0.731768,0.76401,-0.922712,0.159922,-0.773392,0.158037,-0.833135,-0.708587,0.821217,0.643957,0.301227,0.851579,0.0628952,0.623716,0.240209,0.221107,-0.378961,0.00707185,-0.746813,0.706714,-0.807743,0.900159;3.30809,-1.42797,-7.69839,5.02551
