Passo;A  o
0;1
1;1
2;1
3;3
4;3
5;3
6;3
7;3
8;3
9;3
10;4
11;4
12;4
13;4
14;1
15;3
16;3
17;3
18;3
19;4
20;1
21;1
22;1
23;3
24;1
25;1
26;3
27;4
28;1
29;1
30;1
31;3
32;4
33;1
34;3
35;4
36;1
37;1
38;3
39;1
40;1
41;3
42;3
43;4
44;1
45;1
46;1
47;3
48;4
49;1
50;3
51;4
52;1
53;1
54;3
55;1
56;1
57;3
58;3
59;4
60;1
61;1
62;1
63;3
64;3
65;4
66;1
67;1
68;1
69;3
70;1
71;1
72;3
73;4
74;1
75;1
76;1
77;3
78;4
79;1
80;3
81;4
82;1
83;1
84;3
85;1
86;1
87;3
88;3
89;4
90;1
91;1
92;1
93;3
94;3
95;4
96;1
97;1
98;1
99;3
100;1
101;1
102;3
103;4
104;1
105;1
106;1
107;3
108;4
109;1
110;3
111;4
112;1
113;1
114;3
115;1
116;1
117;3
118;3
119;4
120;1
121;1
122;1
123;3
124;4
125;1
126;3
127;4
128;1
129;1
130;3
131;1
132;1
133;3
134;3
135;4
136;1
137;1
138;1
139;3
140;3
141;4
142;1
143;1
144;1
145;3
146;1
147;1
148;3
149;4
150;1
151;1
152;1
153;3
154;4
155;1
156;3
157;4
158;1
159;1
160;3
161;1
162;1
163;3
164;3
165;4
166;1
167;1
168;1
169;3
170;3
171;4
172;1
173;1
174;1
175;3
176;1
177;1
178;3
179;4
180;1
181;1
182;1
183;3
184;4
185;1
186;3
187;4
188;1
189;1
190;3
191;1
192;1
193;3
194;3
195;4
196;1
197;1
198;1
199;3
200;3
201;4
202;1
203;1
204;1
205;3
206;1
207;1
208;3
209;4
210;1
211;1
212;1
213;3
214;4
215;1
216;3
217;4
218;1
219;1
220;3
221;1
222;1
223;3
224;3
225;4
226;1
227;1
228;1
229;3
230;4
231;1
232;3
233;4
234;1
235;1
236;3
237;1
238;1
239;3
240;3
241;4
242;1
243;1
244;1
245;3
246;3
247;4
248;1
249;1
250;1
251;3
252;1
253;1
254;3
255;4
256;1
257;1
258;1
259;3
260;4
261;1
262;3
263;4
264;1
265;1
266;3
267;1
268;1
269;3
270;3
271;4
272;1
273;1
274;1
275;3
276;3
277;4
278;1
279;1
280;1
281;3
282;1
283;1
284;3
285;4
286;1
287;1
288;1
289;3
290;4
291;1
292;3
293;4
294;1
295;1
296;3
297;1
298;1
299;3
300;0
