0.603000 0.956224 0.348744 -0.314464 -0.579674 0.518922 -0.756764 -0.276173 0.499162 0.417382 -0.032141 -0.622738 0.002202 0.727077 -0.783653 -0.957998 -0.566870 -0.666144 -0.571636 -0.952931 -0.316710 0.533706 -0.984052 0.554880 0.328654 -0.698963 0.945374 0.038633 0.113813 0.737873 0.849383 0.613625 0.797170 -0.457404 0.587341 -0.714253 0.451664 -0.696799 0.364321 -0.945532 -0.312077 0.934093 0.904964 -0.160584 -0.347815 -0.129093 -0.984696 -0.994980 -0.951559 -0.848774 0.357213 0.299935 -0.349862 0.217304 -0.605489 0.809696 -0.449558 0.278133 0.986294 -0.874848 -0.430510 -0.665944 0.094414 0.315107 0.422859 0.900590 -0.927172 0.445310 -0.852592 0.813051 0.058267 0.434005 -0.231036 0.465236 -0.295618 -0.633555 -0.492023 -0.346304 0.647131 0.269489 -0.338623 0.551324 0.915515 0.974903 0.762707 0.193708 0.330756 0.551899 -0.866278 -0.444997 -0.010320 0.220821 -0.044938 0.878717 0.463148 -0.553999 0.438479 0.127446 -0.680537 -0.192658 -0.617395 -0.977319 0.658153 0.095384 0.567415 0.589062 0.066583 0.090085 -0.957663 0.756030 0.083534 0.556776 0.593989 -0.938475 -0.266739 0.944833 0.122573 -0.682202 -0.600559 -0.544133 -0.009192 0.231389 0.592981 0.524128 0.234695 0.664196 0.588332 -0.861580 -0.826994 0.047662 0.358246 0.721877 0.002859 -0.685566 0.724941 -0.727439 0.489219 -0.483161 0.705473 0.281308 -0.888149 -0.813488 -0.938697 -0.981079 -0.268562 -0.997368 0.276354 0.584352 0.460168 0.103794 0.594914 0.803730 0.921004 0.960084 -0.758458 -0.418178 0.947909 0.398012 -0.962136 -0.763100 -0.604351 0.075048 -0.964101 0.639176 0.990805 -0.172965 0.230086 -0.353008 0.873751 0.931895 0.220646 0.295223 0.578973 0.348675 -0.311699 0.689905 0.713190 0.181912 -0.487214 0.462826 0.295177 0.357117 -0.887964 -0.797901 0.623890 0.064444 -0.471470 0.570502 -0.180215 -0.467050 -0.766007 0.468842 0.435468 0.971657 -0.820400 -0.324405 -0.183797 -0.830933 0.418666 -0.149981 0.675150 0.262342 0.910959 -0.465249 
0.603000 0.956224 0.348744 -0.314464 -0.579674 0.518922 -0.756764 -0.276173 0.499162 0.417382 -0.032141 -0.622738 0.548653 -0.373242 -0.388847 -0.428727 -0.412775 0.495485 0.752450 -0.952931 -0.316710 0.533706 -0.984052 0.554880 0.328654 -0.698963 0.945374 0.038633 0.113813 0.737873 0.849383 0.613625 2.057851 -0.457404 0.587341 -0.714253 0.451664 -0.696799 0.364321 -0.945532 -0.312077 0.934093 0.904964 -0.160584 -0.347815 -0.129093 -0.984696 -0.994980 -0.951559 -0.848774 0.357213 0.299935 -0.349862 0.217304 -0.605489 0.809696 -0.449558 0.278133 0.986294 -0.874848 -0.430510 -0.665944 0.094414 0.315107 0.422859 0.900590 -0.927172 0.445310 -0.852592 0.813051 0.058267 0.434005 -0.231036 0.465236 -0.295618 -0.633555 -0.492023 -0.346304 0.647131 0.269489 -0.338623 0.551324 0.915515 0.974903 0.762707 0.193708 0.330756 0.551899 -0.866278 -0.444997 -0.010320 0.220821 -0.044938 0.878717 0.463148 -0.553999 0.438479 0.127446 -0.680537 -0.192658 -0.617395 -0.977319 0.658153 0.095384 0.567415 0.589062 0.066583 0.090085 -0.957663 0.756030 0.083534 0.556776 0.593989 -0.938475 -0.266739 0.944833 0.122573 -0.682202 -0.600559 -0.544133 -0.009192 0.231389 0.592981 0.524128 0.234695 0.664196 0.588332 -0.861580 -0.826994 0.047662 0.358246 0.721877 0.002859 -0.685566 0.724941 -0.727439 0.489219 -0.483161 0.705473 0.281308 -0.888149 -0.813488 -0.938697 -0.981079 -0.268562 -0.997368 0.276354 0.584352 0.460168 0.103794 0.594914 0.803730 0.921004 0.960084 -0.758458 -0.418178 0.947909 0.398012 -0.962136 -0.763100 -0.604351 0.075048 -0.964101 0.639176 0.990805 -0.172965 0.230086 -0.353008 0.873751 0.931895 0.220646 0.295223 0.578973 0.348675 -0.311699 0.689905 0.713190 0.181912 -0.487214 0.462826 0.295177 0.357117 -0.887964 -0.797901 0.623890 0.064444 -0.471470 0.570502 -0.180215 -0.467050 -0.766007 0.468842 0.435468 0.971657 -0.820400 -0.324405 -0.183797 -0.830933 0.418666 -0.149981 0.675150 0.262342 0.910959 -0.465249 
-0.908919 -0.183663 0.448438 -0.781307 -0.493542 -0.383839 -0.804763 -1.889524 -0.513120 -0.813777 -0.080647 0.935770 -0.085990 0.089570 -0.845910 0.994472 0.244060 -0.438537 0.151165 0.772189 0.835788 -0.059008 0.201829 0.720394 0.983817 -0.222126 0.894768 -0.590430 -0.655809 -0.817842 0.051751 -0.187643 0.342829 0.629672 0.147473 0.889967 -0.067098 0.641775 -0.629702 -0.561311 0.847087 -0.572838 0.290322 -0.420750 0.628445 0.195828 -0.867759 0.050988 0.953663 -0.661966 -0.724882 -0.353566 0.126567 0.606003 0.959149 0.319128 0.343391 -0.551990 0.905675 -0.905963 0.904223 -0.462042 -0.331714 0.579220 -0.660778 -0.415972 -0.075900 -0.522033 -0.288598 -0.200021 0.216121 -0.486134 -0.538982 0.300434 0.783836 -0.326446 -0.678441 -0.831235 -0.453134 -0.364038 0.543293 0.423789 0.175460 0.958609 0.300556 0.200311 0.000454 0.172447 -0.508848 -0.394705 -0.569444 -0.540204 0.897039 0.904234 0.219041 0.966926 -0.209793 0.008092 -0.882668 0.454269 0.740970 -0.427242 0.531388 0.752475 0.632864 0.350420 0.709449 -0.671528 -0.871716 -0.932253 0.767865 0.774781 0.346206 0.748415 0.517037 0.203076 0.961671 -0.182659 0.261223 0.802155 0.095319 0.685860 0.024187 0.754483 0.510427 -0.187410 -0.997651 0.600453 0.679901 -0.257449 0.799317 -0.284159 0.208755 0.595159 -0.033836 0.836190 -0.540791 -0.904048 0.687584 -0.650973 0.972112 0.841971 0.195472 0.495226 -0.058711 0.250826 0.275898 -0.936803 -0.555211 -0.261961 0.012748 -0.649452 0.961512 0.786987 0.569882 0.185666 0.897617 -0.779508 -0.896365 0.751436 0.551830 0.147910 -0.712963 -0.820699 -0.564674 -0.174242 0.773415 -0.457055 -0.334477 -0.750817 -0.069907 0.789272 -0.671874 -0.401596 0.219162 -0.474839 -0.186718 0.769520 0.511194 0.268705 0.483876 0.055137 -1.387984 -0.479873 -0.987464 0.866252 0.507172 -0.242226 -0.642762 -0.560994 0.123759 -0.622197 0.020944 -0.618299 -0.367246 -0.472895 -0.403773 -2.189522 0.417528 -0.971106 0.391882 -0.985191 -0.107746 0.210959 
-0.908919 -0.183663 0.448438 -0.781307 -0.493542 -0.383839 -0.804763 -1.889524 -0.513120 -0.813777 -0.080647 0.935770 -0.085990 0.089570 -0.845910 0.994472 0.244060 -0.438537 0.151165 0.772189 0.835788 -0.059008 0.201829 0.720394 0.983817 -0.222126 0.894768 -0.590430 -0.655809 -0.817842 0.051751 -0.187643 0.342829 0.629672 0.147473 0.889967 -0.067098 0.641775 -0.629702 -0.561311 0.847087 -0.572838 0.290322 -0.420750 0.628445 0.195828 -0.867759 0.050988 0.953663 -0.661966 -0.724882 -0.353566 0.126567 0.606003 0.959149 0.319128 0.343391 -0.551990 0.905675 -0.905963 0.904223 -0.462042 -0.331714 0.579220 -0.660778 -0.415972 -0.075900 -0.522033 -0.288598 -0.200021 0.216121 -0.486134 -0.538982 0.300434 0.783836 -0.326446 -0.678441 -0.831235 -0.453134 -0.364038 0.543293 0.423789 0.175460 0.958609 0.300556 0.200311 0.000454 0.172447 -0.508848 -0.394705 -0.569444 -0.540204 0.897039 0.904234 0.219041 0.966926 -0.209793 0.008092 -0.882668 0.454269 0.740970 -0.427242 0.531388 0.752475 0.632864 0.350420 0.709449 -0.671528 -0.871716 -0.932253 0.767865 0.774781 0.346206 0.748415 0.517037 0.203076 0.961671 -0.182659 0.261223 0.802155 0.095319 0.685860 0.024187 0.754483 0.510427 -0.187410 -0.997651 0.600453 0.679901 -0.257449 0.799317 -0.284159 0.208755 0.595159 -0.033836 0.836190 -0.540791 -0.904048 0.687584 -0.650973 0.972112 0.841971 0.195472 0.495226 -0.058711 0.250826 0.275898 -0.936803 -0.555211 -0.261961 0.012748 -0.649452 0.961512 0.786987 0.569882 0.185666 0.897617 -0.779508 -0.896365 0.751436 0.551830 0.147910 -0.712963 -0.820699 -0.564674 -0.174242 0.773415 -0.457055 -0.334477 -0.750817 -0.069907 0.789272 -0.671874 -0.401596 0.219162 -0.474839 -0.186718 0.769520 0.511194 0.268705 0.483876 0.055137 -1.387984 -0.479873 -0.987464 0.866252 0.507172 -0.242226 -0.642762 -0.560994 0.123759 -0.622197 0.020944 -0.618299 -0.367246 -0.472895 -0.403773 -2.189522 0.417528 -0.971106 0.391882 -0.985191 -0.107746 0.210959 
-0.908919 -0.183663 0.448438 -0.781307 -0.493542 -0.383839 -0.804763 -1.889524 -0.513120 -0.813777 -0.080647 0.935770 -0.085990 0.089570 -0.845910 0.994472 0.244060 -0.438537 0.151165 0.772189 0.835788 -0.059008 0.201829 0.720394 0.983817 -0.222126 0.894768 -0.590430 -0.655809 -0.817842 0.051751 -0.187643 0.342829 0.629672 0.147473 0.889967 -0.067098 0.641775 -0.629702 -0.561311 0.847087 -0.572838 0.290322 -0.420750 0.628445 0.195828 -0.867759 0.050988 0.953663 -0.661966 -0.724882 -0.353566 0.126567 0.606003 0.959149 0.319128 0.343391 -0.551990 0.905675 -0.905963 0.904223 -0.462042 -0.331714 0.579220 -0.660778 -0.415972 -0.075900 -0.522033 -0.288598 -0.200021 0.216121 -0.486134 -0.538982 0.300434 0.783836 -0.326446 -0.678441 -0.831235 -0.453134 -0.364038 0.543293 0.423789 0.175460 0.958609 0.300556 0.200311 0.000454 0.172447 -0.508848 -0.394705 -0.569444 -0.540204 0.897039 0.904234 0.219041 0.966926 -0.209793 0.008092 -0.882668 0.454269 0.740970 -0.427242 0.531388 0.752475 0.632864 0.350420 0.709449 -0.671528 -0.871716 -0.932253 0.767865 0.774781 0.346206 0.748415 0.517037 0.203076 0.961671 -0.182659 0.261223 0.802155 0.095319 0.685860 0.024187 0.754483 0.510427 -0.187410 -0.997651 0.600453 0.679901 -0.257449 0.799317 -0.284159 0.208755 0.595159 -0.033836 0.836190 -0.540791 -0.904048 0.687584 -0.650973 0.972112 0.841971 0.195472 0.495226 -0.058711 0.250826 0.275898 -0.936803 -0.555211 -0.261961 0.012748 -0.649452 0.961512 0.786987 0.569882 0.185666 0.897617 -0.779508 -0.896365 0.751436 0.551830 0.147910 -0.712963 -0.820699 -0.564674 -0.174242 0.773415 -0.457055 -0.334477 -0.750817 -0.069907 0.789272 -0.671874 -0.401596 0.219162 -0.474839 -0.186718 0.769520 0.511194 0.268705 0.483876 0.055137 -1.387984 -0.479873 -0.987464 0.866252 0.507172 -0.242226 -0.642762 -0.560994 0.123759 -0.622197 0.020944 -0.618299 -0.367246 -0.472895 -0.403773 -2.189522 0.417528 -0.971106 0.391882 -0.985191 -0.107746 0.210959 
-0.908919 -0.183663 0.448438 -0.781307 -0.493542 -0.383839 -0.804763 -1.889524 -0.513120 -0.813777 -0.080647 0.935770 -0.085990 0.089570 -0.845910 0.994472 0.244060 -0.438537 0.151165 0.772189 0.835788 -0.059008 0.201829 0.720394 0.983817 -0.222126 0.894768 -0.590430 -0.655809 -0.817842 0.051751 -0.187643 0.342829 0.629672 0.147473 0.889967 -0.067098 0.641775 -0.629702 -0.561311 0.847087 -0.572838 0.290322 -0.420750 0.628445 0.195828 -0.867759 0.050988 0.953663 -0.661966 -0.724882 -0.353566 0.126567 0.606003 0.959149 0.319128 0.343391 -0.551990 0.905675 -0.905963 0.904223 -0.462042 -0.331714 0.579220 -0.660778 -0.415972 -0.075900 -0.522033 -0.288598 -0.200021 0.216121 -0.486134 -0.538982 0.300434 0.783836 -0.326446 -0.678441 -0.831235 -0.453134 -0.364038 0.543293 0.423789 0.175460 0.958609 0.300556 0.200311 0.000454 0.172447 -0.508848 -0.394705 -0.569444 -0.540204 0.897039 0.904234 0.219041 0.966926 -0.209793 0.008092 -0.882668 0.454269 0.740970 -0.427242 0.531388 0.752475 0.632864 0.350420 0.709449 -0.671528 -0.871716 -0.932253 0.767865 0.774781 0.346206 0.748415 0.517037 0.203076 0.961671 -0.182659 0.261223 0.802155 0.095319 0.685860 0.024187 0.754483 0.510427 -0.187410 -0.997651 0.600453 0.679901 -0.257449 0.799317 -0.284159 0.208755 0.595159 -0.033836 0.836190 -0.540791 -0.904048 0.687584 -0.650973 0.972112 0.841971 0.195472 0.495226 -0.058711 0.250826 0.275898 -0.936803 -0.555211 -0.261961 0.012748 -0.649452 0.961512 0.786987 0.569882 0.185666 0.897617 -0.779508 -0.896365 0.751436 0.551830 0.147910 -0.712963 -0.820699 -0.564674 -0.174242 0.773415 -0.457055 -0.334477 -0.750817 -0.069907 0.789272 -0.671874 -0.401596 0.219162 -0.474839 -0.186718 0.769520 0.511194 0.268705 0.483876 0.055137 -1.387984 -0.479873 -0.987464 0.866252 0.507172 -0.242226 -0.642762 -0.560994 0.123759 -0.622197 0.020944 -0.618299 -0.367246 -0.472895 -0.403773 -2.189522 0.417528 -0.971106 0.391882 -0.985191 -0.107746 0.210959 
-0.986087 -0.855556 -0.959250 -0.068654 0.142712 -0.228683 -0.411405 -0.617534 -0.763329 0.190428 0.900028 0.983065 -0.776508 0.931638 0.891584 -0.310681 0.333264 0.571884 -0.799407 -0.721534 3.078059 0.309858 0.991382 -0.117860 -0.095517 0.139391 -0.041628 0.829118 -0.620937 0.977467 0.902333 -0.637446 -0.679634 0.162231 0.680347 0.228009 -0.146045 0.320205 0.286421 -0.868405 0.410967 0.699278 -0.745805 -0.698289 -0.815015 -0.991298 -0.072118 0.739481 -0.736289 0.046601 0.712199 -0.286854 0.301329 -0.422383 0.801602 0.403332 0.648634 0.688499 -0.850195 -0.772739 -0.088094 0.773351 -0.072811 0.534616 0.476020 0.098750 0.958142 0.959183 0.204877 -0.305707 0.773561 -0.712398 0.841168 0.126416 -0.352823 -0.490602 -0.096925 0.734610 -0.207529 0.440052 -0.004652 0.175054 -0.450191 0.804482 -0.104499 0.933276 0.993048 -0.632857 1.721550 0.942027 0.456144 0.992449 -0.371073 -0.361111 -0.083498 0.918331 0.406951 0.264324 -0.767743 0.089399 -0.185030 -0.011630 0.083292 0.513168 0.594990 0.869930 -0.899414 -0.039668 0.971370 -0.568459 -0.706469 -0.624075 0.255539 -0.270806 0.115229 0.920704 0.863371 0.798518 0.964713 -0.229377 -0.587692 0.803730 0.685642 0.198282 0.246886 0.110777 -0.516719 0.035416 0.174983 -0.259157 0.195245 -0.169090 0.705708 -0.294575 -0.582466 -0.768443 0.551324 -0.109214 -0.236729 0.641473 0.717446 0.352658 -0.672533 0.062363 0.236288 0.487058 -0.771536 -0.236437 -0.844831 -0.915111 0.556964 0.201150 0.047726 0.907244 -0.493356 -0.871847 0.532707 -0.989132 -0.943615 -0.243800 -0.830932 -0.266213 -0.884593 -0.799964 0.136679 -0.710691 -0.748926 0.077310 0.100777 -0.336551 0.677706 0.932395 -0.564713 0.640790 -0.534230 -0.246193 0.010730 0.559971 -0.245388 -0.238895 0.031401 0.898832 -0.804191 -0.156886 -0.014497 0.517799 0.675197 -0.612452 -0.041686 0.104905 -0.411578 0.343265 -0.816421 0.036709 0.004470 -0.692346 -0.645584 0.408931 0.899967 -0.261288 -0.201678 -0.251008 -0.555119 0.525838 
-0.654119 0.956224 0.348744 0.372276 0.142712 -0.228683 -0.411405 -0.617534 -0.763329 0.190428 0.900028 0.983065 -0.776508 0.931638 0.891584 -0.310681 0.333264 0.571884 -0.799407 -0.721534 3.078059 0.309858 0.991382 -0.117860 -0.095517 0.139391 -0.041628 0.829118 -0.620937 0.977467 0.902333 -0.637446 -0.679634 0.162231 0.454821 0.228009 -0.146045 0.320205 0.286421 -0.868405 0.745298 0.699278 -0.745805 -0.698289 -0.815015 -0.991298 -0.072118 0.739481 -0.736289 0.046601 0.712199 -0.286854 0.301329 -0.422383 0.801602 0.403332 0.648634 0.688499 -0.850195 -0.772739 -0.088094 0.773351 -0.072811 0.534616 0.476020 0.098750 0.958142 0.959183 0.204877 -0.305707 0.773561 -0.712398 0.841168 0.126416 -0.352823 -0.490602 -0.096925 0.734610 -0.207529 0.440052 -0.004652 0.175054 -0.450191 0.804482 -0.104499 0.933276 0.993048 -0.632857 0.612938 -0.093851 0.456144 0.992449 -0.371073 -0.361111 -0.083498 0.918331 0.406951 0.264324 -0.767743 0.089399 -0.185030 -0.011630 0.083292 0.513168 0.594990 0.869930 -0.899414 -0.039668 0.971370 -0.568459 -0.706469 -0.624075 0.255539 -0.270806 0.115229 0.920704 0.863371 0.798518 0.964713 -0.229377 -0.587692 0.803730 0.685642 0.198282 0.246886 0.110777 -0.516719 0.035416 0.174983 -0.259157 0.930136 -0.169090 0.705708 -0.294575 -0.582466 -0.768443 0.551324 -0.109214 -0.236729 0.641473 0.717446 0.352658 -0.672533 0.062363 0.236288 0.487058 -0.771536 -0.236437 -0.844831 -0.915111 0.556964 0.201150 0.047726 0.907244 -0.493356 -0.871847 0.532707 -0.989132 0.637983 0.605590 -0.010682 0.621016 -0.797698 -0.316197 -0.979874 -0.577601 -0.679180 -0.973989 -0.257954 0.593718 -3.619255 0.444297 0.032933 0.352607 0.081737 0.554688 -0.004639 -0.473413 0.469572 0.137105 0.464481 0.817704 0.365426 0.149055 -0.848912 0.024138 -0.227438 -0.425353 -0.628165 -0.351072 -0.882094 -0.702894 -0.284312 0.465344 0.339231 -0.411686 -0.706441 -0.180327 0.940766 -0.714788 0.891059 -0.916208 -0.630161 0.845832 
-0.908919 -0.183663 0.448438 -0.781307 -0.493542 -0.383839 -0.804763 -1.889524 -0.513120 -0.813777 -0.080647 0.935770 -0.085990 0.089570 -0.845910 0.994472 0.244060 -0.438537 0.151165 0.772189 0.835788 -0.059008 0.201829 0.720394 0.983817 -0.222126 0.894768 -0.590430 -0.655809 -0.817842 0.051751 -0.187643 0.342829 0.629672 0.147473 0.889967 -0.067098 0.641775 -0.629702 -0.561311 0.847087 -0.572838 0.290322 -0.420750 0.628445 0.195828 -0.867759 0.050988 0.953663 -0.661966 -0.724882 -0.353566 0.126567 0.606003 0.959149 0.319128 0.343391 -0.551990 0.905675 -0.905963 0.904223 -0.462042 -0.331714 0.579220 -0.660778 -0.415972 -0.075900 -0.522033 -0.288598 -0.200021 0.216121 -0.486134 -0.538982 0.300434 0.783836 -0.326446 -0.678441 -0.831235 -0.453134 -0.364038 0.543293 0.423789 0.175460 0.958609 0.300556 0.200311 0.000454 0.172447 -0.508848 -0.394705 -0.569444 -0.540204 0.897039 0.904234 0.219041 0.966926 -0.209793 0.008092 -0.882668 0.454269 0.740970 -0.427242 0.531388 0.752475 0.632864 0.350420 0.709449 -0.671528 -0.871716 -0.394069 0.767865 0.774781 0.346206 0.748415 0.517037 0.203076 0.961671 -0.182659 0.261223 0.802155 0.095319 0.685860 0.024187 0.754483 0.510427 -0.187410 -0.997651 0.600453 0.679901 -0.257449 0.799317 -0.284159 0.208755 0.595159 -0.033836 0.836190 -0.540791 -0.904048 0.687584 -0.650973 0.972112 0.841971 0.195472 0.495226 -0.058711 0.250826 0.275898 -0.936803 -0.555211 -0.261961 0.012748 -0.649452 0.961512 0.786987 0.569882 0.185666 0.897617 -0.779508 -0.896365 0.751436 0.551830 0.147910 -0.712963 -0.820699 -0.564674 -0.174242 0.773415 -0.457055 -0.334477 -0.750817 -0.069907 0.789272 -0.671874 -0.401596 0.219162 -0.474839 -0.186718 0.769520 0.511194 0.268705 0.483876 0.055137 -1.387984 -0.479873 -0.987464 0.866252 0.507172 -0.242226 -0.642762 -0.560994 0.123759 -0.622197 0.020944 -0.618299 -0.367246 -0.472895 -0.403773 -2.189522 0.417528 -0.971106 0.353232 -0.985191 -0.107746 0.210959 
-0.908919 -0.183663 1.207219 -0.781307 -0.493542 -0.383839 -0.804763 -1.889524 -0.513120 -0.813777 -0.080647 0.935770 -0.085990 0.089570 -0.845910 0.994472 0.244060 -0.438537 0.151165 0.772189 0.835788 -0.059008 0.201829 0.720394 0.983817 -0.222126 0.894768 -0.590430 -0.655809 -0.817842 0.051751 -0.187643 0.342829 0.629672 0.147473 0.889967 -0.067098 0.641775 -0.629702 -0.561311 0.847087 -0.572838 0.290322 -0.420750 0.628445 0.195828 -0.867759 0.050988 0.953663 -0.661966 -0.724882 -0.353566 0.126567 0.606003 0.959149 0.319128 0.343391 -0.551990 0.905675 -0.905963 0.904223 -0.462042 -0.331714 0.579220 -0.660778 -0.415972 -0.075900 -0.522033 -0.288598 -0.200021 0.216121 -0.486134 -0.538982 0.300434 0.783836 -0.326446 -0.678441 -0.831235 -0.453134 -0.364038 0.543293 0.423789 0.175460 0.958609 0.300556 0.200311 0.000454 0.172447 -0.508848 -0.394705 -0.569444 -0.540204 0.897039 0.904234 0.219041 0.966926 -0.209793 0.008092 -0.882668 0.454269 0.740970 -0.427242 0.531388 0.752475 0.632864 0.350420 0.709449 -0.671528 -0.871716 -0.932253 0.767865 0.774781 0.346206 0.748415 0.517037 0.203076 0.961671 -0.182659 0.261223 0.802155 0.095319 0.685860 0.024187 0.754483 0.510427 -0.187410 -0.997651 0.600453 0.679901 -0.257449 0.799317 -0.284159 0.208755 0.595159 -0.033836 0.836190 -0.540791 -0.904048 0.687584 -0.650973 0.972112 0.841971 0.195472 0.495226 -0.058711 0.250826 0.275898 -0.936803 -0.555211 -0.261961 0.012748 -0.649452 0.961512 0.786987 0.569882 0.185666 0.897617 -0.779508 -0.896365 0.751436 0.551830 0.147910 -0.712963 -0.820699 -0.564674 -0.174242 0.773415 -0.457055 -0.334477 -0.750817 -0.069907 0.789272 -0.671874 -0.401596 0.219162 -0.474839 -0.186718 0.769520 0.511194 0.268705 0.483876 0.055137 -1.387984 -0.479873 -0.987464 0.866252 0.507172 -0.242226 -0.642762 -0.560994 0.123759 -0.622197 0.020944 -0.618299 -0.367246 -0.472895 -0.403773 -2.189522 0.417528 -0.971106 0.391882 -0.985191 -0.107746 0.210959 
