Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.653976,0.108775,0.209796,-0.0362767,-0.253661,-0.756255,-0.41808,0.564532,0.551571,-0.183747,0.631566,-0.479506,0.681285,0.0642201,-0.613673,-0.0868681,0.672655,0.241802,0.459437,-0.480943,-0.708028,-0.476992,0.281505,0.182296,0.28137;-6.95198,-4.25748,2.21561,2.95363
1;0.809278,-0.460513,-0.367378,-0.322577,-0.0549306,-0.748288,-0.601322,0.807358,0.370178,-0.679515,0.72525,-0.221179,0.953959,-0.0679146,-0.359114,-0.258832,0.653259,0.869127,0.00912869,-0.962768,-0.326155,0.49027,-0.791259,0.615453,0.572036;-3.36485,-0.997045,-1.48037,1.6239
2;0.633845,-0.383027,-0.757919,-0.416722,0.41871,-0.890167,-0.286608,0.635989,0.482999,-0.44768,0.648139,-0.333962,0.691951,0.203829,-0.785585,-0.00783842,-0.108546,0.942783,-0.42533,-0.619593,-0.119009,0.470699,-0.619833,0.197999,0.0128667;0.496985,-1.93106,1.22485,1.79676
3;0.781612,-0.269019,-0.664206,-0.401577,0.28176,-0.858728,-0.282388,0.413877,0.702408,-0.433868,0.592098,-0.241974,0.519017,0.600689,-0.642947,0.0850256,0.0375963,0.927868,-0.314899,-0.538434,-0.176682,0.0587703,-0.62029,0.0831742,0.160653;-3.14374,-1.1476,2.41834,1.23667
4;0.768306,-0.233836,-0.473526,-0.535255,-0.509387,-0.802801,-0.644397,0.585696,0.825268,-0.326857,0.373088,-0.71617,0.744663,0.608444,-0.84953,-0.558272,0.486682,0.690899,-0.16156,-0.698416,-0.178382,-0.0732242,-0.340336,0.480203,0.264943;-7.03135,-1.93109,2.42863,3.44818
5;0.787307,-0.56962,-0.506297,-0.38038,-0.119858,-0.7372,-0.611025,0.419289,0.582996,-0.680653,0.710759,-0.503171,0.910336,0.153589,-0.669945,-0.0260797,0.326406,0.886732,-0.273951,-0.881462,-0.293244,0.433083,-0.72827,0.495969,0.535352;-3.16151,-1.99353,-0.0742539,2.70251
6;0.861392,0.0835814,-0.03824,-0.553469,0.708599,-0.642554,0.204436,0.386898,0.82762,-0.415774,0.429316,-0.329777,0.941655,0.1498,0.0316647,0.0909469,0.384747,0.874412,-0.878857,-0.322503,0.00288554,0.463187,-0.919339,0.251276,-0.604475;0.888623,-0.997081,4.08164,-0.398465
7;0.6224,-0.839365,0.398032,-0.161655,0.386382,-0.465536,-0.0973079,-0.224873,0.851553,-0.776877,-0.0779893,-0.234305,0.790712,0.356681,-0.15703,-0.273671,-0.152429,0.761429,-0.826104,-0.328299,-0.0649583,0.107414,-0.653522,0.351143,-0.618847;-5.9115,0.578369,0.803362,1.36941
8;0.46539,-0.696072,0.133853,-0.134068,0.371986,-0.0430007,-0.425824,0.046796,0.821654,-0.751437,0.0356154,-0.342941,0.770487,0.760574,-0.246451,-0.348484,-0.189593,0.716553,-0.532321,-0.550393,0.0268096,-0.377637,-0.737358,0.356668,-0.422701;-9.4494,0.555521,0.907637,1.19829
9;0.482755,-0.65472,-0.0373571,-0.142793,0.337212,0.0409686,-0.24926,0.230448,0.724864,-0.763028,0.297903,-0.462606,0.795387,0.753625,-0.47693,-0.140682,-0.0124477,0.772964,-0.0980061,-0.482211,0.0203411,-0.627628,-0.870628,0.245214,-0.421817;-10.5488,-0.641199,1.53445,0.327938
10;0.403492,-0.688724,0.189313,0.0370427,-0.226655,-0.722558,-0.349189,0.284325,-0.000819033,-0.333154,0.349382,-0.612761,0.136785,0.605273,-0.697294,0.561648,0.622301,0.330155,0.444485,0.308348,-0.341721,-0.186974,-0.658649,0.765717,-0.204658;-6.41402,-1.72372,1.75729,2.73199
11;0.0956157,-0.353537,0.129105,0.0594822,-0.298149,-0.653865,-0.0130855,0.616796,-0.321446,-0.337937,-0.125356,-0.718647,0.6958,0.278872,-0.684669,0.431959,0.722912,0.0377798,0.324035,0.112365,-0.434476,0.481268,-0.362884,0.652688,0.14467;-0.0200198,-1.85166,0.719866,0.0474334
12;0.802256,-0.600788,0.312847,0.0922113,0.0327086,-0.705234,-0.293223,0.561545,0.120873,-0.617773,0.655285,-0.371339,0.917446,-0.507175,-0.30236,0.431834,0.732339,0.485709,-0.52741,-0.640922,-0.712293,0.683211,-0.0950849,0.24777,0.372443;1.25807,-3.29163,-1.6539,1.75463
