Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.364324,-0.326507,0.188473,0.053853,-0.23109,0.245015,0.329274,0.0969836,0.422451,-0.432034,0.430492,0.343575,0.279995,-0.524132,-0.414249,0.0968298,0.484124,0.109066,-0.0519403,0.508326,0.191295,-0.437551,0.127683,0.138326,-0.280777;-2.3478,2.32844,-0.817188,0.112607
1;0.383908,-0.517737,0.520939,-0.130241,-0.332005,0.512002,0.329274,0.193553,0.756156,-0.535322,0.217185,0.343575,0.733383,-0.629374,-0.414249,0.304861,0.442576,0.432033,-0.670216,-0.131846,0.31617,-0.602267,0.34989,0.138326,-0.154425;-5.50445,4.03152,-2.0142,3.3984
2;0.245397,-0.579331,0.641258,-0.0221751,-0.578509,0.557195,0.329274,0.466611,0.794474,-0.576102,0.24421,0.343575,0.886616,-0.679107,-0.414249,0.707918,0.36559,0.584372,-0.831485,-0.318313,0.255358,-0.532996,0.253075,0.138326,-0.361596;-8.20076,3.18662,-2.21242,4.48426
3;0.423773,-0.554154,0.619707,0.0560147,-0.598714,0.577482,0.329274,0.500775,0.873658,-0.664487,0.492533,0.343575,0.948353,-0.707191,-0.414249,0.78546,0.399836,0.626509,-0.883886,-0.450305,0.263187,-0.642359,0.408257,0.138326,-0.670074;-8.32578,2.82677,-2.55775,4.9642
4;0.775642,-0.347901,0.443917,-0.524582,-0.614133,0.407979,-0.22976,0.345199,0.7644,-0.875685,0.844754,0.364813,0.98388,-0.503596,-0.0764489,0.559464,0.716279,0.320344,-0.917947,-0.819937,0.71019,-0.670477,0.74916,0.196697,-0.537237;-6.19694,0.425861,-2.28241,5.64265
5;0.652811,-0.361066,0.378637,-0.744664,-0.201166,0.301069,-0.22976,0.0852831,0.30887,-0.877771,0.949147,0.364813,0.975949,-0.636902,-0.0764489,0.604633,0.640283,0.108678,-0.85164,-0.833283,0.760315,-0.606887,0.695712,0.196697,-0.385117;-5.21959,-1.40728,-1.17457,4.88346
6;0.70165,0.125004,-0.681787,-0.971729,-0.834609,-0.163431,-0.370997,-0.517345,-0.125834,-0.485749,0.52461,-0.240456,0.967792,-0.458125,-0.00575393,0.946539,0.140111,0.359531,-0.348103,-0.417369,0.84354,-0.425169,0.635283,-0.637675,-0.556455;-3.22735,-5.99703,0.350174,1.64875
7;0.97056,0.219356,-0.784197,-0.974536,-0.861439,-0.26592,-0.370997,-0.625826,-0.783504,-0.716797,0.972369,-0.240456,0.848101,-0.627789,-0.00575393,0.868983,0.164577,-0.14791,-0.0906771,0.782423,0.801025,-0.531914,0.71376,-0.637675,-0.583293;-2.08608,-9.05016,1.78655,-0.728892
8;0.895329,-0.584405,0.124072,-0.392955,-0.0614612,0.39285,0.206382,-0.380224,-0.172244,-0.712957,0.972255,0.0258499,-0.367161,-0.809069,-0.68281,0.509403,0.120427,0.322379,-0.350469,0.777646,0.627915,-0.588459,0.763985,-0.0821609,-0.358708;-1.95579,-0.362806,-0.542539,1.38634
9;0.522422,-0.603993,0.210075,0.193099,-0.398794,0.480958,0.206382,0.419109,0.598904,-0.40131,0.337339,0.0258499,0.214243,-0.657377,-0.68281,0.621651,0.0998613,0.834571,-0.630128,-0.13952,0.627894,-0.456861,0.672996,-0.0821609,-0.354779;-5.83403,2.74293,-2.6684,4.11367
10;0.572475,-0.557317,0.17795,0.0742331,-0.696944,0.407797,0.206382,0.644224,0.891606,-0.552894,0.713834,0.0258499,0.74388,-0.715454,-0.68281,0.820985,0.137043,0.840884,-0.698493,0.304026,0.493545,-0.454338,0.671179,-0.0821609,-0.45521;-7.65914,1.98096,-2.49065,4.24336
11;0.615083,-0.556385,0.15982,-0.00302965,-0.513505,0.436507,0.206382,0.583775,0.926038,-0.662327,0.872623,0.0258499,0.885703,-0.733994,-0.68281,0.727859,0.137783,0.825466,-0.75554,0.0474126,0.576811,-0.51648,0.715144,-0.0821609,-0.607518;-7.09849,2.35863,-2.36091,4.44365
