Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.364324,-0.326507,0.188473,0.053853,-0.23109,0.245015,0.329274,0.0969836,0.422451,-0.432034,0.430492,0.343575,0.279995,-0.524132,-0.414249,0.0968298,0.484124,0.109066,-0.0519403,0.508326,0.191295,-0.437551,0.127683,0.138326,-0.280777;-1.31597,-1.45869,-3.43244,3.16437
1;0.383908,-0.517737,0.520939,-0.130241,-0.332005,0.512002,0.329274,0.193553,0.756156,-0.535322,0.217185,0.343575,0.733383,-0.629374,-0.414249,0.304861,0.442576,0.432033,-0.670216,-0.131846,0.31617,-0.602267,0.34989,0.138326,-0.154425;0.13477,0.663063,-6.232,6.92791
2;0.245397,-0.579331,0.641258,-0.0221751,-0.578509,0.557195,0.329274,0.466611,0.794474,-0.576102,0.24421,0.343575,0.886616,-0.679107,-0.414249,0.707918,0.36559,0.584372,-0.831485,-0.318313,0.255358,-0.532996,0.253075,0.138326,-0.361596;-0.451412,-0.178188,-7.58726,7.50631
3;0.423773,-0.554154,0.619707,0.0560147,-0.598714,0.577482,0.329274,0.500775,0.873658,-0.664487,0.492533,0.343575,0.948353,-0.707191,-0.414249,0.78546,0.399836,0.626509,-0.883886,-0.450305,0.263187,-0.642359,0.408257,0.138326,-0.670074;-0.00726032,-1.96735,-7.76102,8.00976
4;0.632767,-0.593418,0.660508,-0.0105272,-0.455278,0.588634,0.329274,0.519445,0.879491,-0.671036,0.605203,0.343575,0.961275,-0.712149,-0.414249,0.826348,0.344447,0.609696,-0.894574,-0.58071,0.333406,-0.766638,0.600436,0.138326,-0.713372;0.910236,-2.28341,-7.56278,8.59042
5;0.657652,-0.634841,0.701554,0.0799508,-0.387796,0.59058,0.329274,0.553198,0.885505,-0.622281,0.601943,0.343575,0.963782,-0.703987,-0.414249,0.85542,0.272413,0.63567,-0.883144,-0.671435,0.364138,-0.780717,0.62329,0.138326,-0.734236;1.53731,-2.23742,-7.86611,8.84646
6;0.804105,-0.41128,0.509489,-0.377703,-0.566141,0.406371,-0.22976,0.421961,0.79245,-0.843613,0.838159,0.364813,0.985509,-0.484649,-0.0764489,0.652592,0.670047,0.396288,-0.902254,-0.876327,0.726629,-0.698106,0.771968,0.196697,-0.588439;0.859516,-2.88908,-6.79399,8.48377
7;0.685951,-0.373865,0.397922,-0.709226,-0.210266,0.290667,-0.22976,0.164419,0.378421,-0.871167,0.952313,0.364813,0.98046,-0.631801,-0.0764489,0.610516,0.634671,0.175766,-0.840356,-0.856814,0.75945,-0.632435,0.717343,0.196697,-0.466749;0.390251,-4.61657,-4.40568,8.02777
8;0.742282,0.111513,-0.671569,-0.971957,-0.83373,-0.166417,-0.370997,-0.470636,-0.0527178,-0.489806,0.546159,-0.240456,0.971497,-0.460173,-0.00575393,0.947419,0.13131,0.371515,-0.339799,-0.43817,0.843823,-0.477798,0.674585,-0.637675,-0.560794;-1.7171,-6.72844,0.214188,4.85204
9;0.970759,0.192367,-0.765199,-0.973701,-0.857993,-0.264775,-0.370997,-0.617918,-0.765706,-0.716547,0.974412,-0.240456,0.863985,-0.62769,-0.00575393,0.872993,0.148686,-0.133618,-0.0891216,0.768952,0.803411,-0.53443,0.715552,-0.637675,-0.583915;-5.80283,-10.8871,3.24115,2.20811
10;0.895467,-0.585292,0.12685,-0.363722,-0.0672099,0.392799,0.206382,-0.366338,-0.162381,-0.711965,0.971849,0.0258499,-0.353613,-0.809037,-0.68281,0.516142,0.119695,0.348266,-0.349885,0.764761,0.628299,-0.588789,0.764203,-0.0821609,-0.362448;-4.73922,-6.718,-1.80374,4.63558
11;0.525369,-0.604105,0.210394,0.186836,-0.399278,0.480943,0.206382,0.436212,0.607109,-0.404128,0.346438,0.0258499,0.228086,-0.658536,-0.68281,0.625979,0.0997716,0.834862,-0.631746,-0.141905,0.627817,-0.459255,0.674719,-0.0821609,-0.361079;-1.04047,-0.955625,-6.92619,7.45158
12;0.737634,-0.300748,-0.13412,-0.460268,-0.792676,0.188975,-0.350979,0.501004,0.792693,-0.823357,0.893888,0.0500991,0.88834,-0.508701,-0.438384,0.5502,0.590237,0.68997,-0.76031,-0.184995,0.794853,-0.286496,0.798844,-0.0222676,-0.199431;-3.80162,-0.291312,-5.61345,7.30931
13;0.543773,-0.214441,-0.379854,-0.824479,-0.389825,0.100785,-0.350979,0.300355,0.512232,-0.884762,0.988941,0.0500991,0.926861,-0.64213,-0.438384,0.480981,0.555692,0.477721,-0.660376,-0.19994,0.849542,-0.162321,0.743831,-0.0222676,-0.165765;-4.28783,-1.71752,-3.15626,6.68226
14;0.714835,0.34851,-0.863717,-0.97966,-0.811528,-0.160368,-0.370997,-0.341276,-0.226122,-0.565472,0.934859,-0.240456,0.956879,-0.533621,-0.00575393,0.878836,0.120504,0.214489,-0.264732,0.22502,0.847068,-0.269437,0.511768,-0.637675,-0.534003;-3.48552,-7.8834,2.49137,3.02104
15;0.968005,0.297141,-0.845138,-0.980556,-0.734808,-0.223225,-0.370997,-0.704087,-0.710915,-0.710169,0.976827,-0.240456,0.799422,-0.624138,-0.00575393,0.747908,0.213929,-0.371852,-0.142173,0.750753,0.842255,-0.518743,0.70434,-0.637675,-0.533374;-4.91245,-10.6765,4.61866,2.2914
16;0.885085,-0.579742,0.109972,-0.430674,-0.0330792,0.39099,0.206382,-0.524156,-0.249463,-0.674578,0.972391,0.0258499,-0.408431,-0.800812,-0.68281,0.522792,0.124273,0.245133,-0.329342,0.810143,0.628753,-0.561389,0.745875,-0.0821609,-0.240765;-4.85532,-6.57988,-0.777961,4.4072
