Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;1
10;3
11;4
12;1
13;1
14;3
15;3
16;3
17;3
18;3
19;3
20;0
21;2
22;3
23;3
24;2
25;3
26;3
27;3
28;3
29;3
30;3
31;3
32;3
33;3
34;4
35;1
36;2
37;3
38;4
39;1
40;1
41;1
42;1
43;3
44;3
45;3
46;3
47;2
48;2
49;3
50;3
51;3
52;3
53;4
54;1
55;1
56;1
57;1
58;3
59;3
60;3
61;3
62;2
63;2
64;3
65;3
66;3
67;3
68;4
69;1
70;1
71;1
72;1
73;3
74;3
75;3
76;3
77;2
78;2
79;3
80;3
81;3
82;3
83;4
84;1
85;1
86;1
87;1
88;3
89;3
90;3
91;3
92;2
93;2
94;3
95;3
96;3
97;3
98;4
99;1
100;1
101;1
102;1
103;3
104;3
105;3
106;3
107;2
108;2
109;3
110;3
111;3
112;3
113;4
114;1
115;1
116;1
117;1
118;3
119;3
120;3
121;3
122;2
123;2
124;3
125;3
126;3
127;3
128;4
129;1
130;1
131;1
132;1
133;3
134;3
135;3
136;3
137;2
138;2
139;3
140;3
141;3
142;3
143;4
144;1
145;1
146;1
147;1
148;3
149;3
150;3
151;3
152;2
153;2
154;3
155;3
156;3
157;3
158;4
159;1
160;1
161;1
162;1
163;3
164;3
165;3
166;3
167;2
168;2
169;3
170;3
171;3
172;3
173;4
174;1
175;1
176;1
177;1
178;3
179;3
180;3
181;3
182;2
183;2
184;3
185;3
186;3
187;3
188;4
189;1
190;1
191;1
192;1
193;3
194;3
195;3
196;3
197;2
198;2
199;3
200;3
201;3
202;3
203;4
204;1
205;1
206;1
207;1
208;3
209;3
210;3
211;3
212;2
213;2
214;3
215;3
216;3
217;3
218;4
219;1
220;1
221;1
222;1
223;3
224;3
225;3
226;3
227;2
228;2
229;3
230;3
231;3
232;3
233;4
234;1
235;1
236;1
237;1
238;3
239;3
240;3
241;3
242;2
243;2
244;3
245;3
246;3
247;3
248;4
249;1
250;1
251;1
252;1
253;3
254;3
255;3
256;3
257;2
258;2
259;3
260;3
261;3
262;3
263;4
264;1
265;1
266;1
267;1
268;3
269;3
270;3
271;3
272;2
273;2
274;3
275;3
276;3
277;3
278;4
279;1
280;1
281;1
282;1
283;3
284;3
285;3
286;3
287;2
288;2
289;3
290;3
291;3
292;3
293;4
294;1
295;1
296;1
297;1
298;3
299;3
300;-1.83255e-06
