Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.126273,-0.36659,0.105608,-0.51609,-0.447319,0.41631,-0.0738604,0.0650042,0.225443,0.349092,0.526014,0.395079,0.0544947,-0.441471,0.35816,0.489023,0.358064,0.31742,-0.106875,-0.531371,0.42391,0.252513,-0.483009,-0.263554,0.318803,-0.532316,0.292879,-0.461875,0.451149,0.152522,0.307274,-0.157026,0.430288,-0.137536,-0.524237,0.190444,0.43505,-0.333887,0.270696,-0.510831,-0.200201,0.129767,0.0961104,0.482195,-0.343968,-0.095929,0.367256,-0.0233058,0.476921,0.179586;-14.9523,-6.23633,-2.688,-2.1896
1;-0.313785,-0.274031,0.12551,-0.479578,-0.334379,0.660125,-0.423385,-0.078437,-0.463646,0.280063,0.595487,0.319767,0.268015,-0.561471,0.380475,0.174389,0.165474,0.383078,-0.294912,-0.388086,0.438719,0.00502711,-0.269047,-0.49569,-0.0935087,-0.0457923,0.347511,-0.468373,0.652094,0.497731,0.36785,-0.0278814,0.109131,0.0106716,-0.393981,0.129877,0.396463,-0.177487,0.190476,-0.404484,-0.0769613,-0.509385,0.0175755,0.364375,-0.165345,-0.0757313,0.335603,-0.0118875,0.641386,0.0381358;-15.7852,-3.23041,-1.50135,-2.40792
2;-0.376855,-0.0866046,0.0686797,-0.501581,-0.405673,0.658681,-0.337471,-0.0550608,-0.39718,0.229329,0.849164,0.31106,0.205581,-0.72088,0.458881,0.352519,0.246911,0.173006,-0.145463,-0.490095,0.532352,0.0763065,-0.328487,-0.473406,0.144284,-0.520988,0.33661,-0.51115,0.713075,0.110011,0.350329,-0.0692213,-0.0573308,0.0131565,-0.389993,0.386046,0.254085,-0.28827,0.195293,-0.448885,-0.13276,-0.358138,-0.0788864,0.478868,-0.0361385,-0.137245,0.176347,0.0504454,0.753506,0.144173;-15.1292,-4.33388,-2.00414,-1.25257
3;-0.343315,-0.0131125,0.011605,-0.495957,-0.351198,0.647624,-0.296088,-0.177233,-0.450078,0.186738,0.737081,0.318294,0.249259,-0.704556,0.402368,0.191225,0.245185,0.194339,-0.00735893,-0.3079,0.625554,0.0492853,-0.173572,-0.436455,-0.0195655,-0.420941,0.370104,-0.451715,0.64867,0.156099,0.422768,-0.072677,-0.0490659,0.0211871,-0.337207,0.243893,0.0562886,-0.426791,0.124733,-0.56535,-0.135052,-0.299423,-0.0698852,0.406517,0.035131,-0.109379,0.21673,0.125936,0.828446,0.198011;-14.0635,-4.64801,-1.57902,-1.119
4;0.169101,-0.238185,-0.257092,-0.697326,-0.737363,0.253973,-0.165451,-0.0987579,-0.575506,0.425557,0.620288,0.361519,0.342765,-0.828513,0.530038,0.614003,0.666952,0.235815,0.58151,-0.450525,0.886583,0.266521,0.281513,0.160253,0.571212,-0.460325,-0.000397297,-0.710544,0.43502,0.326585,0.590508,0.410022,0.22062,-0.0724752,-0.481541,0.464827,0.408381,-0.306906,0.455811,-0.197628,0.442537,-0.678707,0.236294,0.625327,0.229036,-0.437469,0.501185,0.376659,0.938771,-0.00701286;-10.2001,-1.5128,-4.01178,-0.817641
5;0.605002,-0.0922132,-0.167458,-0.433199,-0.594429,0.278287,-0.0772633,0.173833,-0.580403,0.315244,0.788343,0.515362,0.395149,-0.69092,0.252672,0.171521,0.735977,0.196101,0.123247,-0.212955,0.925723,0.122475,0.247782,0.118048,0.328095,-0.520179,-0.129058,-0.587692,0.503008,0.340976,0.528547,0.5443,0.696717,0.109637,-0.0979474,0.531621,0.396104,-0.214154,0.248233,0.216897,0.636629,-0.699057,0.357767,0.296888,0.160219,-0.458947,0.547475,0.49343,0.965733,-0.0965882;-8.1202,0.845914,-2.93295,-1.79513
6;-0.0236721,0.227495,0.644132,-0.00686076,-0.626096,0.786058,0.119198,0.394877,0.00665477,0.541387,0.935149,0.618181,-0.0723389,-0.219858,-0.0530804,-0.225147,0.527813,0.48332,-0.235454,-0.530769,0.707737,0.322342,0.0787195,-0.504527,0.50479,-0.781171,-0.0315749,-0.618213,0.790386,-0.532627,-0.0803778,-0.046367,0.836928,0.361403,-0.0875776,0.286934,0.248785,-0.0643246,-0.357879,-0.584061,0.0314408,-0.476624,0.0663972,0.290073,-0.394017,-0.329838,0.0445518,0.436144,0.874044,-0.346507;-13.5588,-9.45878,0.601028,-2.53936
7;-0.338027,-0.587003,0.301221,-0.57183,0.178556,0.943861,-0.609549,-0.526334,-0.328417,0.430218,0.664028,0.382629,0.430053,-0.632116,0.75456,0.694894,-0.0135026,0.302586,0.092227,-0.42154,0.721367,-0.109673,0.0942868,-0.898956,0.373645,-0.134701,0.803452,0.0519769,0.760512,-0.635244,0.623411,-0.29741,0.170094,-0.0549129,-0.194519,-0.652412,0.126209,0.456967,-0.00738837,-0.772367,0.608516,0.0614495,-0.128506,0.525801,-0.664321,0.443561,0.0703673,-0.467792,0.313713,-0.472087;-12.1883,-8.1873,-4.00687,-1.07625
8;0.328468,-0.415551,-0.143646,-0.796612,-0.504701,0.641231,-0.224808,-0.702614,-0.475829,0.120704,0.657384,0.208106,0.109151,-0.866636,0.58511,0.891805,0.235826,0.256286,0.845397,-0.667214,0.798744,0.41945,0.407219,-0.54522,0.46542,-0.79004,0.470892,-0.774537,0.359148,0.276339,0.815718,0.482545,-0.00195605,-0.221328,-0.395164,0.0438884,-0.418239,0.245197,0.773246,-0.561346,0.607048,-0.370007,0.0228821,0.232335,-0.251558,-0.0573063,0.0245461,-0.355159,0.582984,-0.458523;-10.728,-4.14611,-4.94005,1.24354
9;-0.190614,-0.0946625,0.350971,-0.798982,-0.814099,0.264294,-0.556223,-0.336692,-0.211021,0.618967,0.798236,0.0949516,-0.0727842,-0.651034,0.408718,0.674116,0.559795,0.169309,0.690283,-0.318289,0.949481,0.462238,0.11844,-0.52293,0.46475,-0.726859,0.549379,-0.677389,0.473897,0.403871,0.555134,0.507603,0.732377,-0.431924,-0.659139,0.326493,-0.401999,-0.0680528,0.39763,-0.158914,0.751394,-0.183144,0.418553,0.140036,-0.368914,0.500408,0.372431,-0.416634,0.843504,-0.572985;-12.9585,-4.26233,-2.96802,-4.04395
