Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.126273,-0.36659,0.105608,-0.51609,-0.447319,0.41631,-0.0738604,0.0650042,0.225443,0.349092,0.526014,0.395079,0.0544947,-0.441471,0.35816,0.489023,0.358064,0.31742,-0.106875,-0.531371,0.42391,0.252513,-0.483009,-0.263554,0.318803,-0.532316,0.292879,-0.461875,0.451149,0.152522,0.307274,-0.157026,0.430288,-0.137536,-0.524237,0.190444,0.43505,-0.333887,0.270696,-0.510831,-0.200201,0.129767,0.0961104,0.482195,-0.343968,-0.095929,0.367256,-0.0233058,0.476921,0.179586;-2.19392,-3.46742,1.09344,2.93877
1;-0.313785,-0.274031,0.12551,-0.479578,-0.334379,0.660125,-0.423385,-0.078437,-0.463646,0.280063,0.595487,0.319767,0.268015,-0.561471,0.380475,0.174389,0.165474,0.383078,-0.294912,-0.388086,0.438719,0.00502711,-0.269047,-0.49569,-0.0935087,-0.0457923,0.347511,-0.468373,0.652094,0.497731,0.36785,-0.0278814,0.109131,0.0106716,-0.393981,0.129877,0.396463,-0.177487,0.190476,-0.404484,-0.0769613,-0.509385,0.0175755,0.364375,-0.165345,-0.0757313,0.335603,-0.0118875,0.641386,0.0381358;-2.16816,-2.2492,-1.52333,1.79967
2;-0.376855,-0.0866046,0.0686797,-0.501581,-0.405673,0.658681,-0.337471,-0.0550608,-0.39718,0.229329,0.849164,0.31106,0.205581,-0.72088,0.458881,0.352519,0.246911,0.173006,-0.145463,-0.490095,0.532352,0.0763065,-0.328487,-0.473406,0.144284,-0.520988,0.33661,-0.51115,0.713075,0.110011,0.350329,-0.0692213,-0.0573308,0.0131565,-0.389993,0.386046,0.254085,-0.28827,0.195293,-0.448885,-0.13276,-0.358138,-0.0788864,0.478868,-0.0361385,-0.137245,0.176347,0.0504454,0.753506,0.144173;-0.998844,-1.64907,-0.221868,2.17466
3;-0.343315,-0.0131125,0.011605,-0.495957,-0.351198,0.647624,-0.296088,-0.177233,-0.450078,0.186738,0.737081,0.318294,0.249259,-0.704556,0.402368,0.191225,0.245185,0.194339,-0.00735893,-0.3079,0.625554,0.0492853,-0.173572,-0.436455,-0.0195655,-0.420941,0.370104,-0.451715,0.64867,0.156099,0.422768,-0.072677,-0.0490659,0.0211871,-0.337207,0.243893,0.0562886,-0.426791,0.124733,-0.56535,-0.135052,-0.299423,-0.0698852,0.406517,0.035131,-0.109379,0.21673,0.125936,0.828446,0.198011;-2.25793,-1.07482,-0.379719,2.30698
4;-0.346252,-0.0297908,0.00275692,-0.51498,-0.394868,0.644112,-0.205142,-0.127084,-0.424147,0.186571,0.717844,0.266375,0.238584,-0.70833,0.496037,0.230735,0.266875,0.177375,0.102468,-0.409021,0.688786,0.118974,-0.104548,-0.399308,0.135316,-0.474535,0.340902,-0.450399,0.599531,0.0980219,0.396516,-0.113045,-0.0570897,0.0302418,-0.424248,0.262435,0.221185,-0.432178,0.113668,-0.626094,-0.10895,-0.292413,-0.0779578,0.354209,0.0015914,-0.0941171,0.235929,0.176838,0.818677,0.195363;-1.96424,-1.03227,-0.0806124,2.47282
5;-0.376288,-0.0504694,0.000523965,-0.483909,-0.407879,0.636211,-0.164428,-0.126045,-0.357401,0.11446,0.728577,0.284956,0.273267,-0.677744,0.507306,0.205993,0.252597,0.185705,0.118467,-0.38579,0.684904,0.0994864,-0.0752015,-0.426208,0.0950128,-0.453003,0.381652,-0.452111,0.564448,0.177379,0.35764,-0.12386,-0.0380507,0.0755169,-0.390749,0.233209,0.124438,-0.429417,0.131952,-0.56473,-0.129404,-0.315367,-0.0256134,0.28095,-0.0386389,-0.0894828,0.277464,0.185437,0.815861,0.197933;-2.1038,-1.32843,-0.249316,2.31064
6;0.0851699,-0.258123,-0.213056,-0.650482,-0.767526,0.244123,-0.0909013,-0.088168,-0.453,0.359345,0.60388,0.367572,0.387685,-0.812433,0.529312,0.615949,0.647807,0.26467,0.551455,-0.452322,0.885354,0.237932,0.296712,0.117198,0.565302,-0.428199,0.0268282,-0.701645,0.341849,0.334121,0.533273,0.409603,0.220999,-0.0265081,-0.482566,0.439282,0.334996,-0.288784,0.470004,-0.168723,0.416625,-0.678867,0.260962,0.593986,0.171016,-0.43897,0.547826,0.371674,0.928193,-0.0106836;-0.727947,0.592735,0.226613,3.87969
7;0.569814,-0.106103,-0.133736,-0.40168,-0.611623,0.272497,-0.0429635,0.152226,-0.493788,0.317035,0.744766,0.513127,0.420073,-0.702063,0.241258,0.233597,0.733053,0.234899,0.0822366,-0.236612,0.916159,0.096887,0.232001,0.109015,0.339859,-0.479162,-0.136211,-0.572476,0.47012,0.301436,0.51647,0.548864,0.692998,0.111942,-0.171562,0.537653,0.375505,-0.193758,0.299377,0.145303,0.617951,-0.690192,0.3519,0.350186,0.157385,-0.466903,0.572494,0.47802,0.959211,-0.0967132;-1.66164,0.566715,0.757172,2.1705
8;0.802518,0.33643,0.257313,-0.767649,-0.697225,0.673281,0.249701,0.083951,-0.189755,0.483121,0.938995,0.760872,-0.027601,-0.727253,-0.118188,0.242575,0.122447,0.357687,0.7281,-0.0209596,0.904722,0.240726,0.409186,-0.774987,0.689047,-0.693112,0.433047,-0.258505,0.608972,-0.558704,0.491831,0.806505,0.935528,0.539156,-0.117751,-0.0876942,0.700878,-0.104444,0.0729369,-0.737945,0.75077,-0.865575,0.337402,0.538339,-0.457682,-0.388049,0.119107,0.529029,0.958046,-0.674293;-3.02099,-2.02411,1.72231,2.66926
9;0.51705,0.372184,0.329161,-0.664487,-0.757413,0.654332,0.224928,-0.534637,-0.126596,0.64394,0.820404,0.659224,0.160074,-0.859416,0.213511,0.519033,0.392601,0.44241,0.851692,-0.450813,0.926342,0.167062,0.226582,-0.884519,0.522623,-0.902547,0.465781,-0.562159,0.65645,-0.51225,0.63247,0.747918,0.924265,0.594716,-0.408696,-0.194567,0.413667,0.135734,-0.0566106,-0.589009,0.610466,-0.868995,0.378326,0.295252,-0.581347,-0.355117,0.256902,0.362017,0.768396,-0.716006;-1.07935,-4.25756,2.03622,1.90904
10;-0.573684,-0.155192,0.369023,-0.269787,-0.0139949,0.916199,-0.394161,-0.685582,-0.129217,0.266362,0.73202,0.244013,0.435087,-0.763874,0.580332,0.61916,0.312975,0.261857,-0.00887252,-0.460778,0.806957,-0.0863615,-0.0393348,-0.864946,-0.0360787,-0.739434,0.719327,-0.133479,0.655722,-0.41806,0.669918,-0.129364,0.429995,0.0699536,-0.371561,-0.482961,0.115674,0.305637,-0.185229,-0.608141,0.565333,-0.241452,-0.0478886,-0.236152,-0.435823,0.387248,0.121581,-0.462496,0.0755347,-0.494394;-1.70753,-4.669,1.1578,1.70478
11;-0.571151,-0.0982837,0.146078,-0.711449,-0.371096,0.867588,-0.198498,-0.644691,0.0728604,0.0297175,0.733854,0.143503,0.127882,-0.718268,0.549378,0.790776,-0.13626,0.261046,0.470775,-0.560753,0.608343,0.193053,0.0525742,-0.814909,0.0461732,-0.782847,0.754269,-0.356096,0.417297,-0.115412,0.629077,-0.149368,-0.307016,-0.0734552,-0.406555,-0.463787,-0.32352,0.255048,0.594713,-0.868123,0.37429,-0.0788267,-0.218656,0.0880005,-0.367088,0.333754,-0.178615,-0.450832,0.2914,-0.360217;-0.893461,-3.11719,0.418445,4.03169
12;0.0442573,-0.244567,-0.206492,-0.741374,-0.642728,0.43121,-0.355239,-0.662437,0.356193,0.164367,0.482487,0.276235,0.367087,-0.774394,0.595782,0.842401,0.0542649,0.376026,0.876466,-0.477101,0.895679,0.160013,0.486916,-0.582582,0.376668,-0.624625,0.223772,-0.721024,-0.12733,0.0238531,0.814239,0.696831,-0.00366834,-0.193688,-0.569427,-0.0529061,-0.220886,-0.0910742,0.785944,-0.780441,0.618886,-0.398359,0.109273,-0.124052,-0.321014,0.0346928,0.221808,-0.297928,0.650693,-0.32429;-1.21176,-0.32882,1.37058,4.39925
13;0.215261,-0.373616,-0.128696,-0.588188,-0.579899,0.568929,-0.344318,-0.591601,0.552994,0.0826607,0.490237,0.412594,0.31752,-0.781704,0.569389,0.800586,0.428476,0.453851,0.762434,-0.223433,0.921472,0.0676445,0.541642,-0.309861,0.569833,-0.506601,0.0859527,-0.621678,-0.0184676,-0.0953162,0.739609,0.742894,0.712554,-0.0328259,-0.683842,0.0564973,0.232208,-0.0678715,0.686755,-0.609012,0.746448,-0.523995,0.078591,-0.327789,-0.291131,0.0574476,0.147819,-0.202236,0.847665,-0.411595;-1.70333,0.878869,1.37398,3.39194
14;0.604563,0.363012,0.0647157,-0.72162,-0.86199,0.566378,0.384192,-0.340426,0.597924,0.306635,0.71096,0.749099,-0.0505292,-0.788626,-0.0366277,0.550485,0.105133,0.618113,0.846932,-0.0608388,0.945333,0.207996,0.386138,-0.724175,0.512084,-0.712099,0.235394,-0.538915,0.273806,-0.220855,0.421632,0.876945,0.918502,0.670972,-0.549492,0.0885362,0.0703677,0.0609011,0.649841,-0.825924,0.646903,-0.932852,0.213135,0.0676628,-0.486392,-0.393968,-0.027682,0.411628,0.936472,-0.677832;-1.17346,-0.5176,1.91616,2.6947
15;0.295487,0.375231,0.249329,-0.522504,-0.819568,0.54666,0.133994,-0.533157,0.39649,0.582031,0.527389,0.732749,0.226102,-0.84764,0.152428,0.589474,0.202471,0.627251,0.845129,-0.251111,0.950176,0.0933866,0.312154,-0.842061,0.362874,-0.701386,0.192916,-0.516529,0.526184,-0.62592,0.55213,0.865924,0.913395,0.651273,-0.560133,-0.00277138,0.372977,0.137693,0.208769,-0.814534,0.634324,-0.92149,0.359331,0.301721,-0.523798,-0.37261,0.317223,0.360122,0.825904,-0.71323;-0.414818,-2.8557,2.80999,1.88356
16;-0.525813,-0.226534,0.34333,-0.160236,0.0972191,0.890531,-0.328378,-0.726878,0.0405807,0.216653,0.537376,0.352237,0.417704,-0.773416,0.626319,0.730037,0.285309,0.415183,0.060756,-0.407521,0.80387,-0.128904,-0.0311209,-0.841158,-0.020231,-0.519414,0.589133,-0.144954,0.61886,-0.452481,0.673277,0.031177,0.468765,0.0976757,-0.451371,-0.346646,0.134405,0.365858,0.081503,-0.666564,0.574696,-0.29505,-0.133031,-0.111175,-0.395593,0.377668,0.0775627,-0.444473,0.30474,-0.491652;-1.36888,-3.59437,1.57478,1.34807
17;-0.630764,0.374765,0.479571,-0.352188,-0.842868,0.697221,0.394653,-0.283934,0.204649,0.447583,0.668432,0.469446,-0.210594,-0.567033,0.0646617,0.695105,0.385292,0.625252,0.56708,-0.750309,0.450936,0.544532,-0.0789571,-0.474619,0.128801,-0.870361,0.139712,-0.846759,0.649903,-0.0581991,0.0777645,-0.094524,0.244507,0.332225,-0.460528,0.324694,-0.707798,0.19995,0.617769,-0.866822,-0.420024,-0.649623,0.0103184,0.398655,-0.28947,-0.420348,-0.0780558,0.236642,0.630891,-0.277988;2.19689,-2.76302,1.55215,3.75877
18;-0.495555,0.295013,0.608275,0.0361335,-0.657739,0.712508,0.118548,-0.103527,0.132818,0.692635,0.351451,0.629952,0.243877,-0.209826,0.159927,0.359622,0.0958819,0.657321,0.502264,-0.482291,0.747468,0.165616,-0.0954665,-0.713036,-0.246217,0.0765654,-0.0240162,-0.706619,0.580793,-0.710121,0.217935,0.168093,0.296845,0.329917,-0.438846,0.240452,-0.435105,0.154771,0.410339,-0.959281,-0.331434,-0.677493,0.263468,0.178575,-0.57377,-0.310218,0.268596,0.160995,0.581393,-0.207696;1.06867,-3.71282,3.66665,2.20999
19;0.393613,0.0832704,0.294323,-0.790245,-0.759582,0.664906,0.460688,-0.604329,-0.202021,0.537194,0.371681,0.774679,0.164078,-0.849165,0.277749,0.88324,-0.0781833,0.524389,0.939874,-0.133651,0.856361,0.143852,0.354567,-0.847018,0.595746,-0.0142544,0.461961,-0.544253,0.416003,-0.737349,0.626163,0.828814,0.722335,0.462405,-0.628734,0.0657467,0.453088,0.218691,0.710473,-0.955353,0.427178,-0.919762,0.450783,0.637197,-0.637453,-0.423976,0.196082,0.2783,0.847437,-0.595761;-0.56714,-2.45374,2.19683,3.02808
20;0.44357,0.493822,0.363724,-0.512798,-0.739959,0.571196,0.257314,-0.690314,0.0153271,0.441202,0.737286,0.69859,0.230502,-0.877115,0.052475,0.731535,0.18322,0.439127,0.878345,-0.123465,0.917079,0.180688,0.244642,-0.810303,0.213345,-0.76307,0.188166,-0.609889,0.516327,-0.342331,0.659586,0.877205,0.89377,0.618616,-0.628157,0.351509,0.159877,0.106742,0.508554,-0.73876,0.525747,-0.94042,0.446498,0.161804,-0.495448,-0.425686,0.350455,0.292502,0.772542,-0.67959;-0.24459,-1.68526,2.37789,1.66275
