Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.126273,-0.36659,0.105608,-0.51609,-0.447319,0.41631,-0.0738604,0.0650042,0.225443,0.349092,0.526014,0.395079,0.0544947,-0.441471,0.35816,0.489023,0.358064,0.31742,-0.106875,-0.531371,0.42391,0.252513,-0.483009,-0.263554,0.318803,-0.532316,0.292879,-0.461875,0.451149,0.152522,0.307274,-0.157026,0.430288,-0.137536,-0.524237,0.190444,0.43505,-0.333887,0.270696,-0.510831,-0.200201,0.129767,0.0961104,0.482195,-0.343968,-0.095929,0.367256,-0.0233058,0.476921,0.179586;1.82376,-5.18261,0.0481986,0.687501
1;-0.313785,-0.274031,0.12551,-0.479578,-0.334379,0.660125,-0.423385,-0.078437,-0.463646,0.280063,0.595487,0.319767,0.268015,-0.561471,0.380475,0.174389,0.165474,0.383078,-0.294912,-0.388086,0.438719,0.00502711,-0.269047,-0.49569,-0.0935087,-0.0457923,0.347511,-0.468373,0.652094,0.497731,0.36785,-0.0278814,0.109131,0.0106716,-0.393981,0.129877,0.396463,-0.177487,0.190476,-0.404484,-0.0769613,-0.509385,0.0175755,0.364375,-0.165345,-0.0757313,0.335603,-0.0118875,0.641386,0.0381358;0.621703,-9.44592,2.48344,1.02455
2;-0.376855,-0.0866046,0.0686797,-0.501581,-0.405673,0.658681,-0.337471,-0.0550608,-0.39718,0.229329,0.849164,0.31106,0.205581,-0.72088,0.458881,0.352519,0.246911,0.173006,-0.145463,-0.490095,0.532352,0.0763065,-0.328487,-0.473406,0.144284,-0.520988,0.33661,-0.51115,0.713075,0.110011,0.350329,-0.0692213,-0.0573308,0.0131565,-0.389993,0.386046,0.254085,-0.28827,0.195293,-0.448885,-0.13276,-0.358138,-0.0788864,0.478868,-0.0361385,-0.137245,0.176347,0.0504454,0.753506,0.144173;-0.272474,-10.3537,1.87641,1.5589
3;-0.343315,-0.0131125,0.011605,-0.495957,-0.351198,0.647624,-0.296088,-0.177233,-0.450078,0.186738,0.737081,0.318294,0.249259,-0.704556,0.402368,0.191225,0.245185,0.194339,-0.00735893,-0.3079,0.625554,0.0492853,-0.173572,-0.436455,-0.0195655,-0.420941,0.370104,-0.451715,0.64867,0.156099,0.422768,-0.072677,-0.0490659,0.0211871,-0.337207,0.243893,0.0562886,-0.426791,0.124733,-0.56535,-0.135052,-0.299423,-0.0698852,0.406517,0.035131,-0.109379,0.21673,0.125936,0.828446,0.198011;-0.529946,-11.5881,1.47825,1.92559
4;-0.346252,-0.0297908,0.00275692,-0.51498,-0.394868,0.644112,-0.205142,-0.127084,-0.424147,0.186571,0.717844,0.266375,0.238584,-0.70833,0.496037,0.230735,0.266875,0.177375,0.102468,-0.409021,0.688786,0.118974,-0.104548,-0.399308,0.135316,-0.474535,0.340902,-0.450399,0.599531,0.0980219,0.396516,-0.113045,-0.0570897,0.0302418,-0.424248,0.262435,0.221185,-0.432178,0.113668,-0.626094,-0.10895,-0.292413,-0.0779578,0.354209,0.0015914,-0.0941171,0.235929,0.176838,0.818677,0.195363;-0.659145,-12.4249,1.57935,1.5029
5;-0.376288,-0.0504694,0.000523965,-0.483909,-0.407879,0.636211,-0.164428,-0.126045,-0.357401,0.11446,0.728577,0.284956,0.273267,-0.677744,0.507306,0.205993,0.252597,0.185705,0.118467,-0.38579,0.684904,0.0994864,-0.0752015,-0.426208,0.0950128,-0.453003,0.381652,-0.452111,0.564448,0.177379,0.35764,-0.12386,-0.0380507,0.0755169,-0.390749,0.233209,0.124438,-0.429417,0.131952,-0.56473,-0.129404,-0.315367,-0.0256134,0.28095,-0.0386389,-0.0894828,0.277464,0.185437,0.815861,0.197933;-0.704579,-11.2618,1.22233,1.44507
6;-0.419053,-0.0510021,0.0493382,-0.449075,-0.451957,0.637926,-0.131495,-0.116559,-0.277978,0.110011,0.704883,0.272849,0.286843,-0.682934,0.495275,0.233697,0.235283,0.20702,0.0584896,-0.410899,0.68577,0.0887718,-0.0881167,-0.435556,0.126737,-0.442931,0.364742,-0.436138,0.524501,0.106393,0.323696,-0.113543,-0.0566931,0.0761912,-0.425343,0.232292,0.138779,-0.415867,0.131461,-0.607567,-0.140234,-0.292683,-0.0517745,0.309819,-0.0587994,-0.0959577,0.295737,0.171216,0.789603,0.191829;-0.646836,-10.9406,1.15203,1.29902
7;-0.341877,-0.202802,0.184024,-0.625689,0.0335903,0.864504,-0.377642,-0.420872,0.0363935,-0.034047,0.855749,0.192625,0.265793,-0.631164,0.6699,0.558134,-0.278692,0.214435,0.501258,-0.272467,0.7425,0.0319504,0.319059,-0.782941,0.374072,-0.135441,0.655082,-0.11994,0.28244,-0.38848,0.630594,0.0142884,0.0316022,-0.105222,-0.491408,-0.304894,0.291128,-0.246744,0.378606,-0.834475,0.401071,-0.0321505,-0.214146,-0.0345318,-0.42312,0.456564,-0.0520596,-0.37782,0.646682,-0.211689;-0.279479,-4.75696,-1.50812,1.77391
8;-0.442813,-0.201575,0.044487,-0.569957,-0.254124,0.759258,-0.250924,-0.692063,0.460683,-0.249246,0.733457,0.0741043,0.0838598,-0.705954,0.635235,0.611673,-0.273089,0.311533,0.640856,-0.507746,0.743541,0.222038,0.248087,-0.728813,0.265722,-0.703758,0.52928,-0.530786,0.13956,0.010143,0.646401,0.204553,-0.00144976,0.0598411,-0.620574,-0.0684912,-0.327768,-0.109162,0.523206,-0.775622,0.210942,-0.0350655,-0.300521,-0.420707,-0.522758,0.435589,-0.170783,-0.46259,0.395793,-0.239614;-0.349563,-0.177091,-4.25021,2.52527
9;-0.127046,-0.4724,-0.288887,-0.698302,-0.733861,0.529362,-0.319373,-0.600378,0.666013,0.013633,0.367224,0.306971,0.299979,-0.738679,0.642661,0.844691,0.272203,0.480973,0.819173,-0.320125,0.929671,0.212018,0.588571,-0.267845,0.624857,-0.517115,0.241763,-0.717241,-0.343213,0.020879,0.722991,0.677462,0.351123,-0.0461283,-0.706933,-0.0386265,-0.0556057,-0.0166137,0.786634,-0.745964,0.676954,-0.602792,0.0248055,-0.109148,-0.346575,0.105545,0.197299,-0.307499,0.771903,-0.412209;-1.42531,-4.61397,-6.94182,1.19829
