Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.571355,0.340266,0.0463305,-0.66349,0.366099,0.208115,0.368665,0.301809,-0.150071,0.487084,0.55806,0.204679,0.349397,-0.565654,0.671953,-0.0190412,0.110259,0.0787938,0.00666514,0.736105,0.176731,-0.388274,0.483052,0.290885,0.518115,0.445017,-0.55124,-0.130793,-0.392805,0.73251,0.119438,0.126399,0.336666,0.132629,0.358112,-0.0474268,0.687669,0.387185,0.244318,-0.416053,-0.0948584,-0.437348,0.0410305,-0.57096,-0.694726,0.0360938,0.0843961,-0.494922,-0.261764,0.108269;-1.92135,-7.34679,-1.83549,1.79644
1;0.517029,0.380967,-0.0774256,-0.765068,0.0798865,-0.246755,0.210847,0.635514,0.202477,-0.0972276,0.745771,-0.314408,0.359197,-0.492294,0.427578,-0.460491,-0.127683,0.25611,-0.687232,0.739068,-0.496408,-0.644296,0.238196,0.552886,0.075504,0.666248,-0.513435,-0.380158,0.382623,0.369883,0.342302,0.216561,-0.0652571,0.000844664,0.156725,-0.393409,0.882506,-0.213567,-0.0966785,-0.56593,0.181357,-0.539804,0.2392,-0.818917,-0.680555,0.0283927,-0.75276,-0.552245,-0.635138,-0.26739;-3.223,-9.39438,-6.96413,6.44115
2;0.57227,0.710471,0.329462,-0.820409,0.306154,-0.72348,0.386472,0.619319,0.54448,-0.0334367,0.830794,-0.215826,0.719904,-0.086211,0.0360181,-0.00797181,-0.173913,0.614328,-0.847284,0.879354,-0.399941,-0.22065,0.812335,0.432786,-0.438229,0.759675,-0.64951,-0.709615,0.696871,0.358393,0.428103,0.495445,-0.103704,-0.237486,0.667149,0.0597601,0.94418,-0.545592,-0.263889,-0.143414,0.00669782,-0.522711,0.0743819,-0.510858,-0.360538,-0.567438,-0.206119,-0.39034,-0.776912,0.386789;-4.38544,-8.34526,-7.82613,4.01402
3;0.817153,0.90708,-0.228134,-0.91197,0.847759,-0.595279,-0.000482126,0.736725,0.890012,-0.409931,0.897843,-0.441229,0.807433,-0.427757,-0.552603,0.698598,-0.775673,0.25237,-0.788451,0.24142,-0.441238,0.728777,0.862879,0.723766,-0.670381,0.602567,0.0275213,-0.397007,0.945551,0.803524,-0.143772,0.345886,-0.602225,-0.270863,0.513985,0.0737181,0.978855,-0.809858,0.719942,-0.0501617,-0.179746,-0.488325,-0.210592,-0.636922,-0.88323,-0.92562,-0.829194,-0.447263,-0.789754,0.723051;-5.07543,-11.2977,-9.2069,-0.427671
4;0.683317,0.929464,-0.12813,-0.95763,0.824855,-0.495586,0.0516509,0.541289,0.817645,-0.344373,0.86944,-0.542153,0.747111,-0.593429,-0.45859,0.335562,-0.893183,0.324518,-0.733084,0.676286,0.128015,0.774885,0.942424,0.839191,-0.783669,0.832119,0.406811,-0.249043,0.960881,0.927784,-0.0104817,0.356291,-0.672064,-0.135721,0.612787,-0.293036,0.974172,-0.737807,0.841919,-0.0415352,-0.0615042,-0.57544,-0.443897,0.304759,-0.925681,-0.984464,-0.481328,0.173638,-0.846653,0.718475;-3.68731,-10.1954,-6.35626,-4.69165
5;0.527612,0.559527,-0.224041,-0.911204,0.385709,-0.448771,-0.382283,0.240221,0.587763,0.160324,0.625739,-0.419166,0.409702,-0.898459,0.461638,-0.0787905,-0.702577,0.355902,-0.669669,0.652227,0.160153,-0.0589458,0.749442,0.530934,-0.212256,0.964914,0.506514,0.154667,0.793068,0.972696,-0.0965346,0.220344,-0.939004,0.259751,0.484922,-0.529288,0.877155,0.09386,0.76345,-0.363517,0.09551,-0.755427,-0.416681,-0.213606,-0.936449,-0.983414,-0.701058,-0.231639,-0.763369,0.481452;-3.60126,-10.5151,-6.35785,-1.94352
6;0.130531,0.598867,0.172413,-0.809106,0.549479,-0.163354,-0.573959,0.110629,0.50266,-0.0252889,0.606377,-0.410205,0.327548,-0.873948,0.468511,-0.0495463,-0.744848,0.316011,-0.446031,0.745246,0.141547,-0.095838,0.85644,0.420946,-0.137613,0.936996,0.308997,-0.0590245,0.874179,0.93244,-0.259788,0.253791,-0.847366,0.250401,0.393483,-0.397767,0.877969,0.0787964,0.900797,-0.384321,-0.0450832,-0.70584,-0.224826,-0.153407,-0.949999,-0.970229,-0.790936,-0.423501,-0.796631,0.481615;-1.6607,-10.6802,-7.96943,-1.98107
7;0.422806,0.599046,0.449391,-0.0776854,0.716394,0.458579,-0.685441,-0.057868,0.432822,0.108185,0.27972,0.278551,0.3706,-0.714091,0.659052,-0.263851,-0.115111,0.619716,-0.00767848,0.89021,0.31997,-0.440643,0.764825,0.560329,0.0569566,0.83369,-0.14582,-0.170665,0.139543,0.900125,-0.0739848,0.473779,-0.424995,0.61849,0.468788,-0.140569,0.869177,0.708134,0.8881,-0.149197,-0.088057,-0.859753,-0.190506,-0.0315233,-0.857211,-0.743482,-0.109529,-0.781356,-0.710186,0.594055;-1.01231,-8.204,-7.34021,-1.11181
8;0.0685092,0.414719,0.225882,0.205403,0.415654,0.444329,-0.603887,0.0378262,0.183214,0.499097,0.27117,0.203595,-0.197993,-0.410909,0.652896,-0.201857,-0.261214,0.710983,-0.480009,0.499404,0.516457,-0.275254,0.277152,-0.278645,0.137386,0.456691,-0.446675,-0.636761,0.318471,0.164223,-0.435743,0.309235,0.287324,0.492425,0.0830004,-0.556691,0.176299,0.264117,0.517378,-0.0336232,-0.440086,0.0420464,0.550019,-0.505822,-0.163686,0.290568,-0.192624,-0.779955,-0.113684,-0.0716707;1.71566,-2.92339,-5.35195,3.15767
9;-0.275675,0.104414,-0.0801557,-0.112965,-0.338741,0.533682,-0.151577,0.10083,0.135677,0.468103,0.152385,0.343718,-0.0188855,-0.251528,0.414231,0.219004,-0.138323,0.614188,-0.44727,0.299937,0.529062,-0.238484,0.35941,-0.436396,0.5568,0.660145,-0.224073,-0.553395,-0.0861572,0.222196,-0.590873,0.433272,0.709729,0.153503,0.296844,-0.372649,0.411012,0.326905,0.261688,-0.203497,-0.325765,0.00756736,0.493025,-0.220413,-0.530616,0.331653,-0.00895204,-0.533457,-0.320754,-0.240072;2.94026,-3.99733,-2.47065,1.65625
10;0.213376,0.434714,0.38393,-0.338544,0.208994,-0.200121,-0.538439,0.232449,0.471768,0.264374,0.516323,-0.0924695,0.597046,0.198642,0.204355,0.267531,-0.465384,0.674085,-0.60957,-0.0771519,0.674519,0.145086,0.629795,-0.245807,0.341851,0.277494,-0.367595,-0.53019,0.545746,0.358554,-0.789817,0.445223,0.670149,-0.400294,0.439928,0.0920215,0.756661,-0.0460979,-0.294495,0.291925,-0.238786,0.387546,0.656727,0.181719,0.194913,0.191906,-0.150921,-0.390624,-0.57958,-0.109301;1.39216,-6.1451,-5.27576,3.71374
11;0.505768,0.494852,0.277793,-0.32113,0.348565,0.180397,-0.0974983,0.55018,0.466232,0.326829,0.444437,0.0975951,0.452714,0.0937627,0.295594,0.181718,-0.220945,0.704488,-0.784045,-0.115539,0.643432,0.0285319,0.624336,-0.271128,0.312085,0.357875,-0.325779,-0.619562,0.488841,0.520835,-0.792305,0.384798,0.655286,-0.365526,0.578159,-0.0514616,0.75453,-0.134959,-0.156662,0.368636,-0.188248,0.127143,0.516376,0.540063,-0.229607,-0.0691117,0.507327,-0.230648,-0.534404,0.398622;1.1827,-5.61379,-5.42487,0.571126
12;0.551409,0.224628,-0.181109,-0.706781,-0.145685,-0.2245,-0.247749,0.76874,0.769437,-0.0830535,0.672138,-0.655521,0.569,0.0939344,-0.000663412,-0.19284,-0.571701,0.606591,-0.912914,-0.413711,0.29337,0.00377492,0.141124,0.00656219,-0.0547209,0.481616,-0.347524,-0.584811,0.798894,0.176435,-0.546396,0.664189,0.587988,-0.674018,0.238201,-0.512207,0.845747,-0.498185,-0.77483,0.0162614,-0.156089,0.107689,0.632208,-0.0380478,-0.255398,-0.430813,0.17545,0.334619,-0.71611,-0.0328815;-0.54182,-5.25634,-7.61478,5.03137
13;0.723315,0.609438,-0.33834,-0.853694,-0.163922,0.206643,-0.060221,0.820372,0.948497,-0.338914,0.719829,-0.679344,0.60626,0.485674,-0.498045,0.105607,-0.707978,0.363456,-0.900879,-0.609731,-0.205153,0.512744,0.423015,0.320361,-0.543596,0.443861,-0.225879,-0.854105,0.95512,-0.406052,-0.129358,0.660762,0.732401,-0.353891,0.750983,-0.614531,0.904159,-0.738336,-0.194505,-0.0711994,-0.484894,-0.312611,0.567273,-0.595368,-0.646942,-0.296353,0.389948,0.72613,-0.655899,0.376122;-2.68373,-5.27658,-8.5071,2.14633
14;0.662263,0.848291,-0.743793,-0.950188,-0.105776,-0.162226,0.297656,0.637947,0.887073,0.0802915,0.802209,-0.848282,0.460223,-0.197664,-0.567488,0.753399,-0.910083,0.101037,-0.903248,-0.444119,0.403997,0.777291,0.699892,0.0178737,-0.555748,0.478007,0.270486,-0.834839,0.975522,0.376176,-0.389781,0.17884,0.133571,-0.358252,0.781223,-0.545728,0.870556,-0.915388,0.261277,0.0586268,-0.434985,0.200086,0.271526,-0.512163,-0.621189,-0.779326,0.0130154,0.793321,-0.239,0.208078;-2.1782,-5.15885,-4.48503,-1.59753
