Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-0.130321,-3.12203,-0.0186438,3.39891
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;1.17122,-3.07067,-0.708691,4.27811
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;0.192952,-2.57078,-1.18756,4.17541
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;0.817571,-2.66569,-1.13279,4.38072
4;-0.160992,0.564364,-0.642098,0.151236,-0.290084,0.55564,0.919161,0.269076,0.546421,0.278884,0.31648,0.228418;0.141826,-2.45734,-0.626026,3.66838
5;-0.160992,0.561465,-0.639126,0.151236,-0.30312,0.575202,0.942144,0.269076,0.546421,0.262084,0.31648,0.221267;0.218149,-2.48023,-0.642187,3.70472
6;0.115545,0.840608,-0.731183,0.516813,-0.375144,0.172423,0.971223,0.536128,0.624585,-0.18886,0.476334,0.528402;0.899789,-3.16933,0.439522,2.52636
7;0.115545,0.83544,-0.765012,0.249863,-0.573047,-0.347502,0.9843,0.536128,0.664668,-0.152172,0.476334,0.606186;0.304484,-2.85469,1.84453,2.36692
8;-0.39442,0.0488417,-0.782626,-0.19448,-0.503713,-0.705482,0.935597,0.863057,0.731709,-0.664972,-0.175293,0.843927;-1.53499,-1.85698,4.51572,0.770449
9;-0.349114,0.284361,-0.639694,0.103279,0.290539,0.687711,0.723417,0.490006,0.800056,0.0230199,0.041081,0.615764;-2.78692,-2.68928,-0.43534,2.40605
10;-0.349114,0.0858337,0.0903648,0.0517138,0.315121,0.674023,0.724941,0.490006,0.762801,-0.468966,0.041081,-0.500065;0.0753357,-3.37125,-3.00373,5.27899
11;-0.0857551,0.589224,-0.0437543,0.439278,0.363434,0.1755,0.15545,0.695694,0.808299,-0.715539,0.227551,-0.241617;0.20885,-4.29093,-2.95296,4.23069
12;-0.0857551,0.192081,0.00781608,0.168103,-0.051615,-0.628299,0.504314,0.695694,0.82586,-0.739612,0.227551,-0.312752;0.972339,-4.02325,-0.0373658,3.84513
13;-0.39442,-0.398114,-0.458349,0.0335448,-0.130249,-0.806346,0.251432,0.863057,0.750199,-0.786141,-0.175293,0.382097;-0.670404,-3.61951,3.27678,0.455105
14;-0.349114,-0.261529,-0.344151,0.103279,0.541661,0.273179,0.393729,0.490006,0.800056,-0.190753,0.041081,0.121538;-2.03892,-4.01699,-0.420539,2.1978
15;-0.349114,-0.17735,0.344167,0.0517138,0.5787,0.461986,0.433006,0.490006,0.762801,-0.567523,0.041081,-0.739855;0.0263699,-3.99257,-3.45713,5.06274
16;-0.349114,-0.127515,0.378554,0.0517138,0.555688,0.39406,-0.533257,0.490006,0.762801,-0.521773,0.041081,-0.76546;-0.227207,-5.2347,-4.38938,4.40281
17;-0.349114,-0.71908,0.357305,0.0517138,0.523491,-0.303752,-0.570021,0.490006,0.762801,-0.506704,0.041081,-0.74982;0.137068,-5.86869,-1.85629,2.78887
18;-0.349114,-0.733065,0.326947,0.0517138,0.720328,-0.32517,-0.547556,0.490006,0.762801,-0.492054,0.041081,-0.726446;-0.495121,-5.76558,-1.89395,2.65953
19;-0.349114,-0.724591,0.500242,0.0517138,0.723698,-0.30562,-0.514044,0.490006,0.762801,-0.591017,0.041081,-0.844107;-0.0978775,-5.74584,-2.44058,3.07559
20;-0.349114,-0.711531,0.502936,0.0517138,0.722104,-0.309244,-0.682964,0.490006,0.762801,-0.577505,0.041081,-0.845647;-0.164349,-5.94995,-2.6164,2.96448
21;-0.349114,-0.772381,0.501663,0.0517138,0.717328,-0.418365,-0.685168,0.490006,0.762801,-0.576531,0.041081,-0.84492;-0.116348,-5.99364,-2.29273,2.79383
22;-0.349114,-0.773096,0.497837,0.0517138,0.73083,-0.419522,-0.684128,0.490006,0.762801,-0.574429,0.041081,-0.842726;-0.162994,-5.98669,-2.29225,2.78339
23;-0.349114,-0.772759,0.508605,0.0517138,0.730994,-0.41834,-0.680986,0.490006,0.762801,-0.581002,0.041081,-0.848858;-0.139649,-5.98476,-2.32353,2.80591
24;-0.349114,-0.771738,0.508734,0.0517138,0.730959,-0.417977,-0.689764,0.490006,0.762801,-0.580135,0.041081,-0.848931;-0.143618,-5.99472,-2.33425,2.80111
25;-0.349114,-0.774579,0.508707,0.0517138,0.73064,-0.423326,-0.689869,0.490006,0.762801,-0.580108,0.041081,-0.848916;-0.141012,-5.99667,-2.3187,2.79315
26;-0.349114,-0.774613,0.508455,0.0517138,0.731241,-0.423385,-0.689846,0.490006,0.762801,-0.579964,0.041081,-0.848774;-0.143264,-5.99637,-2.31845,2.79253
27;-0.349114,-0.774606,0.50893,0.0517138,0.731248,-0.423335,-0.689643,0.490006,0.762801,-0.580262,0.041081,-0.849041;-0.142207,-5.99622,-2.31975,2.79355
28;-0.349114,-0.77454,0.508936,0.0517138,0.731249,-0.42328,-0.690026,0.490006,0.762801,-0.580224,0.041081,-0.849045;-0.1424,-5.99664,-2.32033,2.7934
29;-0.0857551,-0.431802,0.380501,0.439278,0.688489,-0.737831,-0.451692,0.695694,0.808299,-0.81161,0.227551,-0.721415;0.837094,-6.05579,-1.53997,2.57873
30;-0.196233,-0.52574,0.605021,-0.31769,0.647223,-0.880469,-0.448688,0.632155,0.755699,-0.741007,0.379417,-0.821218;-1.20701,-5.73784,-1.68796,3.09958
31;0.173937,-0.827889,0.414763,-0.137185,0.373619,-0.934412,-0.407109,0.500247,0.785019,-0.930896,-0.352762,-0.867567;0.130143,-5.253,0.668251,1.57588
32;0.173937,-0.822087,0.148043,-0.509464,0.538758,-0.979453,-0.71341,0.500247,0.771657,-0.905234,-0.352762,-0.709668;-2.2421,-5.61518,1.10373,0.791999
33;-0.134933,-0.816051,0.72982,-0.452329,0.44427,-0.944306,-0.84052,0.135766,0.817066,-0.81576,-0.310918,-0.758992;-0.940261,-6.173,-1.29523,1.91633
34;-0.134933,-0.854026,0.679092,-0.133087,0.444764,-0.879711,-0.968917,0.135766,0.78345,-0.762345,-0.310918,-0.687416;0.016572,-6.47465,-1.35,1.35934
35;-0.134933,-0.875609,0.679376,-0.133087,0.473511,-0.89712,-0.963766,0.135766,0.78345,-0.765275,-0.310918,-0.687831;-0.0503955,-6.48728,-1.30375,1.30406
