Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-4.07777,2.1488,-5.55682,4.22062
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-2.04135,1.06969,-5.68392,4.47831
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;0.0563789,1.82719,-3.38,4.81223
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;-0.1599,0.940403,-3.94677,4.79838
4;-0.160992,0.564364,-0.642098,0.151236,-0.290084,0.55564,0.919161,0.269076,0.546421,0.278884,0.31648,0.228418;-0.145269,2.63053,-3.72575,4.91694
5;-0.160992,0.561465,-0.639126,0.151236,-0.30312,0.575202,0.942144,0.269076,0.546421,0.262084,0.31648,0.221267;-0.0965333,2.56459,-3.7922,4.92815
6;0.115545,0.840608,-0.731183,0.516813,-0.375144,0.172423,0.971223,0.536128,0.624585,-0.18886,0.476334,0.528402;-4.81134,8.3724,-2.54265,4.63605
7;-0.268503,0.332752,-0.463287,-0.580422,-0.335815,-0.0116763,0.931899,0.160556,0.45663,0.447747,0.458573,0.0425131;-0.757944,-0.202681,-6.93117,6.08925
8;-0.268503,0.381538,-0.429664,-0.219616,-0.00994454,0.627754,0.846152,0.160556,0.376957,0.45417,0.458573,-0.0202235;4.56045,-1.00774,-3.49954,4.67811
9;0.00321839,0.737138,-0.265578,0.193839,-0.0411174,0.177957,0.914105,0.450077,0.474399,-0.197821,0.595409,-0.195597;-0.638066,1.67442,-1.79938,4.3038
10;0.163774,0.634397,-0.430591,-0.657715,0.4707,0.11925,0.90257,0.370401,0.70732,-0.1617,0.515778,-0.506682;-1.5531,1.83922,-4.91199,7.04759
11;-0.0529012,0.0207164,-0.309333,-0.544144,0.108107,-0.551422,0.949292,0.739373,0.690348,-0.804832,-0.00592925,-0.758697;-12.7386,3.90168,-10.9212,6.18095
12;-0.0529012,0.0670639,-0.60883,-0.34686,0.426376,-0.418983,0.800694,0.739373,0.736808,-0.688356,-0.00592925,-0.392267;-11.6364,7.98185,-9.02592,6.06947
13;0.351621,0.652593,-0.186329,-0.387116,0.454046,-0.131198,0.959955,0.127981,0.553443,-0.156305,0.694811,-0.896983;0.0300247,-0.229441,-3.87121,5.9669
14;0.163774,0.631806,0.068111,-0.829894,0.483996,-0.350241,0.898908,0.370401,0.663482,-0.458929,0.515778,-0.873696;-3.936,-0.766574,-4.55667,6.86599
15;0.173937,-0.0488899,0.260853,-0.500795,-0.349976,-0.807773,0.488327,0.500247,0.757803,-0.925015,-0.352762,-0.786682;-16.666,1.22449,-10.2164,4.75494
16;0.173937,-0.404064,-0.553675,-0.509464,0.059722,-0.920558,-0.576671,0.500247,0.771657,-0.769514,-0.352762,0.262013;-15.4112,10.7494,-8.94296,3.54059
17;0.147985,-0.737045,-0.755622,-0.296397,0.282065,-0.968073,0.931572,0.597271,0.499897,-0.437078,0.27355,-0.453814;-12.3003,10.3972,-15.5807,4.81022
18;0.0885905,0.412714,-0.180025,-0.784917,0.792144,0.226705,0.970325,-0.191749,0.436244,0.373099,0.582802,-0.916769;5.68161,-3.14325,-3.6932,6.42618
19;0.0885905,0.464673,0.347643,-0.757374,0.395636,0.533835,0.910686,-0.191749,0.258756,0.113813,0.582802,-0.983096;8.43773,-7.93244,-1.54771,4.68008
20;0.147985,0.477941,-0.556103,-0.204878,-0.129237,-0.476709,0.847846,0.597271,0.355127,-0.524576,0.27355,-0.772129;-7.46926,2.56324,-7.76166,4.92188
