Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-6.30041,-1.68871,-0.246069,0.574953
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-6.57071,-1.26638,-0.406689,0.45852
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;-6.35685,-0.751811,-0.780083,0.717654
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;-6.6151,-1.03533,-1.01689,0.592762
4;-0.160992,0.564364,-0.642098,0.151236,-0.290084,0.55564,0.919161,0.269076,0.546421,0.278884,0.31648,0.228418;-6.8782,-0.855919,-1.0623,0.50075
5;-0.160992,0.561465,-0.639126,0.151236,-0.30312,0.575202,0.942144,0.269076,0.546421,0.262084,0.31648,0.221267;-6.88353,-0.856347,-1.07386,0.479542
6;0.115545,0.840608,-0.731183,0.516813,-0.375144,0.172423,0.971223,0.536128,0.624585,-0.18886,0.476334,0.528402;-7.14706,0.452075,-1.19303,-0.144252
7;-0.268503,0.332752,-0.463287,-0.580422,-0.335815,-0.0116763,0.931899,0.160556,0.45663,0.447747,0.458573,0.0425131;-7.52825,-2.32394,-0.557744,0.739787
8;-0.268503,0.381538,-0.429664,-0.219616,-0.00994454,0.627754,0.846152,0.160556,0.376957,0.45417,0.458573,-0.0202235;-6.09776,-1.10135,-0.372468,1.44263
9;0.00321839,0.737138,-0.265578,0.193839,-0.0411174,0.177957,0.914105,0.450077,0.474399,-0.197821,0.595409,-0.195597;-5.78185,-0.0652207,-0.385522,1.00813
10;0.163774,0.634397,-0.430591,-0.657715,0.4707,0.11925,0.90257,0.370401,0.70732,-0.1617,0.515778,-0.506682;-4.45859,0.921557,0.6486,2.25368
11;-0.0529012,0.0207164,-0.309333,-0.544144,0.108107,-0.551422,0.949292,0.739373,0.690348,-0.804832,-0.00592925,-0.758697;-5.236,-0.639924,-0.375202,-0.0809057
12;-0.0529012,0.0670639,-0.60883,-0.34686,0.426376,-0.418983,0.800694,0.739373,0.736808,-0.688356,-0.00592925,-0.392267;-4.83248,0.320993,-0.222233,-0.0378057
13;0.351621,0.652593,-0.186329,-0.387116,0.454046,-0.131198,0.959955,0.127981,0.553443,-0.156305,0.694811,-0.896983;-4.60005,0.994324,1.62104,2.44382
14;0.163774,0.631806,0.068111,-0.829894,0.483996,-0.350241,0.898908,0.370401,0.663482,-0.458929,0.515778,-0.873696;-3.95619,-0.0934472,1.13424,2.23963
15;0.173937,-0.0488899,0.260853,-0.500795,-0.349976,-0.807773,0.488327,0.500247,0.757803,-0.925015,-0.352762,-0.786682;-4.80753,-2.41519,-0.348006,-0.111153
16;0.173937,-0.404064,-0.553675,-0.509464,0.059722,-0.920558,-0.576671,0.500247,0.771657,-0.769514,-0.352762,0.262013;-3.88071,-1.53721,-0.807985,-0.144527
17;0.173937,-0.859831,-0.183986,-0.509464,0.290786,-0.982532,0.533382,0.500247,0.771657,-0.887615,-0.352762,-0.367533;-4.72142,-0.906566,1.1625,-0.633797
18;0.173937,-0.379492,0.0605988,-0.509464,0.550151,-0.913242,0.0264641,0.500247,0.771657,-0.909046,-0.352762,-0.63772;-2.88611,-0.990359,0.882897,0.537416
19;-0.134933,-0.500164,0.735456,-0.452329,0.166864,-0.836028,-0.79633,0.135766,0.817066,-0.822158,-0.310918,-0.766594;-2.10057,-5.14048,0.306024,1.07452
20;-0.134933,-0.844105,0.486265,-0.133087,0.260041,-0.872244,-0.969443,0.135766,0.78345,-0.668893,-0.310918,-0.380231;-2.56811,-4.67337,0.525503,0.620334
21;-0.134933,-0.875708,0.558513,-0.133087,0.468777,-0.891569,-0.935388,0.135766,0.78345,-0.719299,-0.310918,-0.499792;-2.08678,-4.388,0.960872,0.788983
22;-0.160992,-0.75347,0.0537229,0.12195,0.476938,-0.805218,-0.626495,0.269076,0.521937,-0.0990895,0.31648,-0.755684;-4.16005,-2.6347,0.872674,1.38314
23;-0.160992,-0.534203,0.0624095,0.151236,0.416332,-0.570819,0.596038,0.269076,0.546421,-0.169972,0.31648,-0.761216;-5.52533,-1.74681,1.55509,0.502969
24;0.00321839,0.574728,0.181145,0.0730613,0.420789,-0.349859,0.570976,0.450077,0.495727,-0.406234,0.595409,-0.705639;-4.28217,-0.553612,0.683907,1.60953
25;-0.196233,0.381374,0.392815,-0.406136,0.10071,-0.540246,0.199784,0.632155,0.727303,-0.660338,0.379417,-0.625095;-4.05115,-2.7931,-0.442353,1.35015
26;0.173937,-0.568142,-0.141376,-0.137185,-0.208915,-0.823779,-0.105484,0.500247,0.785019,-0.865327,-0.352762,-0.422704;-4.66595,-2.0675,-0.438148,-0.41523
27;0.173937,-0.726139,-0.440629,-0.509464,0.406262,-0.966215,-0.0390212,0.500247,0.771657,-0.824262,-0.352762,0.0431238;-3.96771,-0.747085,0.574029,-0.350923
28;0.0298539,-0.31188,0.749687,-0.513034,0.493345,-0.953528,-0.32973,0.332413,0.792563,-0.892157,0.0366957,-0.640162;-2.23777,-3.19445,1.32453,1.47354
29;0.173937,-0.802249,0.270134,-0.37737,0.224557,-0.963466,-0.764816,0.500247,0.753616,-0.912004,-0.352762,-0.792302;-2.55077,-2.40007,0.223688,0.92517
30;0.173937,-0.892622,-0.0100597,-0.509464,0.522562,-0.987969,-0.586117,0.500247,0.771657,-0.888805,-0.352762,-0.570745;-2.52204,-1.48074,0.720497,0.736433
31;0.173937,-0.861799,0.29881,-0.509464,0.565868,-0.983967,-0.236381,0.500247,0.771657,-0.930183,-0.352762,-0.809029;-2.56356,-1.5373,1.31223,0.806809
32;-0.134933,-0.641683,0.743068,-0.452329,0.466411,-0.888886,-0.896627,0.135766,0.817066,-0.815397,-0.310918,-0.77674;-1.50814,-4.72777,0.85761,1.30357
33;-0.134933,-0.865783,0.691631,-0.133087,0.345669,-0.889093,-0.97014,0.135766,0.78345,-0.767984,-0.310918,-0.705604;-2.05276,-4.80485,0.794745,0.901193
