Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-6.29078,0.78954,-0.519357,1.06536
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-4.2871,-1.32324,-3.30644,2.3786
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;-3.83021,-2.18147,-3.43036,1.81881
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;-4.16305,-2.48353,-3.87148,2.49124
4;-0.160992,0.564364,-0.642098,0.151236,-0.290084,0.55564,0.919161,0.269076,0.546421,0.278884,0.31648,0.228418;-5.34824,-2.19204,-3.83836,2.20722
5;-0.160992,0.561465,-0.639126,0.151236,-0.30312,0.575202,0.942144,0.269076,0.546421,0.262084,0.31648,0.221267;-5.25648,-2.23266,-4.03258,2.29695
6;0.115545,0.840608,-0.731183,0.516813,-0.375144,0.172423,0.971223,0.536128,0.624585,-0.18886,0.476334,0.528402;-10.4569,-0.897762,-5.3299,2.48674
7;0.115545,0.83544,-0.765012,0.249863,-0.573047,-0.347502,0.9843,0.536128,0.664668,-0.152172,0.476334,0.606186;-14.5091,1.31834,-6.25247,2.75444
8;-0.39442,0.0488417,-0.782626,-0.19448,-0.503713,-0.705482,0.935597,0.863057,0.731709,-0.664972,-0.175293,0.843927;-15.4934,8.45913,-8.15448,0.279654
9;0.351621,0.711894,-0.828041,-0.0172645,0.432106,0.463509,0.966618,0.127981,0.575109,0.433558,0.694811,0.0277583;-3.41995,-2.26675,-3.69379,2.20035
10;0.147985,0.380253,-0.528617,-0.469216,-0.307475,-0.653854,0.996488,0.597271,0.424757,-0.64281,0.27355,-0.794596;-8.75711,3.77431,-7.42163,4.65295
11;0.147985,0.46431,-0.880525,-0.269053,-0.232429,-0.647777,0.979169,0.597271,0.518369,-0.207684,0.27355,0.0962175;-13.246,4.41726,-6.50068,3.11163
12;0.0885905,0.436215,-0.623977,-0.784917,0.252416,0.324308,0.979693,-0.191749,0.436244,0.624422,0.582802,-0.633541;0.0217567,-1.75648,-4.23442,3.19107
13;0.0885905,0.470562,-0.210481,-0.757374,0.392984,0.590479,0.97641,-0.191749,0.258756,0.405265,0.582802,-0.908884;5.4902,-3.09093,-5.38124,2.76803
14;0.147985,0.517705,-0.558056,-0.204878,-0.125545,-0.362992,0.970831,0.597271,0.355127,-0.574619,0.27355,-0.770414;-6.86607,2.06386,-6.24393,4.06385
