Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-5.13094,-0.180291,-6.55398,1.26955
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-5.13995,-1.87362,-5.68832,2.52803
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;-4.99132,-2.15101,-5.11722,1.34524
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;-4.86282,-2.52708,-5.19034,2.06326
4;-0.160992,0.564364,-0.642098,0.151236,-0.290084,0.55564,0.919161,0.269076,0.546421,0.278884,0.31648,0.228418;-5.10448,-2.08115,-5.05458,0.371023
5;-0.160992,0.561465,-0.639126,0.151236,-0.30312,0.575202,0.942144,0.269076,0.546421,0.262084,0.31648,0.221267;-5.11329,-2.17495,-5.01453,0.467544
6;0.115545,0.840608,-0.731183,0.516813,-0.375144,0.172423,0.971223,0.536128,0.624585,-0.18886,0.476334,0.528402;-6.08652,1.80746,-4.27219,0.000792117
7;-0.268503,0.332752,-0.463287,-0.580422,-0.335815,-0.0116763,0.931899,0.160556,0.45663,0.447747,0.458573,0.0425131;-5.92476,-4.5628,-7.84478,0.399547
8;-0.268503,0.381538,-0.429664,-0.219616,-0.00994454,0.627754,0.846152,0.160556,0.376957,0.45417,0.458573,-0.0202235;-4.64775,-4.04064,-5.86992,1.13357
9;0.00321839,0.737138,-0.265578,0.193839,-0.0411174,0.177957,0.914105,0.450077,0.474399,-0.197821,0.595409,-0.195597;-5.24232,-0.96858,-5.54243,3.9418
10;0.163774,0.634397,-0.430591,-0.657715,0.4707,0.11925,0.90257,0.370401,0.70732,-0.1617,0.515778,-0.506682;-5.5424,-3.73501,-6.06568,3.18916
11;-0.0529012,0.0207164,-0.309333,-0.544144,0.108107,-0.551422,0.949292,0.739373,0.690348,-0.804832,-0.00592925,-0.758697;-6.18018,-3.07045,-5.52018,1.35928
12;-0.0529012,0.0670639,-0.60883,-0.34686,0.426376,-0.418983,0.800694,0.739373,0.736808,-0.688356,-0.00592925,-0.392267;-6.6977,-0.831703,-4.3076,-1.53502
13;0.351621,0.652593,-0.186329,-0.387116,0.454046,-0.131198,0.959955,0.127981,0.553443,-0.156305,0.694811,-0.896983;-4.71092,-2.82465,-7.63283,8.12562
14;0.163774,0.631806,0.068111,-0.829894,0.483996,-0.350241,0.898908,0.370401,0.663482,-0.458929,0.515778,-0.873696;-5.41232,-4.70763,-7.38454,5.7232
15;0.173937,-0.0488899,0.260853,-0.500795,-0.349976,-0.807773,0.488327,0.500247,0.757803,-0.925015,-0.352762,-0.786682;-3.07875,-3.28762,-5.54496,3.54047
16;0.173937,-0.404064,-0.553675,-0.509464,0.059722,-0.920558,-0.576671,0.500247,0.771657,-0.769514,-0.352762,0.262013;-3.38963,3.34015,-2.16404,-5.33305
17;0.147985,-0.737045,-0.755622,-0.296397,0.282065,-0.968073,0.931572,0.597271,0.499897,-0.437078,0.27355,-0.453814;-6.98552,1.56678,-6.0583,-1.304
18;0.0885905,0.412714,-0.180025,-0.784917,0.792144,0.226705,0.970325,-0.191749,0.436244,0.373099,0.582802,-0.916769;-4.35246,-6.05813,-8.33748,6.56185
19;0.0885905,0.464673,0.347643,-0.757374,0.395636,0.533835,0.910686,-0.191749,0.258756,0.113813,0.582802,-0.983096;-2.27049,-7.76124,-7.58654,9.20372
20;0.0885905,0.498882,-0.0606395,-0.757374,0.400634,0.439391,0.617063,-0.191749,0.258756,0.42908,0.582802,-0.941334;-2.20127,-6.49675,-7.91739,8.21848
21;0.0885905,0.301844,-0.0553198,-0.757374,0.368312,0.327782,0.873575,-0.191749,0.258756,0.381202,0.582802,-0.942236;-2.92611,-6.62883,-8.28176,7.82457
22;0.0885905,0.47612,-0.0896548,-0.757374,0.471884,0.480347,0.871623,-0.191749,0.258756,0.400777,0.582802,-0.936159;-2.78816,-6.95037,-8.04672,7.97859
23;0.0885905,0.474905,0.0207161,-0.757374,0.387303,0.483719,0.883738,-0.191749,0.258756,0.334819,0.582802,-0.953714;-2.61468,-7.23132,-8.02368,8.4573
24;0.0885905,0.48242,-0.0695016,-0.757374,0.38845,0.475607,0.840505,-0.191749,0.258756,0.398139,0.582802,-0.939801;-2.63192,-7.00916,-8.07622,8.22417
25;0.0885905,0.455283,-0.0682825,-0.757374,0.382873,0.46453,0.876764,-0.191749,0.258756,0.387405,0.582802,-0.940014;-2.72847,-7.03389,-8.10784,8.18076
26;0.0885905,0.478102,-0.0742084,-0.757374,0.398096,0.483666,0.87633,-0.191749,0.258756,0.390822,0.582802,-0.938969;-2.71442,-7.07011,-8.07896,8.19286
27;0.0885905,0.477832,-0.058022,-0.757374,0.386489,0.484198,0.878427,-0.191749,0.258756,0.381177,0.582802,-0.94178;-2.69002,-7.1116,-8.07577,8.26243
28;0.0885905,0.479134,-0.0703672,-0.757374,0.386717,0.48321,0.872618,-0.191749,0.258756,0.389845,0.582802,-0.939649;-2.69262,-7.08154,-8.08279,8.22969
29;0.0885905,0.475524,-0.070124,-0.757374,0.385802,0.481781,0.877071,-0.191749,0.258756,0.388329,0.582802,-0.939691;-2.70444,-7.08431,-8.08627,8.22464
