Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-1.98676,1.31281,-0.479746,1.02173
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-0.881575,0.492462,-0.800523,0.715746
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;-0.764748,0.057515,-0.622929,0.932941
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;-0.768282,-0.324394,-0.703632,0.866228
4;-0.349114,0.362759,-0.488842,-0.162247,0.119851,0.622528,0.774813,0.490006,0.738009,-0.0881869,0.041081,0.366829;-2.61029,1.0554,-5.09841,1.29288
5;-0.349114,0.158412,-0.0914286,0.0517138,0.254877,0.677328,0.595439,0.490006,0.762801,-0.354448,0.041081,-0.270119;-1.15606,1.17446,-4.56207,0.840473
6;0.115545,0.68124,-0.323294,0.656954,-0.0897605,0.00949163,0.756318,0.536128,0.657998,-0.466638,0.476334,-0.293672;-2.99164,1.64187,-1.25502,0.721101
7;-0.268503,0.154325,-0.194198,-0.580422,-0.252133,-0.25506,0.780055,0.160556,0.45663,0.325533,0.458573,-0.390936;-1.3575,-0.100592,-2.47676,1.1033
8;0.00321839,0.690782,-0.485961,0.193839,-0.00219099,0.0899893,0.830553,0.450077,0.474399,-0.00151699,0.595409,0.186162;-2.57712,1.16785,-1.59934,1.3316
9;0.351621,0.735527,-0.569136,-0.440359,0.112349,0.0119912,0.982882,0.127981,0.499749,0.154463,0.694811,-0.648446;-1.84658,0.290416,-4.05601,1.29148
10;0.147985,0.424148,-0.730466,-0.469216,-0.378619,-0.692914,0.99223,0.597271,0.424757,-0.467711,0.27355,-0.517911;-6.77046,1.01937,-7.44444,1.47653
11;0.147985,0.461619,-0.896497,-0.269053,-0.2672,-0.618146,0.988748,0.597271,0.518369,-0.185861,0.27355,0.20702;-6.83605,1.87257,-5.70581,1.52085
12;0.0885905,0.442434,-0.646131,-0.784917,0.258134,0.336733,0.980657,-0.191749,0.436244,0.63766,0.582802,-0.599148;0.853313,-0.531062,-3.08815,1.3197
13;0.0885905,0.471166,-0.204637,-0.757374,0.390679,0.593551,0.977946,-0.191749,0.258756,0.399494,0.582802,-0.910458;2.38565,-1.0728,-4.16205,1.12333
14;0.147985,0.518609,-0.559749,-0.204878,-0.125546,-0.363473,0.97031,0.597271,0.355127,-0.573031,0.27355,-0.768915;-5.21498,0.953492,-6.61448,1.27408
15;0.147985,0.476183,-0.828646,-0.269053,-0.287042,-0.647278,0.981053,0.597271,0.518369,-0.32835,0.27355,-0.191432;-6.74035,1.60089,-6.00378,1.42399
16;0.0885905,0.437441,-0.658307,-0.784917,0.244467,0.292741,0.976223,-0.191749,0.436244,0.650937,0.582802,-0.578464;0.738722,-0.486095,-2.98124,1.32186
17;0.0885905,0.468385,-0.218579,-0.757374,0.388463,0.59393,0.978748,-0.191749,0.258756,0.406086,0.582802,-0.906652;2.37303,-1.07233,-4.12696,1.13087
18;0.147985,0.51908,-0.561372,-0.204878,-0.123524,-0.361212,0.971538,0.597271,0.355127,-0.573234,0.27355,-0.767465;-5.21389,0.956227,-6.62306,1.27609
19;0.147985,0.476947,-0.827968,-0.269053,-0.287061,-0.646763,0.981146,0.597271,0.518369,-0.329791,0.27355,-0.194539;-6.73883,1.59759,-6.0089,1.42341
20;0.0885905,0.437502,-0.658318,-0.784917,0.244019,0.29241,0.976174,-0.191749,0.436244,0.650996,0.582802,-0.578445;0.737794,-0.486695,-2.98011,1.32174
21;0.0885905,0.468354,-0.219035,-0.757374,0.388386,0.593917,0.978748,-0.191749,0.258756,0.406345,0.582802,-0.906525;2.37255,-1.07238,-4.1255,1.13112
22;0.147985,0.519081,-0.561428,-0.204878,-0.123504,-0.361144,0.971577,0.597271,0.355127,-0.573238,0.27355,-0.767415;-5.21387,0.956242,-6.62328,1.27615
23;0.147985,0.476971,-0.827961,-0.269053,-0.287052,-0.646747,0.98115,0.597271,0.518369,-0.32981,0.27355,-0.19457;-6.73881,1.59754,-6.009,1.42341
24;0.0885905,0.437504,-0.658313,-0.784917,0.244004,0.292407,0.976173,-0.191749,0.436244,0.650993,0.582802,-0.578454;0.737791,-0.486731,-2.98009,1.32173
25;0.0885905,0.468354,-0.21905,-0.757374,0.388385,0.593916,0.978748,-0.191749,0.258756,0.406354,0.582802,-0.906521;2.37254,-1.07238,-4.12545,1.13112
