-2.717857 -3.586785 2.244536 1.497709 0.653489 0.641059 8.719303 -4.808738 -6.239926 -0.249204 -0.838719 4.110823 -1.571841 1.893280 5.081511 -4.796040 -3.345337 1.872740 2.939137 -4.387457 2.946581 1.081759 -0.629172 -1.889199 -2.216526 9.068069 -2.295212 -2.978778 4.520851 1.757565 0.781092 2.567721 -4.573683 0.344766 -6.746563 -0.515448 -0.556934 1.602350 1.216813 0.049583 -1.688205 1.350911 -2.684332 -0.812976 -0.184634 -0.528532 -2.408753 1.420647 2.772596 0.961263 0.457155 -0.218742 0.313333 
0.992767 -4.071597 0.321453 1.504244 -0.708675 0.274645 8.719303 -6.097650 -5.156812 0.521646 -0.838719 4.110823 -1.984427 -0.904065 4.017956 -1.856054 -3.964524 2.279509 4.232836 -4.387457 2.430369 1.081759 1.151015 -1.889199 -2.427662 9.068069 -2.295212 -2.029503 6.678049 1.757565 1.428617 2.567721 -4.939437 -0.943989 -5.195215 -2.144572 -2.325908 1.275695 1.216813 1.019343 -1.688205 -0.248738 -2.252128 -2.550659 -0.184634 -0.794176 -0.514096 -0.269318 1.863192 0.767072 -0.545859 -1.185227 0.363333 
0.992767 -4.071597 -2.371654 2.810026 -0.708675 2.799383 8.371221 -4.296835 -6.239926 0.521646 -0.838719 4.228418 -0.832268 1.992872 5.277026 -4.796040 -4.253286 2.191040 4.278901 -4.615536 2.430369 1.081759 0.457361 -2.339738 -2.216526 8.475109 -2.295212 -2.978778 4.520851 1.757565 0.781092 2.567721 -4.573683 0.344766 -4.249040 -0.515448 -0.556934 1.602350 1.216813 0.814637 -1.688205 1.350911 -1.457650 -0.812976 0.866445 -1.232403 -1.366107 -1.301578 3.082526 0.767072 1.199660 0.315555 0.306667 
0.992767 -4.071597 2.244536 1.497709 0.303095 1.978259 8.719303 -6.042548 -6.279969 0.335804 -1.921428 3.535998 -0.832268 1.893280 5.081511 -4.796040 -3.345337 1.872740 4.278901 -4.387457 2.430369 1.734192 0.457361 -2.339738 -2.427662 9.068069 -2.295212 -2.029503 6.678049 1.757565 1.428617 2.567721 -4.939437 -0.943989 -5.195215 -2.144572 -2.325908 1.275695 1.216813 0.773664 -1.688205 -0.248738 -2.252128 -2.550659 -0.184634 -0.794176 -0.514096 -0.269318 2.046031 0.767072 -0.545859 -1.185227 0.233333 
-1.711785 -4.071597 2.244536 1.497709 0.653489 2.613840 8.719303 -6.097650 -5.156812 0.521646 -0.838719 4.110823 -1.984427 -0.904065 4.017956 -1.856054 -4.253286 2.191040 4.278901 -4.615536 2.430369 1.081759 0.457361 -2.339738 -2.216526 8.475109 -0.586744 -2.029503 5.102030 1.757565 1.179583 2.567721 -4.939437 -0.943989 -6.778900 -1.394786 0.297734 -2.319747 1.277368 0.068004 -0.472312 1.350911 -1.404588 -0.448289 -0.108478 -1.241996 0.549978 -0.707894 2.046031 0.961263 1.199660 -0.218742 0.283333 
0.992767 -5.458977 2.244536 1.497709 0.747519 1.978259 8.719303 -6.042548 -5.752353 -0.368356 -0.838719 4.228418 -0.832268 1.992872 5.277026 -4.796040 -3.964524 2.279509 4.232836 -4.568180 2.430369 1.081759 1.151015 -1.889199 -2.427662 9.068069 -2.295212 -2.029503 6.678049 1.757565 2.048555 2.567721 -2.854174 -1.500814 -6.847789 -1.394786 0.665032 2.645655 1.277368 -0.324507 -0.816329 1.358241 -1.230188 -0.448289 -0.184634 -0.794176 -0.514096 -0.269318 2.046031 0.767072 -0.545859 -1.185227 0.263333 
0.992767 -4.071597 2.244536 1.497709 1.221318 1.978259 8.719303 -5.666205 -5.933905 0.335804 -1.234691 3.535998 -0.832268 -0.904065 4.017956 -1.856054 -3.964524 2.279509 4.232836 -4.387457 2.430369 2.436130 1.151015 -1.889199 -2.427662 11.302240 -2.494262 -5.076680 5.088221 1.867780 0.781092 2.567721 -4.891492 0.344766 -5.865122 -2.058899 1.606447 -0.215865 1.277368 -0.324507 -0.202924 1.358241 -2.684332 -0.812976 -3.291662 -0.652961 -0.514096 -0.269318 2.046031 0.961263 1.199660 -1.185227 0.290000 
0.992767 -4.071597 0.321453 1.504244 -0.708675 0.274645 8.719303 -6.097650 -5.156812 0.521646 -0.838719 4.110823 -1.984427 -0.481794 4.017956 -1.856054 -4.234089 0.858700 4.169289 -4.387457 2.430369 1.081759 1.151015 -1.889199 -2.427662 9.068069 -2.295212 -2.029503 6.678049 1.757565 1.428617 2.567721 -4.939437 -0.943989 -5.195215 -2.144572 -2.325908 1.275695 1.216813 0.405230 -1.688205 -0.248738 -2.252128 -2.550659 -0.184634 -0.794176 -0.514096 -0.269318 1.863192 0.767072 -0.545859 -1.185227 0.286667 
-0.005047 -2.611221 0.009875 1.504244 -0.708675 1.978259 8.719303 -6.042548 -6.239926 0.335804 -1.234691 4.863336 -0.550714 0.347732 4.885795 -3.883343 -4.234089 1.662802 3.246722 -4.387457 2.430369 1.081759 1.151015 -1.889199 -2.427662 11.302240 -0.586744 -2.029503 5.102030 1.757565 1.428617 2.567721 -4.939437 -0.943989 -6.778900 -1.394786 0.297734 -2.319747 0.928935 0.613379 0.974281 1.783565 -1.404588 -0.448289 -0.184634 -1.847080 0.549978 -0.269318 2.046031 0.961263 1.199660 -0.218742 0.206667 
-0.005047 -2.784167 2.244536 1.497709 0.303095 1.060158 8.346103 -4.808738 -6.239926 0.521646 -0.838719 4.110823 -1.571841 -0.481794 2.321149 -1.856054 -4.234089 1.662802 4.169289 -4.387457 2.430369 0.847382 1.663587 -1.889199 -2.514086 8.959581 -2.494262 -2.091956 5.088221 1.478989 1.895143 2.567721 -4.891492 -1.500814 -5.159258 -2.183447 1.226089 -0.879540 0.943999 0.049583 -1.688205 1.350911 -1.404588 -0.448289 -0.184634 -1.241996 -0.514096 -0.269318 2.021037 1.025351 0.979034 -0.218742 0.266667 
