Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;1
7;3
8;3
9;3
10;3
11;4
12;1
13;3
14;3
15;4
16;1
17;1
18;3
19;2
20;4
21;1
22;1
23;3
24;2
25;4
26;1
27;1
28;3
29;2
30;4
31;1
32;1
33;3
34;2
35;4
36;1
37;1
38;3
39;2
40;4
41;1
42;1
43;3
44;2
45;4
46;1
47;1
48;3
49;2
50;4
51;1
52;1
53;3
54;2
55;4
56;1
57;1
58;3
59;2
60;4
61;1
62;1
63;3
64;2
65;4
66;1
67;1
68;3
69;2
70;4
71;1
72;1
73;3
74;2
75;4
76;1
77;1
78;3
79;2
80;4
81;1
82;1
83;3
84;2
85;4
86;1
87;1
88;3
89;3
90;3
91;4
92;1
93;3
94;4
95;1
96;3
97;3
98;3
99;3
100;3
101;3
102;3
103;3
104;3
105;4
106;1
107;1
108;3
109;2
110;4
111;1
112;1
113;3
114;2
115;4
116;1
117;1
118;3
119;2
120;4
121;1
122;1
123;3
124;2
125;4
126;1
127;1
128;3
129;2
130;4
131;1
132;1
133;3
134;2
135;4
136;1
137;1
138;3
139;2
140;4
141;1
142;1
143;3
144;2
145;4
146;1
147;1
148;3
149;2
150;4
151;1
152;1
153;3
154;2
155;4
156;1
157;1
158;3
159;2
160;4
161;1
162;1
163;3
164;2
165;4
166;1
167;1
168;3
169;2
170;4
171;1
172;1
173;3
174;2
175;4
176;1
177;1
178;3
179;3
180;3
181;1
182;3
183;4
184;1
185;3
186;3
187;3
188;3
189;3
190;3
191;3
192;3
193;3
194;4
195;1
196;1
197;3
198;2
199;4
200;1
201;1
202;3
203;2
204;4
205;1
206;1
207;3
208;2
209;4
210;1
211;1
212;3
213;2
214;4
215;1
216;1
217;3
218;2
219;4
220;1
221;1
222;3
223;2
224;4
225;1
226;1
227;3
228;2
229;4
230;1
231;1
232;3
233;2
234;4
235;1
236;1
237;3
238;2
239;4
240;1
241;1
242;3
243;2
244;4
245;1
246;1
247;3
248;2
249;4
250;1
251;1
252;3
253;2
254;4
255;1
256;1
257;3
258;2
259;4
260;1
261;1
262;3
263;2
264;4
265;1
266;1
267;3
268;3
269;3
270;4
271;1
272;3
273;4
274;1
275;3
276;3
277;3
278;3
279;3
280;3
281;3
282;3
283;3
284;4
285;1
286;1
287;3
288;2
289;4
290;1
291;1
292;3
293;2
294;4
295;1
296;1
297;3
298;2
299;4
300;-1.83255e-06
