Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;-3.4263,-2.58714,1.4709,1.17071
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-5.75363,-3.72911,0.779381,2.847
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;-7.94015,-3.43624,1.15821,3.3613
3;0.115545,0.826356,-0.635162,0.516813,-0.371454,0.112899,0.962578,0.536128,0.624585,-0.288885,0.476334,0.30688;-8.70521,-4.11583,0.780659,3.55725
4;0.115545,0.833326,-0.763372,0.249863,-0.571798,-0.379421,0.978964,0.536128,0.664668,-0.142288,0.476334,0.602447;-7.37639,-3.23592,1.25967,2.57411
5;-0.39442,0.0445573,-0.782109,-0.19448,-0.505935,-0.70605,0.935282,0.863057,0.731709,-0.665334,-0.175293,0.843353;-6.56609,-4.54036,2.89281,2.45965
6;-0.349114,0.284128,-0.641094,0.103279,0.293286,0.687525,0.723038,0.490006,0.800056,0.0246275,0.041081,0.61796;-10.0717,-4.29559,2.20141,3.70213
7;-0.349114,0.0855306,0.0932734,0.0517138,0.315249,0.674128,0.725961,0.490006,0.762801,-0.470593,0.041081,-0.503345;-8.60423,-5.66483,0.500747,4.62317
8;-0.349114,0.107107,0.116471,0.0517138,0.436064,0.585879,-0.205953,0.490006,0.762801,-0.404669,0.041081,-0.529052;-8.09783,-5.08658,0.748625,3.82604
9;-0.349114,-0.566508,0.241186,0.0517138,0.413137,-0.0263464,-0.239843,0.490006,0.762801,-0.469879,0.041081,-0.653645;-3.65936,-5.2072,0.457163,2.23044
10;-0.349114,-0.58474,0.217992,0.0517138,0.68458,-0.0719637,-0.410618,0.490006,0.762801,-0.4443,0.041081,-0.632185;-3.47887,-4.936,0.84226,1.80567
11;-0.349114,-0.667962,0.471074,0.0517138,0.688114,-0.193414,-0.380543,0.490006,0.762801,-0.584198,0.041081,-0.826896;-2.85968,-5.14916,0.310667,1.81602
12;-0.349114,-0.654341,0.474006,0.0517138,0.709964,-0.211613,-0.658297,0.490006,0.762801,-0.563461,0.041081,-0.828672;-2.76257,-4.98213,0.378162,1.60475
13;-0.0857551,-0.410804,0.360893,0.439278,0.657532,-0.724105,-0.407926,0.695694,0.808299,-0.808117,0.227551,-0.704722;-2.27344,-5.08003,0.147559,1.25835
14;-0.196233,-0.499787,0.583641,-0.31769,0.639503,-0.872414,-0.424288,0.632155,0.755699,-0.732376,0.379417,-0.804466;-1.96038,-4.79391,0.595478,0.998784
15;0.173937,-0.821611,0.407914,-0.137185,0.358432,-0.931644,-0.379325,0.500247,0.785019,-0.930557,-0.352762,-0.864488;2.59637,-4.39875,-0.67296,0.630007
16;-0.0753615,-0.721383,0.167694,0.286348,-0.0703117,-0.987058,-0.798442,0.769726,0.849527,-0.965828,-0.609145,0.0180057;0.020396,-4.4035,-0.0422498,0.771463
