Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.160992,0.178356,-0.419334,-0.0319656,0.0147197,-0.36526,0.416511,0.269076,0.496086,0.150757,0.31648,-0.233564;0.390882,-1.29672,-2.24447,0.82761
1;-0.160992,0.251253,-0.406292,0.151236,-0.16364,0.225678,0.888403,0.269076,0.546421,0.0862003,0.31648,-0.255648;-0.120907,-3.85216,-3.29931,1.73933
2;-0.160992,0.544282,-0.552277,0.151236,-0.133417,0.517958,0.884101,0.269076,0.546421,0.208672,0.31648,0.0231927;-0.681329,-4.0811,-3.5809,0.984447
3;-0.160992,0.541842,-0.529445,0.151236,-0.294803,0.542096,0.924434,0.269076,0.546421,0.169916,0.31648,-0.0250304;-0.794601,-4.72883,-3.79934,1.00207
4;-0.160992,0.564364,-0.642098,0.151236,-0.290084,0.55564,0.919161,0.269076,0.546421,0.278884,0.31648,0.228418;-0.924336,-4.4664,-3.62552,0.852855
5;-0.160992,0.561465,-0.639126,0.151236,-0.30312,0.575202,0.942144,0.269076,0.546421,0.262084,0.31648,0.221267;-0.937694,-4.60629,-3.6785,0.917357
6;0.115545,0.840608,-0.731183,0.516813,-0.375144,0.172423,0.971223,0.536128,0.624585,-0.18886,0.476334,0.528402;0.798128,-4.47921,-4.83542,0.699233
7;-0.349114,0.360055,-0.551367,-0.44657,-0.145628,0.229588,0.906432,0.490006,0.767713,-0.0592531,0.041081,0.472256;-1.82551,-3.2638,-3.71821,1.33559
8;-0.349114,0.245086,-0.358547,0.0517138,0.204228,0.732556,0.653957,0.490006,0.762801,-0.192299,0.041081,0.145642;-1.87828,-0.837699,-3.83633,1.91628
9;-0.0857551,0.55068,-0.160809,0.439278,0.267821,0.203141,0.689454,0.695694,0.808299,-0.706801,0.227551,-0.0694047;0.30391,-1.40733,-4.85659,1.69757
10;0.0298539,0.239694,0.677448,-0.263082,-0.210054,-0.704117,-0.173005,0.332413,0.810514,-0.861601,0.0366957,-0.491101;-0.343694,-2.33535,-2.8189,0.0882841
11;-0.186154,-0.781021,-0.0915459,-0.0391695,-0.526674,-0.978438,-0.903918,0.719084,0.770862,-0.891702,-0.492827,0.542052;-1.0319,7.6883,-2.20781,1.14405
12;0.173937,-0.914706,-0.670901,-0.148493,0.50981,-0.970651,-0.25428,0.500247,0.793444,-0.736648,-0.352762,0.500716;1.7757,8.30751,-1.6941,3.40832
13;0.147985,-0.601772,-0.466224,-0.296397,0.571841,-0.947069,0.951782,0.597271,0.499897,-0.661848,0.27355,-0.836015;3.4222,0.322163,-3.03216,4.70041
14;0.147985,0.403344,-0.412803,-0.269053,0.40401,-0.670481,0.974819,0.597271,0.518369,-0.670752,0.27355,-0.863459;2.82797,-2.52544,-4.40926,2.03919
15;0.173937,0.0876006,0.179627,-0.487124,-0.241357,-0.801131,0.77135,0.500247,0.781553,-0.926157,-0.352762,-0.732924;1.28537,-3.3497,-4.34902,1.97612
16;0.173937,-0.20997,-0.468119,-0.509464,-0.0374545,-0.879847,-0.487349,0.500247,0.771657,-0.80234,-0.352762,0.0946397;0.615827,5.24477,-2.90451,0.657376
17;0.147985,-0.702442,-0.796775,-0.296397,0.154766,-0.964154,0.911887,0.597271,0.499897,-0.371329,0.27355,-0.322476;2.92603,0.564408,-2.8369,4.39496
18;0.147985,0.376121,-0.708629,-0.269053,0.460898,-0.638024,0.990814,0.597271,0.518369,-0.512828,0.27355,-0.565698;2.87808,-1.50634,-4.23915,2.08793
19;0.173937,0.100357,0.237718,-0.487124,-0.218471,-0.77863,0.901183,0.500247,0.781553,-0.936539,-0.352762,-0.77222;1.34219,-4.08374,-4.42467,2.19379
20;0.173937,-0.108242,-0.448816,-0.509464,-0.0434488,-0.856016,-0.552444,0.500247,0.771657,-0.805244,-0.352762,0.0583336;0.521289,5.24197,-3.00821,0.272255
21;0.147985,-0.728012,-0.799101,-0.296397,0.0859773,-0.967574,0.906749,0.597271,0.499897,-0.365538,0.27355,-0.313879;2.86292,0.470131,-2.84985,4.40373
22;0.147985,0.372567,-0.743335,-0.269053,0.474891,-0.639334,0.990879,0.597271,0.518369,-0.477066,0.27355,-0.486445;2.85714,-1.37789,-4.15906,2.077
23;0.173937,0.100409,0.251767,-0.487124,-0.21621,-0.774333,0.910739,0.500247,0.781553,-0.93827,-0.352762,-0.78108;1.3359,-4.16706,-4.42829,2.21283
24;0.173937,-0.100636,-0.446886,-0.509464,-0.0428811,-0.854179,-0.567272,0.500247,0.771657,-0.805144,-0.352762,0.0547374;0.506497,5.28681,-3.00965,0.226199
25;0.147985,-0.733571,-0.798882,-0.296397,0.0808007,-0.968292,0.90622,0.597271,0.499897,-0.365658,0.27355,-0.314695;2.85966,0.470729,-2.84802,4.41428
26;0.147985,0.3722,-0.745798,-0.269053,0.477904,-0.639596,0.990873,0.597271,0.518369,-0.474267,0.27355,-0.480114;2.85699,-1.36359,-4.15077,2.0775
27;0.173937,0.100404,0.254779,-0.487124,-0.215994,-0.773997,0.911383,0.500247,0.781553,-0.938559,-0.352762,-0.782948;1.33406,-4.17922,-4.42796,2.21398
28;0.173937,-0.100123,-0.446701,-0.509464,-0.0428303,-0.854068,-0.570404,0.500247,0.771657,-0.805057,-0.352762,0.0543933;0.503706,5.2991,-3.0085,0.219251
29;0.147985,-0.734733,-0.798862,-0.296397,0.0804496,-0.968441,0.906169,0.597271,0.499897,-0.365668,0.27355,-0.314768;2.8596,0.472507,-2.84702,4.41705
30;0.147985,0.372165,-0.745965,-0.269053,0.478533,-0.639621,0.990872,0.597271,0.518369,-0.474076,0.27355,-0.479682;2.85735,-1.36151,-4.14985,2.07784
31;0.173937,0.100404,0.255407,-0.487124,-0.215973,-0.773975,0.911426,0.500247,0.781553,-0.938613,-0.352762,-0.783336;1.33365,-4.18141,-4.42781,2.21402
32;0.173937,-0.100089,-0.446683,-0.509464,-0.0428267,-0.854063,-0.571055,0.500247,0.771657,-0.805033,-0.352762,0.0543602;0.503144,5.30185,-3.00817,0.217989
33;0.147985,-0.734974,-0.798861,-0.296397,0.0804256,-0.968471,0.906165,0.597271,0.499897,-0.365668,0.27355,-0.314773;2.85963,0.472981,-2.84677,4.41767
34;0.147985,0.372161,-0.745976,-0.269053,0.478663,-0.639623,0.990872,0.597271,0.518369,-0.474063,0.27355,-0.479653;2.85745,-1.36115,-4.14972,2.07792
35;0.173937,0.100404,0.255537,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938624,-0.352762,-0.783417;1.33357,-4.18184,-4.42778,2.21402
36;0.173937,-0.100086,-0.446682,-0.509464,-0.0428265,-0.854064,-0.57119,0.500247,0.771657,-0.805027,-0.352762,0.0543569;0.503029,5.30243,-3.00809,0.21774
37;0.147985,-0.735024,-0.79886,-0.296397,0.0804239,-0.968478,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473085,-2.84672,4.4178
38;0.147985,0.372161,-0.745977,-0.269053,0.47869,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36108,-4.1497,2.07793
39;0.173937,0.100404,0.255564,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938626,-0.352762,-0.783433;1.33355,-4.18193,-4.42777,2.21401
40;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571218,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.503005,5.30255,-3.00807,0.217689
41;0.147985,-0.735034,-0.79886,-0.296397,0.0804238,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473107,-2.84671,4.41783
42;0.147985,0.372161,-0.745977,-0.269053,0.478696,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
43;0.173937,0.100404,0.255569,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783437;1.33354,-4.18195,-4.42777,2.21401
44;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571224,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.503,5.30258,-3.00807,0.217678
45;0.147985,-0.735036,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473112,-2.84671,4.41783
46;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
47;0.173937,0.100404,0.25557,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783437;1.33354,-4.18195,-4.42777,2.21401
48;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30258,-3.00807,0.217676
49;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473112,-2.84671,4.41783
50;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
51;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783437;1.33354,-4.18195,-4.42777,2.21401
52;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30259,-3.00807,0.217676
53;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473113,-2.84671,4.41783
54;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
55;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783437;1.33354,-4.18195,-4.42777,2.21401
56;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30259,-3.00807,0.217676
57;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473113,-2.84671,4.41783
58;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
59;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783437;1.33354,-4.18195,-4.42777,2.21401
60;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30259,-3.00807,0.217676
61;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473113,-2.84671,4.41783
62;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
63;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783438;1.33354,-4.18195,-4.42777,2.21401
64;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30259,-3.00807,0.217676
65;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473113,-2.84671,4.41783
66;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
67;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783438;1.33354,-4.18195,-4.42777,2.21401
68;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30259,-3.00807,0.217676
69;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473113,-2.84671,4.41783
70;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
71;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783438;1.33354,-4.18195,-4.42777,2.21401
72;0.173937,-0.100086,-0.446681,-0.509464,-0.0428265,-0.854064,-0.571225,0.500247,0.771657,-0.805026,-0.352762,0.0543566;0.502999,5.30259,-3.00807,0.217676
73;0.147985,-0.735037,-0.79886,-0.296397,0.0804237,-0.968479,0.906164,0.597271,0.499897,-0.365668,0.27355,-0.314774;2.85964,0.473113,-2.84671,4.41783
74;0.147985,0.372161,-0.745977,-0.269053,0.478697,-0.639623,0.990872,0.597271,0.518369,-0.474062,0.27355,-0.479651;2.85747,-1.36106,-4.14969,2.07794
75;0.173937,0.100404,0.255571,-0.487124,-0.215971,-0.773973,0.911429,0.500247,0.781553,-0.938627,-0.352762,-0.783438;1.33354,-4.18195,-4.42777,2.21401
