Passo;A  o
0;3
1;0
2;3
3;1
4;3
5;0
6;4
7;4
8;0
9;3
10;3
11;3
12;0
13;4
14;0
15;0
16;3
17;3
18;3
19;2
20;3
21;3
22;3
23;4
24;4
25;0
26;0
27;4
28;4
29;0
30;3
31;1
32;4
33;0
34;3
35;3
36;3
37;4
38;4
39;0
40;3
41;4
42;4
43;0
44;3
45;1
46;4
47;0
48;3
49;1
50;4
51;0
52;3
53;1
54;4
55;0
56;3
57;1
58;4
59;0
60;3
61;1
62;4
63;0
64;3
65;1
66;4
67;0
68;3
69;3
70;3
71;0
72;4
73;0
74;0
75;3
76;3
77;3
78;2
79;3
80;3
81;3
82;4
83;4
84;0
85;0
86;4
87;4
88;0
89;3
90;1
91;4
92;0
93;3
94;3
95;3
96;4
97;4
98;0
99;3
100;4
101;4
102;0
103;3
104;1
105;4
106;0
107;3
108;1
109;4
110;0
111;3
112;1
113;4
114;0
115;3
116;1
117;4
118;0
119;3
120;1
121;4
122;0
123;3
124;1
125;4
126;0
127;3
128;1
129;4
130;0
131;3
132;1
133;4
134;0
135;3
136;1
137;4
138;0
139;3
140;1
141;4
142;0
143;3
144;1
145;4
146;0
147;3
148;1
149;4
150;0
151;3
152;1
153;4
154;0
155;3
156;1
157;4
158;0
159;3
160;3
161;3
162;4
163;4
164;0
165;3
166;4
167;4
168;0
169;3
170;1
171;4
172;0
173;3
174;1
175;4
176;0
177;3
178;1
179;4
180;0
181;3
182;1
183;4
184;0
185;3
186;1
187;4
188;0
189;3
190;1
191;4
192;0
193;3
194;3
195;3
196;4
197;4
198;0
199;3
200;4
201;4
202;0
203;3
204;1
205;4
206;0
207;3
208;1
209;4
210;0
211;3
212;1
213;4
214;0
215;3
216;1
217;4
218;0
219;3
220;1
221;4
222;0
223;3
224;1
225;4
226;0
227;3
228;1
229;4
230;0
231;3
232;1
233;4
234;0
235;3
236;1
237;4
238;0
239;3
240;1
241;4
242;0
243;3
244;1
245;4
246;0
247;3
248;1
249;4
250;0
251;3
252;1
253;4
254;0
255;3
256;1
257;4
258;0
259;3
260;3
261;3
262;4
263;4
264;0
265;3
266;4
267;4
268;0
269;3
270;1
271;4
272;0
273;3
274;1
275;4
276;0
277;3
278;1
279;4
280;0
281;3
282;1
283;4
284;0
285;3
286;1
287;4
288;0
289;3
290;1
291;4
292;0
293;3
294;3
295;3
296;4
297;4
298;0
299;3
300;0
