Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.478081,-0.0169728,-0.136422,-0.0139705,0.0304054,0.258264,-0.497696,0.431689,0.0636183,0.264985,0.304918,-0.193442,0.308832,-0.00591442,-0.247878,-0.0650042,0.467646,0.0867046,0.357489,-0.192208,0.0736055,0.347483,0.413976,-0.432434,-0.347741,0.249802,-0.131855,0.249081,0.402225,-0.342967,0.47016,-0.467245,-0.323664,0.211319,0.0517924,-0.480394,-0.352368,-0.221302,-0.0298199,0.491944,-0.422948,0.0644207,-0.524131,0.5325,0.0103454,0.0921176,0.246262,0.483964,-0.0819412,0.34877;-1.31081,-2.30308,0.983776,1.06751
1;-0.699923,0.25573,0.253006,0.0295952,0.310911,0.383902,-0.563212,0.269462,0.174197,0.508863,0.32697,0.187298,0.249869,-0.161816,-0.498138,-0.27858,0.305445,0.397322,0.498564,-0.192208,-0.185465,0.505673,0.368563,-0.386501,-0.322155,0.24256,-0.0649845,0.0907862,0.294675,-0.0430009,0.375947,-0.310136,-0.410985,0.443034,0.254061,-0.297655,-0.537124,-0.519198,-0.365349,0.548978,-0.125123,0.230207,-0.686626,0.614204,-0.088675,0.287618,0.261282,0.378504,0.100299,-0.126967;-0.434301,-3.91997,0.902841,2.92036
2;-0.708858,0.270773,0.380756,0.183605,0.201927,0.300906,-0.167327,0.468419,0.113092,0.48081,0.448919,0.196386,0.370021,0.0646259,-0.539667,-0.127933,0.219695,0.504891,0.57568,-0.192208,-0.318574,0.371662,0.500287,-0.129533,-0.410933,0.429902,-0.236183,-0.0664718,0.389969,-0.0475995,0.395652,-0.375321,-0.240369,0.321239,0.219619,-0.203661,-0.371032,-0.295818,-0.413583,0.485802,-0.3423,0.215859,-0.743219,0.463723,0.113056,0.408099,0.255553,0.532832,0.193975,-0.158733;-0.216038,-2.9084,1.52114,2.16535
3;-0.589222,0.708006,0.124685,-0.0404568,-0.00396955,0.613536,-0.460305,-0.0141273,0.207663,0.816905,0.664983,-0.20875,0.538718,-0.34004,-0.0188989,0.131101,0.611063,0.226738,0.798173,-0.420675,-0.703548,-0.143262,0.127354,0.0477695,-0.26109,0.790297,0.157241,-0.541521,0.0937949,-0.359318,0.564325,-0.451094,-0.641428,0.167539,0.226976,-0.503575,-0.49085,-0.720516,-0.380309,0.219923,-0.506812,-0.335671,-0.39535,0.629545,0.226857,0.215213,-0.194572,0.858032,-0.400218,0.148252;-5.58378,-1.98832,1.41678,2.23622
4;-0.57051,0.764175,-0.126436,-0.178343,-0.27887,0.577062,-0.110939,-0.138643,0.464646,0.838937,0.594041,0.0154551,0.487252,-0.488115,-0.582625,-0.0607807,0.615799,0.0137633,0.810413,-0.420675,-0.661708,0.0325096,0.0186292,-0.454587,-0.260926,0.814154,-0.09178,-0.617429,-0.633658,-0.144054,0.63311,-0.520062,-0.545904,0.463164,-0.0131503,-0.479023,-0.018553,-0.792427,-0.433756,0.637819,-0.570713,-0.467726,-0.625307,0.553167,-0.165739,0.28684,-0.207347,0.546474,-0.346766,0.0950537;-4.73173,-1.81383,1.04989,3.97203
5;-0.566075,0.140363,0.411105,-0.477024,-0.783539,0.544295,0.0765132,0.557102,0.759525,0.108665,-0.0699113,-0.303896,0.577608,0.329659,-0.348234,0.377607,0.116932,0.731924,0.635776,-0.486693,-0.722653,-0.396431,-0.615097,-0.0576347,-0.893556,0.952099,0.351768,-0.29447,-0.303771,0.689905,0.734521,-0.726334,-0.790886,0.217155,-0.0291464,-0.674399,0.603141,-0.183502,-0.716937,0.541807,-0.285768,0.0946597,0.175,-0.0704539,-0.348735,-0.599303,-0.414352,-0.380061,-0.678473,0.404684;-4.89639,-1.19361,2.65712,4.15144
6;-0.849349,-0.380316,0.423783,0.235613,-0.586418,-0.0803922,0.147096,0.595236,0.602844,-0.275818,-0.024648,-0.36184,0.296608,0.399105,0.562388,0.56251,0.0978084,0.597738,0.910698,-0.256383,-0.442207,-0.363763,-0.393399,0.865813,-0.707303,0.97802,0.850321,-0.113246,0.665437,0.858619,0.697594,-0.0865437,-0.963787,0.131476,-0.279525,-0.882154,0.37529,-0.24383,-0.817679,0.756604,-0.377516,-0.0696673,0.443343,-0.155256,-0.792233,-0.770007,-0.707281,-0.101693,-0.776358,0.647631;-3.84842,-1.26676,1.17262,1.88069
7;-0.990689,0.335738,0.792306,0.106743,-0.659421,0.00228993,-0.184629,0.158628,0.538927,0.230531,-0.280964,-0.588591,0.323765,0.287351,0.525579,0.393192,-0.0124808,0.652519,0.958624,-0.576414,-0.447884,-0.345387,0.135302,0.955781,0.44951,0.989339,0.912891,0.412433,0.665223,0.734973,0.758393,-0.144024,-0.944877,0.0230868,0.20957,-0.937914,-0.267433,-0.558303,-0.530212,0.432227,-0.293391,0.171428,-0.0658763,0.0595348,-0.959351,-0.593311,-0.860429,-0.45436,-0.83635,0.36123;-2.37056,-4.2426,1.26676,2.5775
8;-0.993519,0.253743,0.774237,0.133874,-0.835754,-0.00957204,0.239291,0.366879,0.507414,0.0751305,0.0687523,-0.0394431,0.436194,0.384717,0.730867,0.486104,-0.108651,0.831826,0.970895,-0.576414,-0.725887,-0.446784,0.0609017,0.934638,0.253511,0.990629,0.80135,-0.12678,0.700456,0.520943,0.893968,-0.307413,-0.953822,0.0986227,0.281361,-0.933627,-0.136713,-0.546417,-0.707156,0.577285,-0.272235,0.104808,-0.231467,0.247066,-0.960283,-0.470788,-0.835259,-0.230851,-0.704179,0.13297;-3.04256,-2.37032,2.01504,0.618489
9;-0.925753,0.238329,-0.127467,-0.247904,-0.272373,0.122508,-0.297965,-0.500784,0.60595,0.270161,0.195681,-0.416619,0.866653,-0.165023,0.428903,0.43625,0.584768,0.742698,0.810394,-0.661693,-0.496932,-0.475218,-0.276336,0.100396,0.298335,0.967047,0.777578,-0.617946,-0.0157548,0.120484,0.813327,-0.138388,-0.693233,0.0647272,0.824446,-0.369346,0.20525,-0.231817,-0.192142,0.37928,-0.650721,-0.389774,-0.547438,0.175781,-0.436411,-0.0706091,0.034633,0.54664,-0.533752,0.305124;-6.15876,-4.55944,0.614263,2.37564
10;-0.871964,0.330496,0.282854,0.100015,-0.797555,-0.20525,0.346081,-0.135029,0.540258,0.543107,0.363251,-0.283329,0.406866,0.0011858,-0.117868,0.00747633,0.0252067,0.797961,0.819131,-0.482574,-0.736577,-0.664728,-0.0599771,0.394897,-0.33644,0.938604,0.841748,-0.740839,0.138465,0.654977,0.465547,0.0814218,-0.84689,0.438266,0.0838108,-0.845401,0.229344,-0.779773,-0.576701,0.280997,0.116299,-0.117415,-0.401446,0.387191,-0.451258,-0.518254,-0.211495,-0.369207,-0.578462,0.319406;-4.29298,-4.63868,1.22218,1.84797
11;-0.977692,0.545483,0.654878,0.0625066,-0.894617,-0.222381,0.232202,0.427717,-0.0270452,0.552433,0.116895,0.0741806,0.547208,0.0834521,-0.602132,0.277209,0.121729,0.797551,0.940065,-0.726454,-0.853072,-0.231333,0.374168,0.904528,-0.0825619,0.958934,0.713865,-0.46881,0.601304,0.49394,0.875794,0.148095,-0.835805,0.227576,-0.0839898,-0.922313,0.108741,-0.659123,-0.150307,-0.0618838,-0.0483381,-0.0471914,-0.523722,0.188552,-0.865886,-0.366033,-0.719592,0.0354536,-0.745874,0.154349;-4.68605,-4.56739,3.00788,1.32469
