Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.342236,-0.454343,-0.210457,0.358747,0.404591,0.175747,0.0201278,0.336695,-0.177696,0.525749,0.503507,0.143335,-0.476585,-0.354267,-0.0783318,-0.132638,0.210576,0.139605,0.019897,-0.314005,0.483347,0.463048,0.51461,-0.00325067,-0.357393;1.98016,2.08317,3.01161,5.84068
1;-0.133034,-0.454343,0.122454,0.211413,0.404591,0.824123,-0.142959,0.311483,-0.178644,0.573774,0.789503,0.143335,-0.200483,-0.484434,-0.0783318,-0.50164,0.669294,0.168545,-0.0372621,-0.139338,0.690726,0.685121,0.515779,0.282865,0.0310572;-0.265247,3.29953,2.25728,4.5707
2;-0.36069,-0.454343,0.389037,0.234355,0.404591,0.907917,-0.201437,0.442387,-0.0941411,0.618082,0.883304,0.143335,-0.220536,-0.166725,-0.0783318,-0.63634,0.69825,0.170228,-0.182105,-0.3772,0.568276,0.745485,0.553238,0.200214,0.221547;-0.684122,4.13521,0.676775,3.29912
3;-0.419495,-0.454343,0.319433,0.235324,0.404591,0.88319,-0.0570244,0.399354,-0.118747,0.652137,0.896584,0.143335,-0.27147,-0.054017,-0.0783318,-0.667654,0.723085,0.178468,-0.233449,-0.477448,0.473027,0.578381,0.660408,0.200436,0.271122;-0.38846,2.14593,0.143593,3.41086
4;-0.298536,-0.454343,0.32002,0.240217,0.404591,0.902791,-0.00488692,0.393859,-0.118681,0.606243,0.869147,0.143335,-0.219153,-0.158237,-0.0783318,-0.575445,0.740988,0.171236,-0.25346,-0.50158,0.444145,0.502502,0.694328,0.227427,0.131172;-0.0804412,1.31816,1.13535,3.13907
5;-0.233818,-0.454343,0.346433,0.225588,0.404591,0.902689,-0.0531056,0.412685,-0.11066,0.590109,0.85664,0.143335,-0.201108,-0.041508,-0.0783318,-0.527819,0.716622,0.170023,-0.219411,-0.451135,0.485945,0.572974,0.704886,0.195369,0.0654779;-0.514252,2.33011,1.57138,2.73231
6;-0.59553,-0.35705,0.0368506,0.521249,0.377665,0.958276,0.0461925,0.45393,-0.104343,0.153557,0.680284,0.154934,0.00842144,-0.0984041,-0.301279,-0.781353,0.887339,-0.269161,0.297913,-0.125101,0.8127,0.744631,0.728473,0.0879285,-0.0818217;-2.69089,5.93401,-3.33778,2.26813
7;-0.65058,-0.343918,-0.0981045,0.229526,0.672235,0.89294,0.0197855,0.589987,-0.465753,0.350557,0.772663,0.249426,-0.263115,-0.191531,-0.294737,-0.676263,0.471145,-0.0764954,0.265548,-0.634952,0.34216,0.359884,-0.220341,-0.640174,-0.29014;-1.88398,7.06537,3.32654,4.47597
8;0.132216,-0.634736,-0.639202,0.558983,0.239804,0.945498,0.465352,-0.0791799,0.0628054,0.508946,0.727135,-0.409638,0.111302,-0.0908684,0.354982,-0.502585,0.205075,0.64948,-0.421992,-0.480512,-0.0229286,0.458629,0.19961,-0.199912,0.231155;-0.598535,-9.19882,-4.47079,3.79787
9;0.0580028,-0.634736,-0.153874,0.456045,0.239804,0.970812,0.501076,-0.805136,0.193017,0.19955,0.799599,-0.409638,-0.784544,-0.247839,0.354982,-0.5662,0.36919,0.606393,-0.381239,-0.100772,0.860164,0.379667,0.756148,-0.0198034,0.311103;-3.62086,-7.65442,-6.71899,1.54636
10;-0.252745,-0.54951,-0.242958,0.442447,0.558223,0.887447,0.480224,-0.846815,-0.101451,-0.277308,0.56402,-0.313754,-0.866897,0.281967,0.144853,-0.527798,0.159342,0.350983,0.153371,-0.239657,0.848554,0.319452,0.494656,-0.742197,-0.312521;-6.13861,-0.462803,-5.2691,-0.243706
11;0.0680175,-0.835079,-0.89124,0.404823,0.672886,0.877182,0.82591,-0.809502,-0.584862,-0.122431,0.479478,-0.405335,-0.777234,-0.184326,0.0213769,-0.8082,-0.0841668,0.622118,0.612798,-0.264136,0.737664,-0.131252,-0.0898258,-0.784111,-0.676455;-6.28055,-5.08946,-1.34813,0.999342
12;0.533229,-0.937478,-0.856004,0.690297,0.441315,0.77761,0.380328,-0.900861,-0.0915578,-0.552401,-0.159587,-0.589379,-0.912304,-0.758316,-0.339536,-0.79492,0.0172016,0.79336,0.733175,-0.406053,0.780637,0.332491,-0.683783,-0.470607,-0.572245;-5.46261,-0.929743,-6.32824,0.154294
13;0.314251,-0.937478,-0.715848,0.564219,0.441315,0.648066,0.133798,-0.770968,0.00259407,-0.412954,0.174013,-0.589379,-0.983708,-0.774813,-0.339536,-0.905753,-0.438173,0.78812,0.746929,-0.177854,0.935323,0.712616,-0.748691,-0.566739,-0.240482;-6.47784,1.99718,-5.96507,0.877324
14;0.17771,-0.870785,-0.645195,0.0705383,0.405586,0.879224,0.565214,-0.505985,-0.259408,0.34111,0.854539,-0.493357,-0.933387,-0.8811,0.241752,-0.897716,-0.346833,0.763074,-0.0120436,0.137854,0.971384,0.797965,-0.322443,-0.39798,0.0970343;-5.90638,-2.42961,0.594781,4.52519
