Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.193805,-0.505253,0.513863,-0.015988,-0.376309,-0.509778,-0.417233,-0.0955994,-0.144787,-0.112649,0.00667823,0.236394,0.279047,0.41642,-0.0954715,0.404649,0.30995,-0.123006,-0.189791,0.164638,-0.120308,0.198242,0.213094,0.250056,-0.210115;-0.685837,-1.90512,-2.33475,-0.528238
1;0.605946,-0.505253,0.503247,0.185118,-0.407607,-0.415984,-0.607561,-0.4774,-0.129126,-0.0823996,0.00667823,0.542654,0.279047,0.345589,-0.430456,0.296184,0.0687002,-0.0148086,-0.189151,-0.00352222,-0.119629,-0.0313076,0.216413,0.250056,-0.328908;-2.06754,-2.44789,-3.68219,-0.564739
2;0.700421,-0.505253,0.505865,0.203206,-0.373348,-0.415984,-0.700692,-0.526977,0.132882,-0.0147007,0.00667823,0.561688,0.279047,0.346,-0.422657,0.288276,0.0682429,-0.421994,-0.189151,-0.349035,0.222541,0.148328,0.209346,0.250056,-0.34011;-0.0179689,-1.91523,-1.70075,-0.797233
3;0.695523,-0.505253,0.506051,0.350971,-0.366217,-0.415984,-0.719285,-0.347311,0.0531871,0.00162377,0.00667823,0.538272,0.279047,0.534733,-0.425912,-0.0300167,-0.161843,-0.446445,-0.189151,-0.419476,0.245041,0.148663,0.253496,0.250056,-0.618064;-0.272679,-1.73802,-1.68725,-0.0821137
4;0.695665,-0.505253,0.51247,0.360662,-0.4865,-0.415984,-0.718346,-0.437267,0.0416602,0.00111245,0.00667823,0.531044,0.279047,0.545715,-0.416633,0.0909436,-0.176637,-0.256269,-0.189151,-0.415936,0.265908,0.311456,0.226593,0.250056,-0.676438;-0.758402,-1.51166,-1.18014,0.408649
5;0.693276,-0.505253,0.510016,0.414348,-0.485428,-0.415984,-0.718373,-0.450337,-0.0430841,0.00124535,0.00667823,0.610215,0.279047,0.555736,-0.426673,0.0845351,-0.190287,-0.29988,-0.189151,-0.416039,0.262356,0.32143,0.223734,0.250056,-0.578712;-0.82104,-1.68876,-1.81605,0.487016
6;0.424655,-0.796697,0.569646,0.00914359,-0.111898,-0.773456,-0.893771,-0.668453,-0.149497,0.0053177,0.284569,0.140275,0.450973,0.705847,-0.363837,0.297861,-0.0422306,-0.266484,0.0315644,-0.751027,0.512991,0.139542,0.493238,0.586584,-0.256363;2.8418,-2.9532,0.395418,1.49492
7;0.926636,-0.219997,0.2202,0.324706,-0.684466,-0.045631,-0.324708,-0.595101,0.330078,-0.322614,0.106685,-0.0102899,0.53163,0.493471,-0.152332,-0.607657,-0.845437,-0.469931,-0.196315,-0.148998,-0.522118,0.322557,-0.268975,0.470879,-0.323672;-2.57475,-2.60455,0.214006,1.15878
8;0.778989,-0.219997,0.332968,-0.599284,-0.693678,-0.125672,-0.529389,0.330144,0.176463,-0.239326,0.106685,0.604339,0.53163,-0.171158,-0.0652736,0.716524,-0.0876403,-0.450861,-0.213248,-0.529601,-0.485775,0.733506,-0.0146193,0.470879,-0.599231;-1.19971,-6.54928,2.26309,5.7276
9;0.823609,-0.758256,0.390379,-0.368942,0.0182293,-0.610576,-0.947617,0.246739,-0.49393,-0.510487,0.267891,0.747862,0.767007,0.0446113,-0.372011,0.695773,0.306934,-0.502681,-0.59803,-0.854676,-0.194823,-0.37283,0.63524,0.848008,0.846186;1.79921,-11.6813,-4.7616,1.96785
10;0.949108,-0.758256,0.313522,-0.147451,-0.161708,-0.467648,-0.962632,-0.626416,0.0807462,-0.50626,0.267891,0.130009,0.767007,0.240395,-0.263056,0.181903,-0.290456,-0.548988,-0.587643,-0.86486,-0.300491,-0.596263,0.584231,0.848008,0.781565;2.7321,-10.6801,-2.32483,-0.239512
