Passo;A  o
0;2
1;3
2;3
3;3
4;0
5;3
6;3
7;3
8;0
9;3
10;0
11;3
12;3
13;2
14;2
15;3
16;0
17;0
18;3
19;0
20;3
21;0
22;3
23;3
24;3
25;3
26;3
27;0
28;3
29;0
30;3
31;3
32;2
33;2
34;3
35;0
36;0
37;3
38;0
39;3
40;0
41;3
42;3
43;3
44;3
45;4
46;0
47;3
48;0
49;3
50;3
51;2
52;2
53;3
54;0
55;0
56;3
57;4
58;0
59;3
60;0
61;3
62;3
63;2
64;2
65;3
66;0
67;0
68;3
69;4
70;0
71;3
72;0
73;3
74;3
75;2
76;2
77;3
78;0
79;0
80;3
81;4
82;0
83;3
84;0
85;3
86;3
87;2
88;2
89;3
90;0
91;0
92;3
93;4
94;0
95;3
96;0
97;3
98;3
99;2
100;2
101;3
102;0
103;0
104;3
105;4
106;0
107;3
108;3
109;0
110;3
111;3
112;0
113;3
114;0
115;3
116;3
117;2
118;2
119;3
120;0
121;0
122;3
123;0
124;3
125;0
126;3
127;3
128;2
129;2
130;3
131;0
132;0
133;3
134;0
135;3
136;0
137;3
138;3
139;3
140;4
141;0
142;3
143;0
144;3
145;3
146;2
147;2
148;3
149;0
150;0
151;3
152;4
153;0
154;3
155;0
156;3
157;3
158;2
159;2
160;3
161;0
162;0
163;3
164;4
165;0
166;3
167;0
168;3
169;3
170;2
171;2
172;3
173;0
174;0
175;3
176;4
177;0
178;3
179;0
180;3
181;3
182;2
183;2
184;3
185;0
186;0
187;3
188;4
189;0
190;3
191;0
192;3
193;3
194;2
195;2
196;3
197;0
198;0
199;3
200;4
201;0
202;3
203;0
204;3
205;3
206;3
207;3
208;0
209;3
210;0
211;3
212;3
213;2
214;2
215;3
216;0
217;0
218;3
219;0
220;3
221;0
222;3
223;3
224;3
225;3
226;3
227;0
228;3
229;0
230;3
231;3
232;2
233;2
234;3
235;0
236;0
237;3
238;0
239;3
240;0
241;3
242;3
243;2
244;2
245;3
246;0
247;0
248;3
249;0
250;3
251;0
252;3
253;3
254;2
255;2
256;3
257;0
258;0
259;3
260;0
261;3
262;0
263;3
264;3
265;2
266;2
267;3
268;0
269;0
270;3
271;0
272;3
273;0
274;3
275;3
276;3
277;3
278;3
279;0
280;3
281;0
282;3
283;3
284;2
285;2
286;3
287;0
288;0
289;3
290;0
291;3
292;0
293;3
294;3
295;3
296;3
297;4
298;0
299;3
300;0.167831
