Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.00684555,0.499881,0.404844,-0.494568,-0.172071,-0.459771,-0.179761,-0.42607,-0.0848985,-0.487155,-0.0309989,-0.409593;-4.07363,-3.75584,0.72795,-0.0313854
1;-0.00684555,0.525487,0.445419,-0.315809,-0.0635666,-0.459771,-0.464523,-0.397831,0.261762,-0.639255,0.105169,-0.41149;-7.95976,-5.03751,0.220746,-0.0798306
2;-0.00684555,0.415325,0.445603,-0.468211,0.109586,-0.459771,-0.368703,-0.397701,0.294411,-0.599249,0.429384,-0.422983;-6.46124,-5.2477,0.0981938,0.281063
3;-0.00684555,0.404208,0.446717,-0.667506,0.0515403,-0.459771,-0.450987,-0.396912,0.294557,-0.61307,0.365093,-0.424058;-6.94277,-6.35785,0.488664,0.291028
4;-0.00684555,0.404158,0.446821,-0.609992,0.101423,-0.459771,-0.547933,-0.396838,0.295444,-0.601224,0.427137,-0.424063;-6.99788,-6.75715,0.256075,0.235301
5;-0.00684555,0.403855,0.446821,-0.592752,0.159527,-0.459771,-0.521251,-0.396838,0.295526,-0.586919,0.495523,-0.424092;-6.56617,-6.59851,0.13695,0.260217
6;-0.00684555,0.403826,0.446824,-0.631315,0.143627,-0.459771,-0.513045,-0.396836,0.295527,-0.590894,0.477323,-0.424095;-6.61134,-6.66754,0.232345,0.272586
7;-0.00684555,0.403826,0.446824,-0.627795,0.138723,-0.459771,-0.531267,-0.396836,0.295529,-0.59211,0.471637,-0.424095;-6.70355,-6.75517,0.226487,0.260134
8;-0.00684555,0.403825,0.446824,-0.617895,0.149605,-0.459771,-0.529624,-0.396836,0.295529,-0.589405,0.484212,-0.424095;-6.63817,-6.72215,0.191779,0.260695
9;-0.00684555,0.403825,0.446824,-0.623477,0.148625,-0.459771,-0.52498,-0.396836,0.295529,-0.58965,0.483086,-0.424095;-6.6253,-6.71363,0.204928,0.264719
10;-0.00684555,0.403825,0.446824,-0.625,0.145854,-0.459771,-0.527602,-0.396836,0.295529,-0.59034,0.479896,-0.424095;-6.64983,-6.73123,0.211056,0.263054
11;-0.00684555,0.403825,0.446824,-0.622663,0.147419,-0.459771,-0.528316,-0.396836,0.295529,-0.58995,0.481699,-0.424095;-6.64414,-6.72882,0.204108,0.262328
12;-0.424259,0.0746821,0.347206,-0.860192,0.372006,-0.758888,-0.674903,-0.0594236,0.519152,-0.0833069,0.78648,-0.245898;-8.05474,-7.73849,-0.47728,0.063776
13;-0.424259,-0.0166877,0.328111,-0.917563,0.47084,-0.758888,-0.750465,-0.0352289,0.452859,-0.219238,0.850244,-0.54195;-7.6131,-8.61757,-0.471956,0.433971
14;0.522018,-0.17373,0.0543373,-0.680557,0.84637,-0.512417,-0.190085,0.65893,-0.0552898,-0.783328,0.201627,0.0756585;4.63401,-6.87901,-0.110434,-0.305744
15;-0.787116,-0.344452,0.0963875,-0.88296,0.394029,-0.733828,-0.65829,0.449957,0.492508,-0.515732,0.00430633,0.427216;-10.25,-10.4659,-0.799805,-0.595428
16;-0.454376,-0.573715,0.100481,-0.772453,0.788535,-0.64331,-0.538013,0.821959,-0.0215999,-0.647439,0.193244,-0.411207;-2.09472,-9.32395,-0.546803,-0.00539782
17;-0.454376,-0.415847,0.19952,-0.662139,0.748475,-0.64331,-0.485042,0.83373,-0.0180308,-0.632768,-0.0584544,-0.138995;-2.59449,-8.97375,-0.408096,-0.639711
18;-0.00684555,0.505395,0.418804,-0.153787,0.154527,-0.459771,-0.545488,-0.381276,0.0886833,-0.660283,0.377967,-0.670698;-5.76992,-4.98371,-0.437692,0.141709
19;-0.00684555,0.472168,0.470376,-0.445205,0.158074,-0.459771,-0.274435,-0.37977,0.273067,-0.587285,0.447996,-0.417261;-5.82023,-4.61838,0.106134,0.216259
20;-0.0612555,-0.00516444,0.298016,-0.626791,0.150406,-0.683785,-0.152322,-0.0345723,0.231115,-0.772768,0.138846,0.0989342;-4.81076,-6.13967,-0.0870676,0.171693
21;-0.0612555,0.0120026,0.240122,-0.529799,0.0809406,-0.683785,-0.265016,-0.071477,0.0848308,-0.828838,0.018559,0.0556676;-4.56623,-6.4664,-0.282974,0.114196
22;-0.467887,-0.274315,0.13092,-0.704991,0.372794,-0.869921,-0.415205,0.284269,0.295977,-0.511519,0.546891,0.257314;-5.67789,-7.57558,-1.27912,0.103829
23;-0.787116,-0.46438,0.0745767,-0.941033,0.556239,-0.733828,-0.667192,0.509306,0.541419,-0.620415,0.296664,-0.362951;-10.2664,-10.0362,-0.66103,0.352269
24;-0.454376,-0.586988,0.193909,-0.847174,0.790579,-0.64331,-0.564277,0.841771,-0.0406041,-0.646259,0.214247,-0.412837;-1.97696,-9.87751,-0.295113,-0.0539438
25;-0.454376,-0.409394,0.199709,-0.650271,0.755436,-0.64331,-0.521286,0.83377,0.0633696,-0.629163,-0.0404286,-0.138247;-3.38232,-9.07319,-0.442642,-0.645566
26;-0.00684555,0.480178,0.41873,-0.206781,0.176028,-0.459771,-0.540049,-0.381328,0.0888471,-0.655596,0.424626,-0.672491;-5.52533,-5.18334,-0.408701,0.208654
27;-0.00684555,0.472116,0.470545,-0.471561,0.154837,-0.459771,-0.305962,-0.379645,0.273007,-0.588097,0.444137,-0.417267;-5.92711,-4.8846,0.140723,0.205157
28;-0.00684555,0.41151,0.446163,-0.686279,0.0133185,-0.459771,-0.452719,-0.397304,0.314294,-0.621922,0.309983,-0.423353;-7.3665,-6.38097,0.600982,0.274447
29;-0.00684555,0.397379,0.446752,-0.597653,0.102468,-0.459771,-0.556411,-0.396886,0.295003,-0.600972,0.432988,-0.424713;-7.0077,-6.77451,0.224572,0.237808
30;-0.00684555,0.404006,0.446884,-0.591109,0.164562,-0.459771,-0.515388,-0.396793,0.295472,-0.585651,0.501128,-0.424078;-6.51727,-6.56399,0.128505,0.263782
31;-0.00684555,0.403845,0.446823,-0.635831,0.140123,-0.459771,-0.512258,-0.396837,0.295577,-0.591763,0.473252,-0.424093;-6.62771,-6.6751,0.246375,0.273508
32;-0.00684555,0.403809,0.446824,-0.62659,0.138252,-0.459771,-0.53337,-0.396836,0.295528,-0.592227,0.4711,-0.424097;-6.71406,-6.76269,0.224313,0.258512
33;-0.00684555,0.403826,0.446824,-0.616786,0.150859,-0.459771,-0.52906,-0.396835,0.295529,-0.589092,0.485651,-0.424095;-6.6294,-6.71633,0.188021,0.26097
34;0.46684,0.637866,0.277064,-0.508398,0.388213,0.096262,-0.380817,-0.529131,0.434204,-0.78354,-0.0385342,-0.49303;-5.16592,-6.35471,0.969797,-0.058839
35;-0.0612555,-0.0709851,0.306343,-0.454795,0.179307,-0.683785,-0.192155,-0.0722842,0.0666625,-0.592634,0.273704,0.451394;-2.54118,-6.13683,-0.754134,-0.160864
36;-0.467887,-0.267426,0.0836149,-0.790737,0.333912,-0.869921,-0.374075,0.254362,0.347733,-0.523683,0.495696,0.257995;-6.18315,-7.53487,-1.12627,0.197556
