Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.232992,0.139279,-0.252247,0.00748088,-0.527503,0.241657,-0.0534092,0.334323,0.494425,0.489916,0.0498628,-0.47193,0.408531,-0.35583,0.0484158,0.0100405,-0.00570979,-0.511254,-0.182532,-0.503511;0.0735496,-3.08119,2.26656,4.30232
1;0.251395,0.26577,-0.707689,0.161926,-0.596632,-0.287728,-0.35152,-0.0895395,0.614186,0.493817,0.0984169,-0.451179,0.1968,-0.35583,-0.0901865,0.462712,-0.00570979,-0.652218,-0.182532,-0.311805;1.14581,-3.30473,8.01281,6.24768
2;0.0485607,-0.12412,-0.377114,0.155244,-0.692116,-0.396668,0.0305511,-0.146058,0.588728,0.426618,-0.00823751,-0.451012,0.481376,-0.35583,-0.0888438,0.563756,-0.00570979,-0.34164,-0.182532,-0.81709;-1.79072,-4.50275,3.876,3.56971
3;0.530813,-0.180246,-0.124021,0.15519,-0.659772,-0.0893395,0.0834014,-0.222511,0.621136,0.55957,-0.0302423,-0.453888,0.281297,-0.35583,-0.088833,0.528029,-0.00570979,-0.303761,-0.182532,-0.867567;-0.862712,-2.42547,4.1497,4.14143
4;0.570909,-0.0081878,-0.66113,0.156117,-0.688635,-0.148587,0.154099,-0.196869,0.625461,0.576354,0.0318403,-0.448188,0.652399,-0.35583,-0.0890191,0.549108,-0.00570979,-0.239967,-0.182532,-0.760024;-4.86546,-2.92282,3.49149,5.00355
5;0.478961,-0.0422942,-0.665974,0.154279,-0.644266,-0.126872,0.130526,-0.219765,0.631188,0.59748,0.0198761,-0.447466,0.670696,-0.35583,-0.0886502,0.556157,-0.00570979,-0.259481,-0.182532,-0.789012;-4.17226,-3.12668,3.19026,4.7615
6;0.291093,-0.0826163,-0.811618,0.448002,-0.706759,-0.104014,0.0205452,0.297143,0.261233,0.234962,-0.204596,-0.0772456,0.756675,-0.731874,-0.36597,0.0523407,-0.0655749,0.337261,0.295499,-0.547741;-10.1885,-4.88238,-2.66036,-0.760815
7;0.122071,-0.249568,-0.827434,0.345136,-0.564782,0.397569,-0.433745,0.249197,0.41683,0.254181,-0.200167,-0.096611,0.750681,-0.731874,-0.0763546,-0.311848,-0.0655749,-0.0419404,0.295499,-0.24928;-3.84553,-2.17295,-3.87465,0.691978
8;-0.544218,-0.634107,-0.973407,-0.449321,-0.801284,-0.452415,-0.196376,0.721231,0.705963,0.618938,0.357731,-0.827401,0.920992,-0.865791,0.140556,-0.125447,-0.215734,-0.239344,0.0773623,-0.233479;-2.14514,-2.35673,-2.51467,1.48923
9;-0.659722,-0.622397,-0.87752,-0.237821,-0.835039,-0.621928,-0.566192,0.613222,0.7526,0.676855,0.199799,-0.821106,0.701943,-0.865791,-0.0353497,0.179642,-0.215734,-0.694546,0.0773623,-0.833867;1.9524,-4.71726,1.42633,1.29602
10;-0.152837,-0.378773,-0.600801,-0.101152,-0.941098,-0.33404,-0.274625,0.332842,0.746631,-0.392122,0.101417,-0.150957,0.197484,-0.621443,-0.239817,-0.0375875,0.444397,-0.894561,-0.552498,-0.756819;2.63486,-1.16899,6.62894,5.32412
11;0.46028,0.0147901,-0.0710783,0.0572808,-0.679061,0.120449,-0.350302,-0.407643,0.675622,0.477276,-0.0175944,-0.488172,0.286888,-0.35583,-0.28085,0.638183,-0.00570979,-0.652071,-0.182532,-0.695242;5.24036,-1.28259,5.88564,4.93456
12;0.438895,0.170611,-0.569982,0.167145,-0.707485,-0.340024,0.317674,-0.212196,0.588835,0.489739,0.0741075,-0.451721,0.586189,-0.35583,-0.0912372,0.592427,-0.00570979,-0.111566,-0.182532,-0.697999;-6.19503,-4.37562,4.6008,4.81321
