Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.232992,0.139279,-0.252247,0.00748088,-0.527503,0.241657,-0.0534092,0.334323,0.494425,0.489916,0.0498628,-0.47193,0.408531,-0.35583,0.0484158,0.0100405,-0.00570979,-0.511254,-0.182532,-0.503511;4.5089,-3.84735,-2.29434,8.04446
1;0.251395,0.26577,-0.707689,0.161926,-0.596632,-0.287728,-0.35152,-0.0895395,0.614186,0.493817,0.0984169,-0.451179,0.1968,-0.35583,-0.0901865,0.462712,-0.00570979,-0.652218,-0.182532,-0.311805;0.711271,2.422,-1.93341,12.5213
2;0.0485607,-0.12412,-0.377114,0.155244,-0.692116,-0.396668,0.0305511,-0.146058,0.588728,0.426618,-0.00823751,-0.451012,0.481376,-0.35583,-0.0888438,0.563756,-0.00570979,-0.34164,-0.182532,-0.81709;2.57659,0.592715,-0.959887,10.7149
3;0.530813,-0.180246,-0.124021,0.15519,-0.659772,-0.0893395,0.0834014,-0.222511,0.621136,0.55957,-0.0302423,-0.453888,0.281297,-0.35583,-0.088833,0.528029,-0.00570979,-0.303761,-0.182532,-0.867567;2.83977,1.47691,-1.89166,7.63944
4;0.570909,-0.0081878,-0.66113,0.156117,-0.688635,-0.148587,0.154099,-0.196869,0.625461,0.576354,0.0318403,-0.448188,0.652399,-0.35583,-0.0890191,0.549108,-0.00570979,-0.239967,-0.182532,-0.760024;2.50525,1.47669,-2.77077,9.88463
5;0.478961,-0.0422942,-0.665974,0.154279,-0.644266,-0.126872,0.130526,-0.219765,0.631188,0.59748,0.0198761,-0.447466,0.670696,-0.35583,-0.0886502,0.556157,-0.00570979,-0.259481,-0.182532,-0.789012;1.90651,0.704571,-1.89612,10.2882
6;0.291093,-0.0826163,-0.811618,0.448002,-0.706759,-0.104014,0.0205452,0.297143,0.261233,0.234962,-0.204596,-0.0772456,0.756675,-0.731874,-0.36597,0.0523407,-0.0655749,0.337261,0.295499,-0.547741;4.91938,-5.42561,-6.40971,0.21346
7;0.379962,-0.581127,-0.716207,-0.172206,-0.71618,0.181564,-0.418572,-0.0893655,0.842187,0.326345,0.226034,-0.67228,0.551442,-0.510838,0.55622,-0.033998,0.113475,-0.843107,-0.49866,-0.400372;-1.55208,-1.57972,-3.28061,18.6009
8;0.122099,-0.111179,-0.931443,0.0226021,-0.821162,-0.514941,-0.0830813,-0.097111,0.784716,-0.166677,0.280029,-0.669576,0.628001,-0.510838,0.11765,0.521934,0.113475,-0.771746,-0.49866,-0.0844914;0.486049,5.89847,-4.72004,19.2948
9;-0.436193,-0.593279,-0.622356,0.335158,-0.867088,-0.194404,-0.20526,0.299086,0.557797,-0.271016,-0.0846203,-0.40826,0.509587,-0.809132,-0.17474,-0.0409513,0.0539542,-0.351302,-0.0582727,-0.608887;3.17322,-6.5044,-3.57788,10.4322
10;-0.343995,-0.640651,-0.833256,-0.545406,-0.892862,0.396291,-0.0315223,0.497702,0.614425,0.322483,0.440887,-0.546121,0.679504,-0.363596,-0.66581,-0.291216,0.0813997,-0.832302,-0.0596888,-0.699247;4.17848,-11.2353,0.129165,9.71481
11;-0.671946,-0.00724756,-0.915032,-0.683446,-0.936238,-0.508892,0.159391,0.59614,0.746784,0.833965,0.524286,-0.735298,0.890088,-0.725358,-0.460127,0.130813,0.201708,-0.800607,-0.451127,-0.577504;10.878,-2.47075,1.11351,11.336
12;-0.745268,-0.407654,-0.548285,-0.648708,-0.944101,-0.712984,0.0682849,0.572454,0.825892,0.841891,0.379367,-0.722394,0.741039,-0.725358,-0.630134,0.273762,0.201708,-0.8366,-0.451127,-0.950217;12.6011,-3.43287,3.61174,9.3007
13;-0.089658,-0.188965,0.124134,-0.133307,-0.944865,-0.447609,-0.238896,0.250152,0.752562,0.104666,0.0831743,-0.142265,0.0828973,-0.621443,-0.50137,0.0337678,0.444397,-0.910489,-0.552498,-0.814957;10.5481,0.556671,-0.707095,5.17649
14;0.525905,-0.456121,0.0657569,-0.151292,-0.84625,-0.387179,-0.381543,-0.279436,0.81367,0.271937,0.159209,-0.676106,0.244256,-0.510838,0.120298,0.436859,0.113475,-0.864587,-0.49866,-0.635326;2.47155,5.78559,-3.32524,11.6215
