Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;2
10;3
11;3
12;3
13;3
14;4
15;2
16;3
17;3
18;2
19;3
20;3
21;3
22;3
23;3
24;3
25;3
26;3
27;3
28;4
29;2
30;3
31;3
32;3
33;4
34;2
35;3
36;3
37;3
38;3
39;3
40;3
41;3
42;3
43;3
44;4
45;2
46;2
47;3
48;2
49;4
50;2
51;3
52;4
53;2
54;2
55;3
56;2
57;4
58;2
59;3
60;4
61;2
62;2
63;3
64;2
65;4
66;2
67;3
68;4
69;2
70;2
71;3
72;2
73;4
74;2
75;3
76;4
77;2
78;2
79;3
80;2
81;4
82;2
83;3
84;4
85;2
86;2
87;3
88;2
89;4
90;2
91;3
92;4
93;2
94;2
95;3
96;2
97;4
98;2
99;3
100;4
101;2
102;2
103;3
104;2
105;4
106;2
107;3
108;4
109;2
110;2
111;3
112;2
113;4
114;2
115;3
116;4
117;2
118;2
119;3
120;2
121;4
122;2
123;3
124;4
125;2
126;2
127;3
128;2
129;4
130;2
131;3
132;4
133;2
134;2
135;3
136;2
137;4
138;2
139;3
140;4
141;2
142;2
143;3
144;2
145;4
146;2
147;3
148;4
149;2
150;2
151;3
152;2
153;4
154;2
155;3
156;4
157;2
158;2
159;3
160;2
161;4
162;2
163;3
164;4
165;2
166;2
167;3
168;2
169;4
170;2
171;3
172;4
173;2
174;2
175;3
176;2
177;4
178;2
179;3
180;4
181;2
182;2
183;3
184;2
185;4
186;2
187;3
188;4
189;2
190;2
191;3
192;2
193;4
194;2
195;3
196;4
197;2
198;2
199;3
200;2
201;4
202;2
203;3
204;4
205;2
206;2
207;3
208;2
209;4
210;2
211;3
212;4
213;2
214;2
215;3
216;2
217;4
218;2
219;3
220;4
221;2
222;2
223;3
224;2
225;4
226;2
227;3
228;4
229;2
230;2
231;3
232;2
233;4
234;2
235;3
236;4
237;2
238;2
239;3
240;2
241;4
242;2
243;3
244;4
245;2
246;2
247;3
248;2
249;4
250;2
251;3
252;4
253;2
254;2
255;3
256;2
257;4
258;2
259;3
260;4
261;2
262;2
263;3
264;2
265;4
266;2
267;3
268;4
269;2
270;2
271;3
272;2
273;4
274;2
275;3
276;4
277;2
278;2
279;3
280;2
281;4
282;2
283;3
284;4
285;2
286;2
287;3
288;2
289;4
290;2
291;3
292;4
293;2
294;2
295;3
296;2
297;4
298;2
299;3
300;0
