0.00000000, 0.00195971, 0.00230572, 0.00143720, 0.00176198, 0.00176954, 0.00128931, 0.00157722, 0.00166576, 0.00138673, 0.00178716, 0.00208913, 0.00185611, 0.00145732, 0.00170837, 0.00208602, 0.00285711, 0.00217031, 0.00209084, 0.00139990, 0.00170109, 0.00252115, 0.00168835, 0.00136868
0.00195971, 0.00000000, 0.00176827, 0.00286253, 0.00120722, 0.00172887, 0.00160579, 0.00202181, 0.00133179, 0.00114283, 0.00166838, 0.00127323, 0.00180857, 0.00220419, 0.00172994, 0.00130290, 0.00171806, 0.00200680, 0.00265858, 0.00186857, 0.00145444, 0.00176211, 0.00178648, 0.00242356
0.00230572, 0.00176827, 0.00000000, 0.00219169, 0.00208038, 0.00167366, 0.00205071, 0.00122270, 0.00178230, 0.00156319, 0.00147940, 0.00214218, 0.00128462, 0.00143550, 0.00134915, 0.00155248, 0.00156587, 0.00189329, 0.00195955, 0.00218704, 0.00157076, 0.00184878, 0.00146601, 0.00201073
0.00143720, 0.00286253, 0.00219169, 0.00000000, 0.00211925, 0.00193717, 0.00124016, 0.00216171, 0.00225832, 0.00100370, 0.00126046, 0.00135549, 0.00200508, 0.00189142, 0.00151333, 0.00289273, 0.00098744, 0.00155211, 0.00183530, 0.00219320, 0.00169683, 0.00162493, 0.00113620, 0.00252280
0.00176198, 0.00120722, 0.00208038, 0.00211925, 0.00000000, 0.00170615, 0.00124682, 0.00145390, 0.00124488, 0.00140168, 0.00134151, 0.00201996, 0.00163541, 0.00134209, 0.00148532, 0.00129016, 0.00114630, 0.00212335, 0.00170289, 0.00242828, 0.00115455, 0.00156896, 0.00192343, 0.00194804
0.00176954, 0.00172887, 0.00167366, 0.00193717, 0.00170615, 0.00000000, 0.00273796, 0.00161905, 0.00153924, 0.00178719, 0.00153404, 0.00350189, 0.00175383, 0.00181931, 0.00216411, 0.00188523, 0.00163169, 0.00118109, 0.00206519, 0.00299288, 0.00168244, 0.00246954, 0.00230557, 0.00198408
0.00128931, 0.00160579, 0.00205071, 0.00124016, 0.00124682, 0.00273796, 0.00000000, 0.00201755, 0.00131018, 0.00222072, 0.00137391, 0.00214018, 0.00145146, 0.00181607, 0.00476376, 0.00237530, 0.00119100, 0.00147089, 0.00287563, 0.00120798, 0.00141287, 0.00150177, 0.00122849, 0.00127876
0.00157722, 0.00202181, 0.00122270, 0.00216171, 0.00145390, 0.00161905, 0.00201755, 0.00000000, 0.00186585, 0.00206487, 0.00131322, 0.00153496, 0.00177747, 0.00141886, 0.00168261, 0.00138562, 0.00149041, 0.00158042, 0.00217000, 0.00196959, 0.00189791, 0.00121563, 0.00142660, 0.00224481
0.00166576, 0.00133179, 0.00178230, 0.00225832, 0.00124488, 0.00153924, 0.00131018, 0.00186585, 0.00000000, 0.00205314, 0.00157407, 0.00147214, 0.00190853, 0.00167329, 0.00154514, 0.00120074, 0.00129200, 0.00146484, 0.00159480, 0.00295251, 0.00197523, 0.00121817, 0.00155390, 0.00178502
0.00138673, 0.00114283, 0.00156319, 0.00100370, 0.00140168, 0.00178719, 0.00222072, 0.00206487, 0.00205314, 0.00000000, 0.00159861, 0.00133540, 0.00157969, 0.00175206, 0.00211652, 0.00131071, 0.00118093, 0.00138780, 0.00173789, 0.00220313, 0.00252670, 0.00172564, 0.00176007, 0.00162717
