Passo;A  o
0;3
1;1
2;3
3;3
4;3
5;3
6;3
7;3
8;3
9;2
10;3
11;3
12;3
13;3
14;2
15;3
16;1
17;3
18;3
19;3
20;3
21;3
22;3
23;4
24;2
25;3
26;2
27;0
28;3
29;3
30;3
31;1
32;3
33;2
34;2
35;3
36;2
37;3
38;1
39;3
40;3
41;3
42;4
43;2
44;3
45;1
46;3
47;3
48;3
49;3
50;3
51;3
52;3
53;3
54;3
55;3
56;3
57;3
58;3
59;3
60;4
61;2
62;3
63;2
64;0
65;3
66;3
67;3
68;1
69;3
70;2
71;2
72;3
73;2
74;3
75;1
76;3
77;3
78;3
79;4
80;2
81;3
82;1
83;3
84;3
85;3
86;3
87;3
88;3
89;4
90;2
91;3
92;2
93;0
94;3
95;3
96;3
97;1
98;3
99;2
100;2
101;3
102;2
103;3
104;1
105;3
106;3
107;3
108;2
109;3
110;1
111;3
112;3
113;3
114;3
115;3
116;3
117;3
118;3
119;3
120;3
121;3
122;3
123;3
124;3
125;4
126;2
127;3
128;2
129;0
130;3
131;3
132;3
133;1
134;3
135;2
136;2
137;3
138;2
139;3
140;1
141;3
142;3
143;3
144;2
145;3
146;1
147;3
148;3
149;3
150;3
151;3
152;3
153;4
154;2
155;3
156;2
157;0
158;3
159;3
160;3
161;1
162;3
163;2
164;2
165;3
166;2
167;3
168;1
169;3
170;3
171;3
172;4
173;2
174;3
175;1
176;3
177;3
178;3
179;3
180;3
181;3
182;3
183;3
184;3
185;3
186;3
187;3
188;3
189;3
190;4
191;2
192;3
193;2
194;0
195;3
196;3
197;3
198;1
199;3
200;2
201;2
202;3
203;2
204;3
205;1
206;3
207;3
208;3
209;4
210;2
211;3
212;1
213;3
214;3
215;3
216;3
217;3
218;3
219;4
220;2
221;3
222;2
223;0
224;3
225;3
226;3
227;1
228;3
229;2
230;2
231;3
232;2
233;3
234;1
235;3
236;3
237;3
238;2
239;3
240;1
241;3
242;3
243;3
244;3
245;3
246;3
247;3
248;3
249;3
250;3
251;3
252;3
253;3
254;3
255;4
256;2
257;3
258;2
259;0
260;3
261;3
262;3
263;1
264;3
265;2
266;2
267;3
268;2
269;3
270;1
271;3
272;3
273;3
274;2
275;3
276;1
277;3
278;3
279;3
280;3
281;3
282;3
283;4
284;2
285;3
286;2
287;0
288;3
289;3
290;3
291;1
292;3
293;2
294;2
295;3
296;2
297;3
298;1
299;3
300;0
