0;100;60
1;100;60
2;100;60
3;100;50
4;100;40
5;100;40
6;92.9289;32.9289
7;85.8579;25.8579
8;78.7868;18.7868
9;71.7157;11.7157
10;71.7157;11.7157
11;71.7157;11.7157
12;61.7157;11.7157
13;51.7157;11.7157
14;41.7157;11.7157
15;31.7157;11.7157
16;21.7157;11.7157
17;21.7157;11.7157
18;14.6447;18.7868
19;7.57359;25.8579
20;7.57359;25.8579
21;7.57359;25.8579
22;7.57359;35.8579
23;7.57359;45.8579
24;7.57359;55.8579
25;7.57359;65.8579
26;7.57359;75.8579
27;7.57359;85.8579
28;7.57359;95.8579
29;7.57359;95.8579
30;14.6447;102.929
31;21.7157;110
32;21.7157;110
33;21.7157;110
34;31.7157;110
35;41.7157;110
36;51.7157;110
37;61.7157;110
38;71.7157;110
39;81.7157;110
40;91.7157;110
41;101.716;110
42;111.716;110
43;121.716;110
44;131.716;110
45;141.716;110
46;151.716;110
47;161.716;110
48;171.716;110
49;181.716;110
50;181.716;110
51;188.787;102.929
52;188.787;102.929
53;188.787;102.929
54;188.787;92.9289
55;188.787;82.9289
56;188.787;72.9289
57;188.787;62.9289
58;188.787;52.9289
59;188.787;42.9289
60;188.787;32.9289
61;188.787;22.9289
62;188.787;22.9289
63;181.716;15.8579
64;174.645;8.7868
65;174.645;8.7868
66;174.645;8.7868
67;164.645;8.7868
68;154.645;8.7868
69;144.645;8.7868
70;134.645;8.7868
71;124.645;8.7868
72;114.645;8.7868
73;104.645;8.7868
74;94.6447;8.7868
75;84.6447;8.7868
76;74.6447;8.7868
77;64.6447;8.7868
78;54.6447;8.7868
79;44.6447;8.7868
80;34.6447;8.7868
81;24.6447;8.7868
82;24.6447;8.7868
83;17.5736;15.8579
84;10.5025;22.9289
85;10.5025;22.9289
86;10.5025;22.9289
87;10.5025;32.9289
88;10.5025;42.9289
89;10.5025;52.9289
90;10.5025;62.9289
91;10.5025;72.9289
92;10.5025;82.9289
93;10.5025;92.9289
94;10.5025;92.9289
95;17.5736;100
96;24.6447;107.071
97;24.6447;107.071
98;24.6447;107.071
99;34.6447;107.071
100;44.6447;107.071
101;54.6447;107.071
102;64.6447;107.071
103;74.6447;107.071
104;84.6447;107.071
105;94.6447;107.071
106;104.645;107.071
107;114.645;107.071
108;124.645;107.071
109;134.645;107.071
110;144.645;107.071
111;154.645;107.071
112;164.645;107.071
113;174.645;107.071
114;174.645;107.071
115;181.716;100
116;188.787;92.9289
117;188.787;92.9289
118;188.787;92.9289
119;188.787;82.9289
120;188.787;72.9289
121;188.787;62.9289
122;188.787;52.9289
123;188.787;42.9289
124;188.787;32.9289
125;188.787;22.9289
126;188.787;22.9289
127;181.716;15.8579
128;174.645;8.7868
129;174.645;8.7868
130;174.645;8.7868
131;164.645;8.7868
132;154.645;8.7868
133;144.645;8.7868
134;134.645;8.7868
135;124.645;8.7868
136;114.645;8.7868
137;104.645;8.7868
138;94.6447;8.7868
139;84.6447;8.7868
140;74.6447;8.7868
141;64.6447;8.7868
142;54.6447;8.7868
143;44.6447;8.7868
144;34.6447;8.7868
145;24.6447;8.7868
146;24.6447;8.7868
147;17.5736;15.8579
148;10.5025;22.9289
149;10.5025;22.9289
150;10.5025;22.9289
151;10.5025;32.9289
152;10.5025;42.9289
153;10.5025;52.9289
154;10.5025;62.9289
155;10.5025;72.9289
156;10.5025;82.9289
157;10.5025;92.9289
158;10.5025;92.9289
159;17.5736;100
160;24.6447;107.071
161;24.6447;107.071
162;24.6447;107.071
163;34.6447;107.071
164;44.6447;107.071
165;54.6447;107.071
166;64.6447;107.071
167;74.6447;107.071
168;84.6447;107.071
169;94.6447;107.071
170;104.645;107.071
171;114.645;107.071
172;124.645;107.071
173;134.645;107.071
174;144.645;107.071
175;154.645;107.071
176;164.645;107.071
177;174.645;107.071
178;174.645;107.071
179;181.716;100
180;188.787;92.9289
181;188.787;92.9289
182;188.787;92.9289
183;188.787;82.9289
184;188.787;72.9289
185;188.787;62.9289
186;188.787;52.9289
187;188.787;42.9289
188;188.787;32.9289
189;188.787;22.9289
190;188.787;22.9289
191;181.716;15.8579
192;174.645;8.7868
193;174.645;8.7868
194;174.645;8.7868
195;164.645;8.7868
196;154.645;8.7868
197;144.645;8.7868
198;134.645;8.7868
199;124.645;8.7868
200;114.645;8.7868
201;104.645;8.7868
202;94.6447;8.7868
203;84.6447;8.7868
204;74.6447;8.7868
205;64.6447;8.7868
206;54.6447;8.7868
207;44.6447;8.7868
208;34.6447;8.7868
209;24.6447;8.7868
210;24.6447;8.7868
211;17.5736;15.8579
212;10.5025;22.9289
213;10.5025;22.9289
214;10.5025;22.9289
215;10.5025;32.9289
216;10.5025;42.9289
217;10.5025;52.9289
218;10.5025;62.9289
219;10.5025;72.9289
220;10.5025;82.9289
221;10.5025;92.9289
222;10.5025;92.9289
223;17.5736;100
224;24.6447;107.071
225;24.6447;107.071
226;24.6447;107.071
227;34.6447;107.071
228;44.6447;107.071
229;54.6447;107.071
230;64.6447;107.071
231;74.6447;107.071
232;84.6447;107.071
233;94.6447;107.071
234;104.645;107.071
235;114.645;107.071
236;124.645;107.071
237;134.645;107.071
238;144.645;107.071
239;154.645;107.071
240;164.645;107.071
241;174.645;107.071
242;174.645;107.071
243;181.716;100
244;188.787;92.9289
245;188.787;92.9289
246;188.787;92.9289
247;188.787;82.9289
248;188.787;72.9289
249;188.787;62.9289
250;188.787;52.9289
251;188.787;42.9289
252;188.787;32.9289
253;188.787;22.9289
254;188.787;22.9289
255;181.716;15.8579
256;174.645;8.7868
257;174.645;8.7868
258;174.645;8.7868
259;164.645;8.7868
260;154.645;8.7868
261;144.645;8.7868
262;134.645;8.7868
263;124.645;8.7868
264;114.645;8.7868
265;104.645;8.7868
266;94.6447;8.7868
267;84.6447;8.7868
268;74.6447;8.7868
269;64.6447;8.7868
270;54.6447;8.7868
271;44.6447;8.7868
272;34.6447;8.7868
273;24.6447;8.7868
274;24.6447;8.7868
275;17.5736;15.8579
276;10.5025;22.9289
277;10.5025;22.9289
278;10.5025;22.9289
279;10.5025;32.9289
280;10.5025;42.9289
281;10.5025;52.9289
282;10.5025;62.9289
283;10.5025;72.9289
284;10.5025;82.9289
285;10.5025;92.9289
286;10.5025;92.9289
287;17.5736;100
288;24.6447;107.071
289;24.6447;107.071
290;24.6447;107.071
291;34.6447;107.071
292;44.6447;107.071
293;54.6447;107.071
294;64.6447;107.071
295;74.6447;107.071
296;84.6447;107.071
297;94.6447;107.071
298;104.645;107.071
299;114.645;107.071
300;124.645;107.071
