Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.103072,-0.154203,-0.317914,-0.11747,-0.215094,0.0206337,-0.401427,0.213836,0.062451,0.129227,0.434367,0.38177,-0.0546043,-0.0337346,0.234046,-0.352849,-0.148299,0.433654,-0.525219,-0.526703,-0.504989,-0.388942,-0.0429863,0.330629,0.414007,0.207292,0.329977,-0.124363,0.331608,-0.227389,-0.183446,-0.345969,-0.108033,0.505234,0.00855108,0.187195,-0.423459,-0.367066,0.0636548,0.103616,-0.508717,-0.486819,-0.141881,0.151091,-0.327723,-0.100028,0.230061,-0.509043,-0.255802,-0.00906375;5.37861,1.50796,3.72452,6.10879
1;0.267892,-0.404522,-0.309102,-0.17091,0.0839301,-0.249005,-0.375948,-0.0492113,0.325406,-0.102991,0.376683,-0.074444,0.102734,0.0552714,0.085054,-0.501716,-0.148299,0.0350722,-0.49046,-0.270362,-0.304914,-0.275279,0.000682007,0.274951,0.403821,-0.174422,-0.0708821,-0.0570479,0.536144,-0.348555,0.178715,-0.518346,0.14234,0.442324,-0.396932,0.164829,-0.730776,-0.272604,-0.0171437,0.36561,-0.584083,-0.0502694,-0.545145,0.269035,-0.380982,-0.669153,0.250342,-0.373461,-0.28934,0.00574533;-2.16677,-3.45466,8.00922,6.92224
2;-0.47257,-0.388995,-0.70532,-0.391651,-0.53536,0.0907925,-0.183883,0.426455,0.304684,-0.478037,0.148398,0.0836296,-0.255353,0.265524,0.41342,-0.595441,0.373276,-0.359814,-0.693841,-0.576466,-0.345253,-0.151332,0.225977,0.524779,0.376904,0.0233646,0.0956531,0.431791,0.0452078,-0.210226,-0.433705,-0.293429,-0.683226,0.46845,-0.659178,0.629772,-0.69442,-0.287906,0.284846,-0.350098,-0.594805,0.0275173,-0.242035,0.717595,0.27907,-0.240571,-0.30687,-0.798648,0.0524758,0.0144103;-6.21542,-4.5805,4.61228,12.2134
3;-0.245335,-0.223494,-0.546252,-0.624352,-0.422471,0.151088,0.160684,0.184541,0.102895,-0.570017,0.0783137,-0.54171,-0.708403,0.548421,0.591709,-0.499964,0.373276,-0.39034,-0.784157,-0.902321,-0.530076,0.0614313,0.353178,0.678924,0.593039,0.392877,0.45461,0.643885,-0.0501885,-0.0856593,-0.195044,-0.109733,-0.669881,0.289179,-0.828426,0.722359,-0.795765,-0.579969,-0.208541,-0.403087,-0.685672,0.113011,-0.374354,0.640846,0.0512853,-0.731151,-0.309982,-0.834083,-0.0881736,-0.219638;-5.21181,-9.93548,6.4162,8.61141
4;0.265259,-0.651347,-0.675999,-0.666382,0.0537448,0.0416922,-0.118317,0.152151,0.206866,-0.106241,-0.00748779,0.114738,-0.237378,0.869783,0.810035,-0.263904,0.142132,-0.490014,-0.465679,-0.96103,-0.360459,0.179342,-0.0430513,0.650204,0.202755,0.488545,0.553528,0.5356,-0.498711,0.22892,0.244981,-0.133876,-0.766611,-0.190653,-0.763822,0.798035,-0.535297,-0.492469,-0.365257,-0.726418,-0.430465,0.132605,-0.610463,0.685268,0.511225,-0.250234,-0.205414,-0.582346,0.438504,-0.577172;-0.925514,-8.08582,-6.51203,5.15681
5;0.561033,-0.813457,-0.624766,-0.0860026,-0.422283,0.144194,-0.258837,0.678084,0.360997,0.425781,0.0243639,0.185701,0.60726,0.567944,0.706538,-0.403161,0.520442,-0.441218,-0.8401,-0.981179,-0.207066,0.60819,-0.440857,0.739936,-0.509058,0.178869,0.836369,0.773146,-0.0438117,-0.259506,0.277099,0.416241,-0.666834,-0.543329,-0.909194,0.895329,-0.893403,-0.584879,-0.768444,-0.872496,0.429026,-0.431831,-0.367597,0.573804,0.0587045,0.741218,0.0609336,-0.375749,0.309391,0.0856126;0.878102,-6.48908,-15.9797,11.6853
6;-0.147345,-0.91832,-0.0117587,-0.410154,-0.0303756,0.408575,0.355565,0.489572,-0.478064,-0.0779885,0.0475788,-0.354172,0.90464,-0.265677,0.771625,-0.658036,0.570206,-0.520775,-0.87519,-0.992193,0.15453,0.0542222,-0.211207,0.495635,-0.0825407,0.459651,0.902865,0.676222,-0.113959,-0.863127,0.803972,0.888933,0.576673,-0.168493,-0.874839,0.877519,-0.987217,-0.578184,-0.954181,-0.68588,0.192362,-0.936504,-0.824857,0.790444,-0.183072,0.72576,-0.343117,-0.644886,0.224581,0.143038;0.620253,-7.10921,-7.08857,4.53657
7;-0.629389,-0.898221,-0.430472,-0.676678,0.412183,0.121278,0.237468,0.893481,0.0759748,-0.276351,0.142805,-0.129752,0.783306,-0.429651,0.0278839,-0.444763,0.570206,-0.310476,-0.873484,-0.998213,0.665386,-0.144591,0.269942,0.590312,0.275741,0.500631,0.830951,0.320748,-0.259312,-0.622852,0.440523,0.923996,0.723504,0.229059,-0.859257,0.902926,-0.987689,-0.61891,-0.950024,-0.518222,0.374597,-0.918199,-0.796863,0.748305,-0.256788,0.706612,-0.323282,-0.658003,0.292168,-0.282344;-0.472095,-1.22406,-3.31755,2.27843
8;-0.701032,-0.940997,-0.501565,-0.53645,0.199235,-0.461391,0.0713657,0.903146,-0.188697,-0.247809,0.239505,-0.49655,0.625909,-0.491981,-0.0795301,-0.250548,0.570206,-0.0504313,-0.871342,-0.998626,0.488469,0.0626928,0.35475,0.238604,0.0140597,0.392903,0.791556,0.0832727,-0.23609,-0.535204,0.70472,0.933765,0.688022,0.286832,-0.874767,0.926248,-0.987446,-0.774666,-0.958518,-0.4899,0.464613,-0.937747,-0.827455,0.542565,-0.273486,0.350921,-0.324007,-0.620566,0.178181,0.0626442;0.141055,2.57008,-2.04884,0.390975
9;-0.667167,-0.759524,-0.803874,0.330816,-0.338762,-0.371369,-0.128732,0.861649,-0.116717,-0.406997,-0.151451,-0.708359,0.133904,-0.0685458,-0.497469,-0.543527,0.67836,-0.0551602,-0.949319,-0.988316,0.345951,-0.174009,0.530926,0.755713,0.0551661,-0.284382,0.529367,0.329524,0.333155,-0.23144,0.0596943,0.759456,0.474056,0.714014,-0.958961,0.918482,-0.976025,-0.90983,-0.80784,-0.0789831,-0.0177374,-0.706024,-0.558708,0.433774,-0.4123,-0.586213,-0.00759415,-0.629267,-0.350533,0.595199;-5.20168,0.677517,5.39388,6.78357
