Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.437641,-0.0645112,-0.267847,-0.192594,0.379071,-0.358807,0.115278,0.33281,0.204128,-0.0507261;-0.712746,-0.928477,-2.39782,1.10339
1;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.265377,0.33281,0.204128,-0.0507261;-0.838368,-0.942312,-2.52683,0.809819
2;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
3;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
4;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
5;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
6;-0.296644,0.484037,-0.380382,-0.508808,0.555248,-0.0443049,-0.127383,-0.0811144,0.621086,-0.489911;-0.0891562,-0.32196,-2.29223,2.08645
7;-0.225407,0.484037,-0.363124,-0.508808,0.674173,-0.359542,-0.0571183,-0.0811144,0.621086,-0.489911;-0.48087,-0.51821,-2.81037,2.4893
8;-0.658455,0.384674,0.629687,0.150257,0.392786,0.432475,-0.475799,-0.871425,0.840811,0.160954;-0.0316707,-0.813879,-1.88042,-0.736568
9;-0.269753,0.0325677,-0.514698,-0.816302,0.950564,0.461083,-0.894,-0.42189,0.940013,-0.0226641;1.05796,-0.263136,-1.12669,2.23514
10;-0.479741,0.120119,-0.13637,-0.597536,0.929593,0.808251,-0.566906,-0.663711,0.937578,0.243684;0.96524,-0.0436297,-0.372967,0.283339
11;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.537353,-0.0227076,0.839188,0.432124;0.947605,-0.977636,-1.03187,1.41058
12;-0.577303,-0.508174,-0.408168,-0.652443,0.786193,0.50998,-0.417229,-0.0227076,0.839188,0.432124;1.16263,-0.806623,-0.594257,0.847516
13;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.339616,0.33281,0.204128,-0.0507261;-0.414087,-0.607671,-1.63966,0.399789
14;-0.692546,-0.377765,-0.0759208,-0.412715,0.301045,-0.179649,-0.240926,-0.208093,0.662258,-0.121267;-0.226235,-1.37752,-2.13564,0.994517
15;-0.636862,-0.377765,-0.0540112,-0.412715,0.509544,-0.10012,-0.323521,-0.208093,0.662258,-0.121267;0.00295577,-1.25877,-1.67822,1.101
16;-0.483776,0.192945,-0.187583,-0.666806,0.736957,0.222445,-0.630948,-0.563847,0.865926,-0.54204;0.452142,-0.461088,-1.30513,1.91783
17;-0.321604,0.0325677,-0.513811,-0.816302,0.934732,0.314647,-0.746599,-0.42189,0.940013,-0.0226641;0.800611,-0.380917,-1.40775,2.16888
18;-0.479741,0.120119,-0.13637,-0.597536,0.929593,0.808251,-0.567257,-0.663711,0.937578,0.243684;0.965368,-0.0437279,-0.37305,0.283822
19;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.537353,-0.0227076,0.839188,0.432124;0.947605,-0.977636,-1.03187,1.41058
20;-0.577303,-0.508174,-0.408168,-0.652443,0.786193,0.50998,-0.417229,-0.0227076,0.839188,0.432124;1.16263,-0.806623,-0.594257,0.847516
21;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.339616,0.33281,0.204128,-0.0507261;-0.414087,-0.607671,-1.63966,0.399789
22;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.244782,0.33281,0.204128,-0.0507261;-0.830849,-0.948075,-2.53168,0.838217
23;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
24;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
25;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
26;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
27;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
28;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
29;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
30;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
31;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
32;-0.541689,0.057353,0.236304,0.295898,-0.246955,-0.280635,0.178305,-0.00510484,0.134116,0.419662;-1.51706,-1.16271,-3.48465,-0.835819
33;-0.308715,0.571845,0.101377,-0.0609966,0.278992,0.154959,-0.464393,-0.407311,0.574801,-0.0378735;-0.357892,-0.454945,-2.70612,0.803793
34;-0.240024,0.571845,0.122277,-0.0609966,0.44107,-0.168954,-0.400519,-0.407311,0.574801,-0.0378735;-0.739183,-0.652729,-3.17548,1.23349
35;-0.764778,0.541303,0.695516,0.0814548,0.297061,0.495556,-0.0139207,-0.700051,0.512417,0.197347;-0.72768,-0.311578,-1.27216,-1.72047
36;-0.768037,-0.0748296,0.511103,-0.00859921,0.0339283,-0.25516,-0.0847788,-0.090447,0.0666862,0.391685;-1.75317,-1.1193,-2.21169,-0.746472
37;-0.717852,0.476058,0.385962,-0.358087,0.131467,0.325515,-0.355879,-0.476134,0.527388,-0.0712637;-0.72748,-0.386845,-1.61555,-0.0170039
38;-0.819058,0.182943,0.549626,-0.550111,0.360906,0.184242,-0.661144,-0.791388,0.826284,-0.141526;-0.553851,-0.876588,-1.45264,0.542836
39;-0.811001,0.109887,0.585943,-0.464375,0.813297,0.851296,-0.785149,-0.844339,0.918193,0.612708;0.375896,-0.425191,-0.018711,-0.754299
40;-0.807625,0.109887,0.588835,-0.464375,0.821465,0.912096,-0.793132,-0.844339,0.918193,0.612708;0.461943,-0.371126,0.125872,-0.817903
41;-0.807625,0.109887,0.588835,-0.464375,0.821465,0.912096,-0.793757,-0.844339,0.918193,0.612708;0.462171,-0.371301,0.125726,-0.817043
42;-0.417436,0.120119,-0.137399,-0.597536,0.951912,0.864395,-0.858089,-0.663711,0.937578,0.243684;1.15899,-0.0383151,-0.319671,0.676513
43;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.536927,-0.0227076,0.839188,0.432124;0.947449,-0.977517,-1.03177,1.40999
44;-0.577303,-0.508174,-0.408168,-0.652443,0.786193,0.50998,-0.417229,-0.0227076,0.839188,0.432124;1.16263,-0.806623,-0.594257,0.847516
45;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.339616,0.33281,0.204128,-0.0507261;-0.414087,-0.607671,-1.63966,0.399789
46;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.244782,0.33281,0.204128,-0.0507261;-0.830849,-0.948075,-2.53168,0.838217
47;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
48;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
49;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
50;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
51;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
52;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;-0.836561,-0.943697,-2.528,0.816644
